date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-01-21,0.0,0.0,19.0,31.0,51.0,20.0,33.0,0.0,28.0,17.0,0.0,30.303030303030305,0.0,26.0,23.529411764705884,0.0,25.0,0.0,0.0,0.0,23.550168975398396
2021-01-22,48.0,52.0,39.0,95.0,52.0,20.0,65.0,39.0,0.0,17.0,0.0,0.0,76.0,25.0,72.94117647058823,33.0,0.0,37.0,28.0,0.0,54.17519833539199
2021-01-23,24.0,26.0,20.0,0.0,26.0,21.0,33.0,0.0,29.0,17.0,34.0,31.818181818181817,0.0,26.0,0.0,0.0,25.0,0.0,29.0,0.0,26.49445821485712
2021-01-24,25.0,53.0,100.0,65.0,52.0,20.0,0.0,39.0,59.0,52.0,98.0,30.303030303030305,51.0,53.0,72.94117647058823,65.0,50.0,77.0,87.0,72.0,86.90806798807361
2021-01-25,24.0,0.0,38.0,30.0,50.0,39.0,31.0,18.0,55.0,16.0,0.0,30.303030303030305,25.0,0.0,23.529411764705884,31.0,72.0,0.0,55.0,23.0,43.47033742577103
2021-01-26,25.0,26.0,20.0,0.0,0.0,20.0,33.0,0.0,0.0,0.0,33.0,0.0,50.0,0.0,0.0,0.0,24.0,0.0,29.0,0.0,20.15269959959877
2021-01-27,48.0,77.0,59.0,63.0,25.0,100.0,95.0,19.0,85.0,49.0,0.0,59.09090909090909,48.0,100.0,47.05882352941177,94.0,96.0,73.0,84.0,69.0,100.0
2021-01-28,0.0,0.0,19.0,31.0,0.0,40.0,32.0,0.0,58.0,0.0,32.0,30.303030303030305,25.0,26.0,0.0,65.0,0.0,56.0,29.0,23.0,36.143326507998346
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.303030303030305,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7.464484770107796
2021-01-30,0.0,52.0,20.0,0.0,26.0,0.0,0.0,38.0,0.0,17.0,0.0,60.60606060606061,0.0,0.0,24.705882352941178,64.0,25.0,18.0,0.0,0.0,26.76526097925596
2021-01-31,25.0,54.0,20.0,65.0,26.0,20.0,68.0,19.0,88.0,35.0,66.0,92.42424242424242,76.0,26.0,49.411764705882355,0.0,51.0,0.0,29.0,48.0,66.49119752851027
2021-02-01,24.0,25.0,37.0,92.0,51.0,39.0,0.0,37.0,28.0,33.0,31.0,59.09090909090909,97.0,50.0,23.529411764705884,93.0,24.0,55.0,82.0,23.0,70.0399572242164
2021-02-02,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,18.0,28.0,23.0,13.409296272040718
2021-02-03,47.0,51.0,19.0,31.0,24.0,20.0,32.0,19.0,27.0,32.0,31.0,89.39393939393939,24.0,50.0,45.88235294117647,63.0,24.0,72.0,55.0,69.0,63.967481561924025
