date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-05-03,47.0,26.0,41.0,40.0,49.0,46.753246753246756,53.0,76.0,58.0,40.476190476190474,54.465864961808684
2021-05-04,100.0,81.0,55.0,74.0,61.0,53.246753246753244,54.0,79.0,57.0,85.71428571428571,79.88606831948302
2021-05-05,74.0,47.0,53.0,81.0,47.0,49.35064935064935,57.0,41.0,32.0,47.61904761904762,60.37094495113685
2021-05-06,80.0,75.0,59.0,93.0,90.0,100.0,82.0,92.0,94.0,51.19047619047619,93.15125344611221
2021-05-07,37.0,45.0,54.0,45.0,27.0,42.857142857142854,78.0,24.0,55.0,35.714285714285715,50.624499757907536
2021-05-08,34.0,69.0,31.0,28.0,67.0,36.36363636363637,55.0,75.0,40.0,84.52380952380952,59.33439392891374
2021-05-09,51.0,28.0,25.0,67.0,38.0,44.15584415584416,62.0,53.0,41.0,46.42857142857143,51.995533640971935
2021-05-10,53.0,34.0,27.0,35.0,52.0,42.857142857142854,54.0,45.0,52.0,58.333333333333336,51.72231499688739
2021-05-11,47.0,38.0,37.0,50.0,44.0,23.376623376623378,60.0,53.0,59.0,30.952380952380953,50.482702740091504
2021-05-12,41.0,26.0,42.0,64.0,37.0,46.753246753246756,73.0,36.0,38.0,70.23809523809524,54.096303396211496
2021-05-13,40.0,35.0,47.0,31.0,62.0,68.83116883116882,28.0,35.0,45.0,30.952380952380953,48.25199355737592
2021-05-14,89.0,45.0,52.0,98.0,71.0,59.74025974025974,100.0,87.0,41.0,42.857142857142854,78.24675645497575
2021-05-15,65.0,72.0,52.0,62.0,77.0,70.12987012987013,82.0,78.0,100.0,54.76190476190476,81.36184425055089
2021-05-16,74.0,46.0,59.0,45.0,37.0,44.15584415584416,84.0,63.0,51.0,36.904761904761905,61.63674271993359
2021-05-17,74.0,63.0,36.0,28.0,59.0,62.33766233766234,65.0,59.0,56.0,46.42857142857143,62.630309977174136
2021-05-18,44.0,48.0,35.0,44.0,30.0,59.74025974025974,75.0,51.0,48.0,45.23809523809524,54.77959703955494
2021-05-19,55.0,53.0,51.0,41.0,60.0,46.753246753246756,39.0,93.0,61.0,33.333333333333336,60.84080196835999
2021-05-20,40.0,42.0,56.0,37.0,50.0,70.12987012987013,52.0,43.0,85.0,16.666666666666668,56.128397940731816
2021-05-21,64.0,25.0,33.0,50.0,37.0,55.84415584415584,64.0,60.0,32.0,32.142857142857146,51.69909388247153
2021-05-22,12.0,38.0,26.0,13.0,40.0,54.54545454545455,37.0,19.0,41.0,35.714285714285715,36.094504995009935
2021-05-23,18.0,0.0,25.0,19.0,28.0,41.55844155844156,18.0,31.0,45.0,28.571428571428573,29.003665971680125
2021-05-24,57.0,80.0,54.0,45.0,49.0,28.571428571428573,29.0,54.0,57.0,47.61904761904762,57.20052173397496
2021-05-25,57.0,53.0,54.0,82.0,62.0,100.0,73.0,44.0,65.0,69.04761904761905,75.21664805683739
2021-05-26,23.0,16.0,40.0,25.0,21.0,51.94805194805195,35.0,18.0,33.0,45.23809523809524,35.17307141233782
2021-05-27,50.0,25.0,37.0,71.0,37.0,40.25974025974026,63.0,34.0,31.0,44.04761904761905,49.338939338544094
2021-05-28,31.0,38.0,20.0,62.0,39.0,46.753246753246756,45.0,42.0,63.0,45.23809523809524,49.30287250125987
2021-05-29,26.0,40.0,32.0,42.0,35.0,45.45454545454545,94.0,54.0,61.0,100.0,60.426280372723596
2021-05-30,74.0,46.0,70.0,73.0,60.0,66.23376623376623,69.0,87.0,90.0,85.71428571428571,82.28130156816633
2021-05-31,98.0,66.0,100.0,90.0,100.0,81.81818181818181,96.0,77.0,90.0,77.38095238095238,99.99999999999999
