date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-03-14,36.0,83.0,61.0,38.0,72.0,33.0,22.0,73.0,54.0,54.0,69.11957950065704
2020-03-15,32.0,38.0,37.0,34.0,26.0,69.0,30.0,38.0,40.0,32.0,49.40867279894876
2020-03-16,46.0,44.0,53.0,26.0,12.0,37.0,9.0,36.0,28.0,45.0,44.15243101182655
2020-03-17,48.0,46.0,45.0,20.0,50.0,58.0,47.0,18.0,58.0,24.0,54.40210249671485
2020-03-18,33.0,57.0,47.0,35.0,53.0,51.0,50.0,39.0,40.0,66.0,61.892247043364
2020-03-19,24.0,47.0,83.0,34.0,78.0,49.0,59.0,38.0,49.0,32.0,64.78318002628122
2020-03-20,38.0,36.0,44.0,20.0,37.0,47.0,74.0,46.0,38.0,15.0,51.9053876478318
2020-03-21,27.0,95.0,31.0,38.0,58.0,44.0,43.0,21.0,32.0,27.0,54.664914586070964
2020-03-22,100.0,63.0,63.0,100.0,72.0,100.0,44.0,64.0,55.0,100.0,100.0
2020-03-23,60.0,51.0,100.0,63.0,47.0,54.0,100.0,78.0,80.0,66.0,91.8528252299606
2020-03-24,56.0,37.0,63.0,7.0,63.0,59.0,39.0,19.0,29.0,63.0,57.161629434954015
2020-03-25,16.0,28.0,27.0,20.0,25.0,29.0,19.0,28.0,38.0,31.0,34.29697766097241
2020-03-26,63.0,37.0,82.0,41.0,38.0,29.0,57.0,84.0,68.0,24.0,68.72536136662286
2020-03-27,23.0,36.0,44.0,19.0,48.0,19.0,37.0,27.0,37.0,23.0,41.13009198423128
2020-03-28,26.0,31.0,40.0,29.0,55.0,32.0,42.0,41.0,53.0,26.0,49.2772667542707
2020-03-29,26.0,20.0,10.0,15.0,28.0,32.0,32.0,20.0,64.0,51.0,39.15900131406045
2020-03-30,30.0,18.0,17.0,13.0,37.0,9.0,19.0,36.0,37.0,8.0,29.434954007884365
2020-03-31,38.0,44.0,52.0,19.0,48.0,28.0,46.0,45.0,37.0,60.0,54.796320630749015
2020-04-01,23.0,27.0,9.0,13.0,12.0,19.0,19.0,18.0,19.0,8.0,21.94480946123522
2020-04-02,8.0,9.0,17.0,52.0,61.0,37.0,37.0,54.0,9.0,30.0,41.26149802890933
2020-04-03,32.0,9.0,36.0,33.0,50.0,58.0,58.0,46.0,29.0,47.0,52.299605781865964
2020-04-04,36.0,21.0,21.0,8.0,14.0,99.0,54.0,42.0,33.0,36.0,47.831800262812095
2020-04-05,9.0,11.0,21.0,0.0,30.0,34.0,34.0,11.0,45.0,18.0,27.989487516425758
2020-04-06,7.0,42.0,50.0,18.0,47.0,52.0,70.0,34.0,61.0,21.0,52.8252299605782
2020-04-07,38.0,45.0,35.0,39.0,61.0,66.0,46.0,9.0,19.0,38.0,52.03679369250986
2020-04-08,16.0,55.0,46.0,13.0,63.0,29.0,58.0,28.0,19.0,39.0,48.094612352168205
2020-04-09,40.0,56.0,27.0,40.0,51.0,86.0,67.0,37.0,29.0,48.0,63.20630749014455
2020-04-10,16.0,0.0,18.0,21.0,39.0,39.0,49.0,0.0,39.0,8.0,30.09198423127464
2020-04-11,18.0,10.0,20.0,15.0,28.0,33.0,11.0,11.0,65.0,35.0,32.32588699080158
2020-04-12,62.0,51.0,41.0,37.0,14.0,32.0,32.0,21.0,65.0,53.0,53.613666228646515
2020-04-13,41.0,37.0,55.0,27.0,65.0,69.0,69.0,57.0,40.0,73.0,70.03942181340342
2020-04-14,23.0,45.0,26.0,13.0,37.0,47.0,28.0,36.0,28.0,15.0,39.15900131406045
2020-04-15,24.0,19.0,46.0,21.0,64.0,50.0,59.0,48.0,30.0,57.0,54.927726675427074
2020-04-16,65.0,47.0,37.0,21.0,91.0,20.0,69.0,57.0,30.0,49.0,63.863337713534825
2020-04-17,24.0,28.0,46.0,14.0,52.0,10.0,49.0,10.0,39.0,39.0,40.86727989487517
2020-04-18,25.0,48.0,19.0,28.0,78.0,40.0,20.0,48.0,40.0,57.0,52.95663600525624
2020-04-19,51.0,20.0,20.0,22.0,14.0,31.0,52.0,30.0,52.0,17.0,40.60446780551906
2020-04-20,47.0,45.0,63.0,20.0,25.0,86.0,28.0,28.0,67.0,39.0,58.86990801576873
2020-04-21,16.0,9.0,0.0,14.0,26.0,10.0,10.0,0.0,29.0,32.0,19.185282522996058
2020-04-22,57.0,29.0,37.0,21.0,26.0,59.0,39.0,38.0,30.0,41.0,49.540078843626816
2020-04-23,16.0,18.0,36.0,13.0,51.0,10.0,10.0,55.0,10.0,47.0,34.95400788436268
2020-04-24,25.0,9.0,28.0,14.0,13.0,40.0,0.0,39.0,10.0,24.0,26.54402102496715
2020-04-25,26.0,20.0,40.0,36.0,42.0,21.0,42.0,60.0,21.0,17.0,42.70696452036794
2020-04-26,35.0,41.0,41.0,37.0,56.0,87.0,32.0,52.0,11.0,35.0,56.11038107752957
2020-04-27,30.0,9.0,35.0,6.0,49.0,28.0,9.0,54.0,19.0,23.0,34.42838370565046
2020-04-28,21.0,0.0,16.0,0.0,0.0,35.0,17.0,25.0,9.0,7.0,17.082785808147175
2020-04-29,0.0,8.0,17.0,12.0,0.0,18.0,9.0,25.0,9.0,21.0,15.637319316688568
2020-04-30,14.0,17.0,8.0,12.0,11.0,26.0,26.0,17.0,0.0,21.0,19.97371879106439
2020-05-01,15.0,36.0,35.0,6.0,24.0,9.0,9.0,18.0,28.0,0.0,23.653088042049937
2020-05-02,24.0,37.0,36.0,33.0,89.0,29.0,87.0,37.0,39.0,40.0,59.2641261498029
2020-05-03,42.0,10.0,29.0,14.0,40.0,31.0,30.0,19.0,20.0,16.0,32.98291721419186
2020-05-04,14.0,17.0,8.0,12.0,35.0,17.0,9.0,17.0,17.0,21.0,21.94480946123522
2020-05-05,7.0,24.0,23.0,6.0,32.0,8.0,0.0,16.0,24.0,13.0,20.105124835742444
2020-05-06,22.0,26.0,26.0,19.0,36.0,37.0,9.0,18.0,46.0,29.0,35.21681997371879
2020-05-07,8.0,44.0,9.0,13.0,12.0,28.0,19.0,36.0,19.0,15.0,26.675427069645206
2020-05-08,24.0,10.0,19.0,28.0,52.0,40.0,40.0,29.0,30.0,32.0,39.94743758212878
2020-05-09,17.0,10.0,19.0,14.0,41.0,51.0,10.0,20.0,61.0,8.0,32.98291721419186
2020-05-10,31.0,55.0,36.0,20.0,25.0,58.0,47.0,46.0,48.0,55.0,55.321944809461236
2020-05-11,7.0,9.0,0.0,0.0,24.0,9.0,9.0,9.0,0.0,7.0,9.724047306176084
2020-05-12,24.0,28.0,18.0,20.0,13.0,29.0,19.0,9.0,29.0,40.0,30.09198423127464
2020-05-13,0.0,0.0,9.0,7.0,0.0,19.0,19.0,28.0,10.0,8.0,13.14060446780552
2020-05-14,40.0,38.0,0.0,7.0,39.0,30.0,10.0,29.0,49.0,24.0,34.95400788436268
2020-05-15,42.0,29.0,29.0,7.0,27.0,52.0,41.0,70.0,51.0,33.0,50.06570302233903
2020-05-16,9.0,22.0,11.0,16.0,15.0,34.0,45.0,11.0,34.0,0.0,25.886990801576875
2020-05-17,38.0,34.0,11.0,33.0,62.0,47.0,47.0,34.0,23.0,57.0,50.72273324572931
2020-05-18,47.0,18.0,55.0,13.0,51.0,10.0,57.0,28.0,38.0,24.0,44.80946123521682
2020-05-19,8.0,19.0,19.0,20.0,39.0,10.0,10.0,19.0,19.0,16.0,23.52168199737188
2020-05-20,8.0,20.0,19.0,7.0,27.0,31.0,10.0,20.0,31.0,17.0,24.96714848883049
2020-05-21,18.0,21.0,42.0,31.0,0.0,55.0,44.0,22.0,22.0,27.0,37.056504599211564
2020-05-22,24.0,47.0,36.0,20.0,63.0,29.0,10.0,47.0,19.0,16.0,40.86727989487517
2020-05-23,0.0,0.0,0.0,30.0,14.0,11.0,21.0,21.0,11.0,0.0,14.191852825229962
2020-05-24,44.0,62.0,51.0,37.0,100.0,43.0,54.0,52.0,43.0,35.0,68.46254927726676
2020-05-25,16.0,9.0,18.0,27.0,13.0,19.0,10.0,19.0,10.0,24.0,21.68199737187911
2020-05-26,8.0,0.0,9.0,7.0,26.0,10.0,20.0,9.0,10.0,8.0,14.060446780551906
2020-05-27,24.0,19.0,19.0,41.0,39.0,30.0,39.0,48.0,39.0,8.0,40.21024967148489
2020-05-28,23.0,27.0,36.0,20.0,50.0,19.0,29.0,37.0,38.0,15.0,38.633377135348226
2020-05-29,49.0,19.0,67.0,42.0,40.0,71.0,20.0,78.0,61.0,41.0,64.12614980289094
2020-05-30,19.0,0.0,32.0,0.0,30.0,23.0,23.0,22.0,11.0,9.0,22.207621550591327
2020-05-31,67.0,100.0,43.0,40.0,76.0,82.0,70.0,45.0,46.0,29.0,78.58081471747701
2020-06-01,8.0,10.0,0.0,7.0,26.0,10.0,30.0,0.0,10.0,25.0,16.557161629434955
2020-06-02,32.0,9.0,27.0,20.0,50.0,48.0,47.0,37.0,28.0,31.0,43.23258869908016
2020-06-03,15.0,43.0,26.0,19.0,47.0,45.0,54.0,26.0,54.0,29.0,47.04336399474376
2020-06-04,7.0,25.0,17.0,18.0,23.0,9.0,18.0,17.0,9.0,7.0,19.71090670170828
2020-06-05,15.0,9.0,9.0,0.0,0.0,0.0,18.0,9.0,18.0,7.0,11.169513797634693
2020-06-06,9.0,41.0,30.0,29.0,28.0,63.0,42.0,20.0,42.0,17.0,42.18134034165572
2020-06-07,37.0,64.0,42.0,31.0,87.0,33.0,78.0,32.0,100.0,45.0,72.1419185282523
2020-06-08,42.0,41.0,56.0,30.0,91.0,94.0,68.0,33.0,42.0,56.0,72.66754270696453
2020-06-09,7.0,34.0,17.0,6.0,47.0,27.0,27.0,17.0,9.0,15.0,27.06964520367937
2020-06-10,0.0,9.0,9.0,7.0,0.0,10.0,19.0,19.0,19.0,0.0,12.089356110381077
2020-06-11,31.0,9.0,27.0,20.0,25.0,10.0,10.0,9.0,38.0,15.0,25.492772667542706
2020-06-12,40.0,47.0,36.0,20.0,13.0,0.0,19.0,47.0,20.0,32.0,36.00525624178712
2020-06-13,0.0,11.0,32.0,0.0,30.0,23.0,0.0,11.0,12.0,28.0,19.316688567674113
2020-06-14,38.0,0.0,32.0,16.0,30.0,34.0,23.0,44.0,11.0,19.0,32.45729303547964
2020-06-15,8.0,37.0,9.0,7.0,13.0,10.0,39.0,9.0,0.0,31.0,21.419185282523
2020-06-16,30.0,54.0,52.0,19.0,61.0,37.0,0.0,45.0,37.0,31.0,48.094612352168205
2020-06-17,16.0,18.0,36.0,7.0,0.0,19.0,10.0,18.0,10.0,16.0,19.71090670170828
2020-06-18,8.0,19.0,37.0,7.0,13.0,20.0,29.0,9.0,29.0,32.0,26.675427069645206
2020-06-19,42.0,30.0,87.0,14.0,67.0,21.0,61.0,40.0,72.0,25.0,60.31537450722734
2020-06-20,39.0,23.0,11.0,25.0,62.0,36.0,36.0,46.0,35.0,19.0,43.62680683311433
2020-06-21,19.0,11.0,32.0,16.0,30.0,34.0,0.0,22.0,11.0,9.0,24.178712220762154
2020-06-22,42.0,40.0,29.0,22.0,41.0,32.0,51.0,0.0,73.0,25.0,46.649145860709595
2020-06-23,44.0,10.0,20.0,22.0,14.0,43.0,43.0,21.0,21.0,0.0,31.274638633377137
2020-06-24,27.0,31.0,10.0,23.0,71.0,44.0,32.0,21.0,32.0,26.0,41.6557161629435
2020-06-25,18.0,10.0,0.0,15.0,28.0,0.0,22.0,0.0,43.0,9.0,19.053876478318003
2020-06-26,26.0,10.0,0.0,7.0,28.0,22.0,0.0,31.0,0.0,0.0,16.294349540078844
2020-06-27,9.0,0.0,21.0,23.0,15.0,11.0,22.0,21.0,11.0,0.0,17.47700394218134
