date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-11-18,25.0,24.0,40.0,30.0,19.0,50.0,16.0,38.0,95.0,23.0,39.0,40.0,21.0,24.0,61.0,21.0,0.0,19.0,31.0,22.222222222222218,49.4300424608397
2020-11-19,76.0,0.0,20.0,30.0,39.0,25.609756097560968,33.0,19.0,0.0,46.0,39.0,61.0,64.0,74.0,30.0,0.0,49.0,38.0,65.0,0.0,54.88152733088602
2020-11-20,26.0,50.0,0.0,93.0,20.0,76.82926829268294,17.0,100.0,33.0,24.0,41.0,43.0,33.0,51.0,63.0,67.0,26.0,0.0,34.0,46.66666666666666,65.4058546844402
2020-11-21,26.0,24.0,20.0,31.0,20.0,25.609756097560968,0.0,0.0,0.0,24.0,41.0,21.0,22.0,26.0,32.0,22.0,0.0,0.0,33.0,0.0,28.47122086982805
2020-11-22,26.0,49.0,100.0,91.0,80.0,76.82926829268294,33.0,40.0,64.0,48.0,20.0,83.0,44.0,26.0,95.0,44.0,50.0,59.0,65.0,23.33333333333333,86.52377324274461
2020-11-23,0.0,0.0,20.0,0.0,20.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,32.0,22.222222222222218,13.648336932954695
2020-11-24,49.0,23.0,77.0,59.0,38.0,24.39024390243902,0.0,19.0,31.0,46.0,39.0,20.0,0.0,24.0,61.0,21.0,24.0,57.0,63.0,0.0,52.30869009463961
2020-11-25,0.0,23.0,0.0,29.0,19.0,0.0,0.0,0.0,31.0,0.0,19.0,0.0,62.0,24.0,0.0,0.0,0.0,0.0,31.0,43.33333333333334,21.789148243531702
2020-11-26,51.0,0.0,20.0,30.0,40.0,78.04878048780488,50.0,59.0,0.0,0.0,40.0,41.0,32.0,100.0,63.0,43.0,50.0,19.0,32.0,90.0,64.90652528445405
2020-11-27,49.0,23.0,60.0,30.0,19.0,0.0,0.0,19.0,31.0,46.0,39.0,20.0,21.0,25.0,30.0,43.0,73.0,19.0,0.0,66.66666666666667,47.5282250193624
2020-11-28,0.0,0.0,0.0,30.0,0.0,24.39024390243902,0.0,39.0,0.0,46.0,40.0,20.0,42.0,74.0,0.0,21.0,49.0,0.0,32.0,22.222222222222218,34.04780045294362
2020-11-29,25.0,48.0,40.0,0.0,20.0,25.609756097560968,16.0,39.0,32.0,23.0,0.0,20.0,32.0,0.0,30.0,22.0,50.0,19.0,32.0,0.0,36.68087625068477
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,65.55555555555556,6.703691343487835
