date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,24.0,0.0,17.0,0.0,18.0,0.0,41.0,0.0,22.0,15.061728395061728
2020-11-16,0.0,24.0,0.0,0.0,17.0,18.0,21.0,0.0,0.0,0.0,9.876543209876543
2020-11-17,40.0,46.0,21.0,16.0,51.0,18.0,21.0,42.0,68.0,63.0,47.65432098765432
2020-11-18,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,21.0,6.91358024691358
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,20.0,48.0,64.0,69.0,0.0,36.0,21.0,0.0,23.0,43.0,40.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,21.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,23.0,0.0,10.246913580246915
2020-11-23,20.0,0.0,21.0,17.0,0.0,0.0,21.0,0.0,23.0,21.0,15.185185185185185
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,22.0,20.0,16.0,0.0,0.0,20.0,0.0,0.0,20.0,12.098765432098768
2020-11-26,21.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,7.407407407407407
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.938271604938271
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,46.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778
2020-12-01,20.0,46.0,42.0,17.0,17.0,18.0,21.0,21.0,0.0,21.0,27.530864197530864
2020-12-02,0.0,23.0,0.0,50.0,17.0,35.0,41.0,21.0,68.0,42.0,36.666666666666664
2020-12-03,0.0,0.0,21.0,0.0,17.0,0.0,21.0,21.0,0.0,21.0,12.469135802469136
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
