date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,46.0,0.0,0.0,29.0,0.0,49.0,0.0,18.562874251497007
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,37.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,15.419161676646707
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,51.0,27.0,0.0,36.0,0.0,43.0,23.50299401197605
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,38.0,0.0,0.0,0.0,26.0,33.0,0.0,55.0,0.0,22.754491017964074
2020-02-10,0.0,0.0,0.0,0.0,44.0,0.0,32.0,31.0,0.0,37.0,21.55688622754491
2020-02-11,35.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,37.0,15.568862275449103
2020-02-12,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041916167664671
2020-02-13,0.0,36.0,0.0,0.0,0.0,0.0,31.0,32.0,52.0,38.0,28.29341317365269
2020-02-14,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934131736526947
2020-02-15,39.0,40.0,0.0,54.0,100.0,28.0,0.0,36.0,61.0,42.0,59.880239520958085
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,68.0,0.0,51.0,0.0,86.0,0.0,30.0,0.0,0.0,0.0,35.17964071856287
2020-02-18,34.0,71.0,0.0,0.0,44.0,46.0,0.0,0.0,51.0,37.0,42.365269461077844
2020-02-19,0.0,36.0,27.0,0.0,0.0,24.0,31.0,0.0,0.0,0.0,17.664670658682635
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,39.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,57.0,42.0,25.149700598802397
2020-02-22,0.0,43.0,0.0,61.0,0.0,0.0,0.0,0.0,62.0,0.0,24.85029940119761
2020-02-23,0.0,83.0,61.0,0.0,51.0,0.0,36.0,71.0,60.0,0.0,54.19161676646708
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
