date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,48.0,48.0,36.0,72.0,77.0,51.0,36.0,27.0,33.0,68.0,61.46220570012392
2021-02-27,64.0,68.0,37.0,87.0,44.0,38.0,15.0,66.0,70.0,49.0,66.66666666666667
2021-02-28,33.0,51.0,52.0,59.0,46.0,47.0,47.0,29.0,9.0,24.0,49.19454770755886
2021-03-01,32.0,33.0,29.0,46.0,36.0,45.0,44.0,21.0,34.0,23.0,42.50309789343246
2021-03-02,25.0,8.0,21.0,56.0,59.0,38.0,44.0,49.0,43.0,24.0,45.47707558859975
2021-03-03,43.0,39.0,14.0,73.0,28.0,22.0,29.0,35.0,41.0,39.0,44.9814126394052
2021-03-04,25.0,40.0,15.0,28.0,29.0,38.0,15.0,14.0,26.0,39.0,33.333333333333336
2021-03-05,38.0,41.0,21.0,74.0,43.0,52.0,59.0,35.0,26.0,32.0,52.16852540272615
2021-03-06,20.0,34.0,54.0,49.0,8.0,57.0,24.0,30.0,37.0,16.0,40.768277571251545
2021-03-07,40.0,60.0,22.0,68.0,38.0,24.0,23.0,37.0,44.0,25.0,47.21189591078067
2021-03-08,76.0,41.0,65.0,37.0,87.0,75.0,37.0,100.0,70.0,71.0,81.66047087980175
2021-03-09,38.0,66.0,29.0,19.0,44.0,23.0,53.0,42.0,60.0,48.0,52.292441140024785
2021-03-10,12.0,16.0,7.0,45.0,28.0,22.0,51.0,21.0,42.0,23.0,33.08550185873606
2021-03-11,32.0,100.0,57.0,46.0,71.0,60.0,30.0,42.0,43.0,31.0,63.4448574969021
2021-03-12,26.0,25.0,44.0,67.0,37.0,52.0,23.0,36.0,72.0,32.0,51.301115241635685
2021-03-13,43.0,40.0,28.0,28.0,43.0,59.0,57.0,28.0,42.0,55.0,52.416356877323416
2021-03-14,37.0,32.0,34.0,45.0,21.0,59.0,35.0,27.0,75.0,46.0,50.92936802973978
2021-03-15,68.0,58.0,56.0,51.0,61.0,58.0,57.0,27.0,27.0,37.0,61.95786864931846
2021-03-16,66.0,49.0,70.0,74.0,38.0,52.0,64.0,68.0,46.0,62.0,72.98636926889715
2021-03-17,30.0,40.0,55.0,88.0,49.0,64.0,48.0,34.0,66.0,100.0,71.1276332094176
2021-03-18,56.0,57.0,100.0,74.0,43.0,89.0,51.0,75.0,76.0,86.0,87.6084262701363
2021-03-19,38.0,50.0,44.0,28.0,37.0,38.0,46.0,43.0,27.0,32.0,47.45972738537794
2021-03-20,34.0,26.0,38.0,20.0,31.0,32.0,31.0,30.0,9.0,34.0,35.31598513011152
2021-03-21,26.0,51.0,44.0,58.0,22.0,16.0,68.0,58.0,71.0,49.0,57.372986369268894
2021-03-22,100.0,82.0,85.0,64.0,73.0,82.0,95.0,56.0,94.0,76.0,100.0
2021-03-23,25.0,49.0,43.0,56.0,65.0,45.0,51.0,42.0,68.0,73.0,64.06443618339529
2021-03-24,19.0,42.0,59.0,37.0,36.0,38.0,15.0,28.0,44.0,47.0,45.229244114002476
2021-03-25,52.0,98.0,44.0,74.0,44.0,100.0,60.0,43.0,80.0,65.0,81.78438661710037
2021-03-26,59.0,42.0,45.0,87.0,52.0,39.0,77.0,51.0,81.0,58.0,73.23420074349443
2021-03-27,34.0,71.0,63.0,31.0,40.0,64.0,65.0,68.0,65.0,44.0,67.53407682775712
2021-03-28,36.0,37.0,49.0,64.0,85.0,69.0,34.0,55.0,40.0,45.0,63.69268897149938
2021-03-29,66.0,17.0,61.0,87.0,38.0,40.0,55.0,44.0,45.0,42.0,61.33828996282528
2021-03-30,41.0,52.0,53.0,29.0,39.0,50.0,31.0,37.0,37.0,66.0,53.90334572490706
2021-03-31,13.0,49.0,22.0,19.0,15.0,24.0,30.0,42.0,44.0,33.0,36.059479553903344
2021-04-01,39.0,9.0,52.0,79.0,31.0,31.0,54.0,52.0,18.0,41.0,50.30978934324659
2021-04-02,41.0,44.0,46.0,50.0,16.0,32.0,32.0,7.0,19.0,26.0,38.78562577447336
2021-04-03,13.0,35.0,23.0,41.0,8.0,8.0,16.0,15.0,37.0,25.0,27.38537794299876
2021-04-04,62.0,80.0,31.0,40.0,78.0,33.0,49.0,46.0,82.0,43.0,67.41016109045849
2021-04-05,37.0,32.0,42.0,36.0,21.0,37.0,14.0,41.0,25.0,46.0,41.01610904584882
2021-04-06,16.0,34.0,36.0,38.0,30.0,50.0,49.0,24.0,22.0,39.0,41.883519206939276
2021-04-07,49.0,63.0,37.0,41.0,82.0,58.0,32.0,61.0,89.0,41.0,68.52540272614621
2021-04-08,29.0,59.0,66.0,68.0,39.0,35.0,34.0,45.0,46.0,87.0,62.949194547707556
2021-04-09,52.0,45.0,27.0,67.0,40.0,7.0,61.0,39.0,47.0,14.0,49.44237918215613
2021-04-10,42.0,56.0,71.0,55.0,56.0,59.0,100.0,82.0,74.0,69.0,82.28004956629493
2021-04-11,41.0,69.0,55.0,60.0,34.0,57.0,41.0,79.0,72.0,51.0,69.26889714993804
2021-04-12,41.0,46.0,47.0,36.0,28.0,42.0,49.0,20.0,65.0,44.0,51.79677819083023
2021-04-13,46.0,54.0,54.0,70.0,53.0,28.0,28.0,40.0,64.0,22.0,56.87732342007435
2021-04-14,48.0,72.0,20.0,35.0,34.0,43.0,35.0,34.0,74.0,37.0,53.53159851301115
2021-04-15,19.0,48.0,42.0,28.0,21.0,37.0,49.0,21.0,67.0,23.0,43.99008674101611
2021-04-16,12.0,24.0,35.0,27.0,28.0,44.0,22.0,41.0,67.0,45.0,42.75092936802974
2021-04-17,51.0,58.0,65.0,74.0,65.0,71.0,60.0,43.0,78.0,32.0,73.97769516728624
2021-04-18,32.0,16.0,36.0,47.0,52.0,23.0,7.0,29.0,34.0,8.0,35.19206939281288
2021-04-19,42.0,38.0,49.0,44.0,42.0,56.0,42.0,54.0,74.0,45.0,60.22304832713755
2021-04-20,18.0,40.0,42.0,54.0,21.0,44.0,57.0,40.0,50.0,30.0,49.07063197026022
2021-04-21,24.0,16.0,34.0,35.0,43.0,29.0,7.0,14.0,25.0,16.0,30.111524163568774
2021-04-22,59.0,58.0,52.0,67.0,36.0,38.0,60.0,58.0,69.0,49.0,67.65799256505576
2021-04-23,32.0,51.0,51.0,68.0,15.0,62.0,38.0,36.0,97.0,49.0,61.833952912019825
2021-04-24,20.0,35.0,63.0,41.0,32.0,25.0,65.0,31.0,28.0,52.0,48.57496902106568
2021-04-25,21.0,72.0,31.0,50.0,100.0,33.0,73.0,68.0,100.0,52.0,74.34944237918215
2021-04-26,17.0,30.0,13.0,25.0,32.0,14.0,7.0,6.0,16.0,22.0,22.55266418835192
2021-04-27,29.0,46.0,20.0,44.0,33.0,7.0,41.0,33.0,56.0,51.0,44.60966542750929
2021-04-28,33.0,56.0,31.0,32.0,31.0,26.0,38.0,54.0,66.0,34.0,49.69021065675341
2021-04-29,35.0,22.0,20.0,34.0,39.0,27.0,27.0,0.0,16.0,21.0,29.863692688971497
2021-04-30,34.0,37.0,19.0,41.0,32.0,54.0,40.0,44.0,78.0,36.0,51.42503097893432
2021-05-01,29.0,45.0,53.0,51.0,39.0,48.0,48.0,45.0,39.0,51.0,55.51425030978934
2021-05-02,6.0,0.0,14.0,9.0,21.0,22.0,0.0,13.0,8.0,15.0,13.382899628252787
2021-05-03,43.0,24.0,14.0,64.0,28.0,36.0,14.0,34.0,17.0,31.0,37.79429987608426
2021-05-04,23.0,15.0,13.0,34.0,39.0,14.0,27.0,13.0,31.0,29.0,29.49194547707559
2021-05-05,42.0,62.0,34.0,44.0,27.0,42.0,35.0,13.0,40.0,37.0,46.592317224287484
2021-05-06,11.0,15.0,26.0,26.0,32.0,28.0,20.0,32.0,47.0,43.0,34.696406443618336
2021-05-07,19.0,49.0,22.0,57.0,44.0,23.0,45.0,56.0,26.0,32.0,46.22057001239157
2021-05-08,14.0,37.0,32.0,31.0,24.0,50.0,32.0,31.0,38.0,35.0,40.14869888475836
2021-05-09,51.0,57.0,0.0,66.0,30.0,31.0,68.0,49.0,26.0,55.0,53.655514250309785
2021-05-10,35.0,73.0,26.0,42.0,26.0,40.0,60.0,51.0,55.0,36.0,55.01858736059479
2021-05-11,23.0,37.0,39.0,34.0,39.0,82.0,34.0,45.0,55.0,28.0,51.54894671623296
2021-05-12,25.0,24.0,28.0,27.0,43.0,23.0,37.0,55.0,50.0,31.0,42.50309789343246
2021-05-13,54.0,71.0,28.0,45.0,76.0,58.0,71.0,54.0,58.0,59.0,71.1276332094176
2021-05-14,44.0,32.0,56.0,27.0,42.0,44.0,57.0,40.0,66.0,23.0,53.407682775712516
2021-05-15,49.0,39.0,7.0,63.0,50.0,30.0,22.0,41.0,25.0,55.0,47.21189591078067
2021-05-16,36.0,54.0,14.0,35.0,34.0,43.0,35.0,13.0,40.0,30.0,41.38785625774473
2021-05-17,52.0,30.0,45.0,50.0,40.0,20.0,20.0,38.0,32.0,36.0,44.9814126394052
2021-05-18,55.0,79.0,78.0,100.0,93.0,59.0,35.0,68.0,67.0,78.0,88.22800495662949
2021-05-19,18.0,23.0,34.0,27.0,28.0,43.0,14.0,26.0,33.0,37.0,35.06815365551425
2021-05-20,27.0,43.0,30.0,50.0,23.0,32.0,70.0,15.0,36.0,25.0,43.49442379182156
2021-05-21,25.0,32.0,43.0,37.0,7.0,60.0,59.0,35.0,34.0,62.0,48.822800495662946
2021-05-22,20.0,36.0,52.0,49.0,39.0,39.0,39.0,7.0,53.0,42.0,46.592317224287484
2021-05-23,34.0,0.0,45.0,60.0,39.0,24.0,55.0,30.0,37.0,16.0,42.13135068153655
2021-05-24,48.0,54.0,27.0,17.0,41.0,50.0,14.0,20.0,32.0,29.0,41.14002478314747
2021-05-25,45.0,41.0,36.0,27.0,22.0,23.0,29.0,43.0,51.0,71.0,48.07930607187112
2021-05-26,36.0,31.0,42.0,55.0,21.0,29.0,29.0,48.0,25.0,30.0,42.874845105328376
2021-05-27,26.0,17.0,38.0,77.0,22.0,45.0,45.0,30.0,52.0,48.0,49.56629491945477
2021-05-28,43.0,44.0,70.0,90.0,63.0,57.0,57.0,84.0,93.0,50.0,80.66914498141263
2021-05-29,23.0,49.0,35.0,45.0,17.0,45.0,36.0,33.0,41.0,47.0,45.9727385377943
2021-05-30,44.0,20.0,25.0,44.0,33.0,9.0,43.0,33.0,50.0,18.0,39.529120198265176
2021-05-31,25.0,34.0,50.0,66.0,37.0,39.0,37.0,28.0,70.0,64.0,55.762081784386616
