date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,36.0,38.0,41.0,58.0,12.0,58.0,100.0,43.0,63.0,0.0,63.597733711048164
2021-04-19,32.0,52.0,74.0,70.0,22.0,17.0,30.0,13.0,38.0,29.0,53.39943342776205
2021-04-20,16.0,17.0,18.0,17.0,33.0,17.0,29.0,0.0,56.0,29.0,32.861189801699716
2021-04-21,47.0,33.0,90.0,67.0,32.0,84.0,29.0,13.0,92.0,71.0,79.03682719546742
2021-04-22,33.0,35.0,38.0,0.0,12.0,54.0,30.0,27.0,19.0,30.0,39.376770538243626
2021-04-23,33.0,70.0,19.0,36.0,12.0,0.0,46.0,27.0,40.0,60.0,48.58356940509915
2021-04-24,55.0,38.0,64.0,20.0,38.0,79.0,50.0,44.0,41.0,16.0,63.03116147308782
2021-04-25,67.0,88.0,19.0,36.0,70.0,18.0,31.0,41.0,79.0,76.0,74.36260623229462
2021-04-26,42.0,60.0,16.0,46.0,30.0,92.0,26.0,23.0,49.0,39.0,59.91501416430595
2021-04-27,30.0,46.0,34.0,16.0,10.0,64.0,13.0,12.0,17.0,13.0,36.11898016997167
2021-04-28,29.0,31.0,49.0,31.0,20.0,0.0,27.0,47.0,17.0,26.0,39.23512747875355
2021-04-29,44.0,45.0,67.0,64.0,10.0,63.0,27.0,48.0,17.0,26.0,58.215297450424934
2021-04-30,29.0,30.0,17.0,16.0,30.0,16.0,40.0,35.0,51.0,52.0,44.759206798866856
2021-05-01,15.0,0.0,34.0,32.0,62.0,16.0,27.0,37.0,52.0,27.0,42.77620396600567
2021-05-02,17.0,88.0,19.0,73.0,24.0,73.0,76.0,68.0,58.0,30.0,74.5042492917847
2021-05-03,49.0,34.0,75.0,53.0,56.0,53.0,44.0,51.0,38.0,87.0,76.48725212464589
2021-05-04,77.0,81.0,18.0,83.0,11.0,100.0,56.0,50.0,36.0,99.0,86.54390934844193
2021-05-05,0.0,48.0,52.0,82.0,31.0,32.0,14.0,36.0,53.0,27.0,53.116147308781876
2021-05-06,32.0,17.0,54.0,34.0,22.0,51.0,29.0,13.0,55.0,58.0,51.699716713881024
2021-05-07,48.0,0.0,18.0,35.0,45.0,51.0,59.0,13.0,18.0,44.0,46.88385269121813
2021-05-08,19.0,20.0,64.0,20.0,0.0,61.0,17.0,0.0,0.0,17.0,30.87818696883853
2021-05-09,17.0,68.0,56.0,36.0,22.0,71.0,0.0,39.0,38.0,60.0,57.6487252124646
2021-05-10,46.0,32.0,0.0,33.0,21.0,33.0,55.0,48.0,70.0,27.0,51.699716713881024
2021-05-11,29.0,46.0,16.0,47.0,20.0,15.0,26.0,34.0,50.0,39.0,45.60906515580738
2021-05-12,30.0,33.0,35.0,50.0,43.0,51.0,57.0,13.0,18.0,28.0,50.70821529745042
2021-05-13,18.0,18.0,20.0,38.0,24.0,57.0,16.0,0.0,41.0,32.0,37.39376770538244
2021-05-14,0.0,18.0,0.0,18.0,12.0,0.0,31.0,28.0,0.0,0.0,15.155807365439095
2021-05-15,17.0,90.0,100.0,93.0,24.0,75.0,48.0,55.0,40.0,31.0,81.1614730878187
2021-05-16,0.0,0.0,18.0,34.0,11.0,17.0,14.0,13.0,55.0,29.0,27.05382436260624
2021-05-17,76.0,32.0,52.0,17.0,11.0,65.0,28.0,24.0,36.0,14.0,50.28328611898017
2021-05-18,45.0,32.0,17.0,16.0,11.0,33.0,0.0,24.0,17.0,40.0,33.286118980169974
2021-05-19,31.0,0.0,18.0,0.0,21.0,16.0,29.0,12.0,0.0,14.0,19.971671388101985
2021-05-20,0.0,35.0,79.0,37.0,12.0,37.0,31.0,54.0,0.0,31.0,44.759206798866856
2021-05-21,35.0,35.0,39.0,93.0,36.0,73.0,32.0,42.0,100.0,0.0,68.69688385269123
2021-05-22,37.0,79.0,42.0,81.0,39.0,40.0,35.0,30.0,0.0,86.0,66.43059490084987
2021-05-23,20.0,21.0,0.0,0.0,27.0,21.0,0.0,0.0,46.0,18.0,21.671388101983005
2021-05-24,50.0,70.0,38.0,71.0,35.0,71.0,15.0,40.0,20.0,60.0,66.57223796033995
2021-05-25,16.0,17.0,56.0,35.0,33.0,18.0,44.0,39.0,0.0,44.0,42.77620396600567
2021-05-26,100.0,87.0,19.0,36.0,34.0,35.0,31.0,13.0,77.0,30.0,65.43909348441927
2021-05-27,85.0,35.0,19.0,55.0,47.0,36.0,45.0,27.0,58.0,91.0,70.53824362606233
2021-05-28,36.0,56.0,20.0,75.0,36.0,57.0,49.0,84.0,20.0,32.0,65.86402266288952
2021-05-29,56.0,77.0,86.0,100.0,25.0,80.0,86.0,30.0,66.0,100.0,100.0
2021-05-30,56.0,38.0,21.0,81.0,0.0,80.0,34.0,30.0,21.0,50.0,58.215297450424934
2021-05-31,64.0,100.0,18.0,86.0,100.0,86.0,29.0,100.0,38.0,72.0,98.1586402266289
