date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.4120734908136483
2020-11-16,27.0,15.0,12.0,15.0,15.0,14.0,0.0,30.0,0.0,16.0,18.89763779527559
2020-11-17,14.0,15.0,12.0,0.0,15.0,27.0,14.0,0.0,17.0,0.0,14.960629921259843
2020-11-18,41.0,45.0,48.0,30.0,45.0,42.0,55.0,45.0,51.0,65.0,61.28608923884514
2020-11-19,14.0,0.0,0.0,0.0,15.0,13.0,14.0,30.0,17.0,32.0,17.716535433070867
2020-11-20,0.0,0.0,12.0,15.0,0.0,14.0,0.0,15.0,17.0,0.0,9.58005249343832
2020-11-21,14.0,31.0,12.0,0.0,0.0,14.0,14.0,16.0,17.0,16.0,17.58530183727034
2020-11-22,0.0,0.0,12.0,16.0,15.0,0.0,28.0,16.0,18.0,17.0,16.010498687664043
2020-11-23,28.0,31.0,37.0,0.0,15.0,28.0,28.0,0.0,0.0,16.0,24.015748031496063
2020-11-24,0.0,0.0,12.0,0.0,0.0,13.0,13.0,15.0,17.0,0.0,9.186351706036746
2020-11-25,26.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,16.0,30.0,12.598425196850393
2020-11-26,14.0,0.0,12.0,15.0,15.0,0.0,14.0,0.0,17.0,32.0,15.616797900262467
2020-11-27,27.0,0.0,23.0,14.0,0.0,13.0,13.0,30.0,16.0,16.0,19.947506561679788
2020-11-28,0.0,15.0,23.0,15.0,0.0,40.0,13.0,45.0,17.0,16.0,24.146981627296583
2020-11-29,28.0,15.0,12.0,60.0,30.0,69.0,42.0,15.0,17.0,65.0,46.32545931758529
2020-11-30,13.0,0.0,12.0,29.0,43.0,52.0,0.0,15.0,33.0,16.0,27.95275590551181
2020-12-01,0.0,15.0,24.0,0.0,43.0,0.0,13.0,0.0,0.0,16.0,14.566929133858267
2020-12-02,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,15.0,5.511811023622047
2020-12-03,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,17.0,0.0,7.742782152230971
2020-12-04,0.0,14.0,11.0,28.0,28.0,13.0,0.0,0.0,17.0,16.0,16.666666666666664
2020-12-05,14.0,15.0,12.0,0.0,15.0,14.0,0.0,46.0,17.0,16.0,19.553805774278214
2020-12-06,28.0,45.0,24.0,44.0,59.0,42.0,27.0,0.0,17.0,0.0,37.53280839895013
2020-12-07,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,16.0,7.480314960629921
2020-12-08,27.0,15.0,12.0,0.0,58.0,53.0,40.0,30.0,17.0,48.0,39.37007874015748
2020-12-09,41.0,61.0,24.0,15.0,15.0,41.0,41.0,15.0,50.0,64.0,48.16272965879266
2020-12-10,27.0,15.0,12.0,15.0,30.0,0.0,0.0,0.0,17.0,0.0,15.223097112860891
2020-12-11,28.0,15.0,12.0,15.0,0.0,0.0,0.0,31.0,17.0,16.0,17.58530183727034
2020-12-12,29.0,47.0,37.0,31.0,30.0,14.0,14.0,47.0,35.0,33.0,41.6010498687664
2020-12-13,29.0,16.0,39.0,31.0,31.0,14.0,29.0,33.0,72.0,51.0,45.275590551181104
2020-12-14,14.0,0.0,36.0,15.0,15.0,55.0,27.0,30.0,34.0,32.0,33.85826771653543
2020-12-15,14.0,16.0,38.0,16.0,31.0,0.0,43.0,47.0,35.0,17.0,33.727034120734906
2020-12-16,29.0,48.0,51.0,48.0,47.0,29.0,29.0,49.0,18.0,51.0,52.362204724409445
2020-12-17,0.0,33.0,26.0,16.0,16.0,15.0,0.0,0.0,18.0,18.0,18.63517060367454
2020-12-18,15.0,17.0,27.0,34.0,17.0,32.0,16.0,51.0,39.0,0.0,32.54593175853018
2020-12-19,16.0,35.0,0.0,0.0,35.0,0.0,16.0,18.0,40.0,38.0,25.984251968503937
2020-12-20,0.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,7.086614173228346
2020-12-21,46.0,33.0,27.0,16.0,81.0,30.0,15.0,50.0,0.0,54.0,46.19422572178478
2020-12-22,62.0,51.0,41.0,100.0,17.0,31.0,77.0,17.0,77.0,56.0,69.4225721784777
2020-12-23,32.0,18.0,0.0,18.0,18.0,16.0,16.0,36.0,20.0,19.0,25.328083989501312
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,22.0,5.511811023622047
2020-12-25,0.0,0.0,17.0,0.0,0.0,39.0,19.0,0.0,0.0,0.0,9.84251968503937
2020-12-26,18.0,39.0,31.0,0.0,19.0,18.0,0.0,20.0,0.0,21.0,21.784776902887142
