date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,24.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,20.0,73.0,92.0,25.510204081632654,45.0,55.0,18.0,69.0,24.0,19.0,0.0,0.0,49.3849026817858
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,19.0,47.0,0.0,23.0,18.0,18.0,23.0,0.0,0.0,0.0,0.0,16.13114375373005
2020-10-07,25.0,0.0,24.0,29.0,0.0,32.0,47.0,37.0,21.0,0.0,23.0,26.53061224489796,46.0,19.0,19.0,47.0,0.0,0.0,19.0,20.0,40.99108638315076
2020-10-08,52.0,26.0,0.0,31.0,50.0,35.0,77.0,41.0,0.0,21.0,0.0,28.571428571428573,50.0,41.0,41.0,51.0,26.0,0.0,21.0,21.0,57.78641972931867
2020-10-09,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,24.0,0.0,27.0,0.0,27.0,0.0,22.0,0.0,28.0,0.0,22.0,22.0,21.319523323643224
2020-10-10,0.0,0.0,29.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7.546733919873708
2020-10-11,56.0,56.0,27.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,23.0,45.0,45.0,40.94103151531486
2020-10-12,27.0,54.0,26.0,65.0,0.0,72.0,0.0,42.0,23.0,42.0,26.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,39.99768977533065
2020-10-13,27.0,27.0,0.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,21.0,21.0,18.01782723369848
2020-10-14,26.0,0.0,25.0,31.0,0.0,34.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,41.0,22.828870107617966
2020-10-15,28.0,0.0,54.0,33.0,0.0,37.0,55.0,43.0,0.0,44.0,55.0,0.0,0.0,21.0,43.0,27.0,56.0,22.0,0.0,22.0,50.940453959147526
2020-10-16,0.0,0.0,28.0,0.0,26.0,0.0,55.0,22.0,24.0,44.0,28.0,0.0,27.0,22.0,0.0,0.0,0.0,23.0,23.0,0.0,30.375604027491676
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.2640201759621124
