date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,11.0,12.0,7.0,14.0,7.0,0.0,0.0,7.0,13.0,0.0,8.0,15.0,16.0,11.0,12.0,0.0,11.0,0.0,28.0,5.0,9.335443037974683
2020-01-30,6.0,0.0,7.0,15.0,15.0,7.0,8.0,7.0,7.0,8.0,0.0,8.0,8.0,0.0,13.0,7.0,6.0,18.0,0.0,5.0,7.647679324894514
2020-01-31,6.0,7.0,0.0,15.0,8.0,14.0,0.0,0.0,0.0,16.0,0.0,8.0,17.0,11.0,0.0,0.0,11.0,0.0,15.0,0.0,6.751054852320674
2020-02-01,6.0,7.0,8.0,16.0,8.0,0.0,8.0,7.0,0.0,8.0,18.0,8.0,9.0,12.0,13.0,15.0,0.0,10.0,8.0,0.0,8.491561181434601
2020-02-02,18.0,13.0,7.0,7.0,7.0,14.0,8.0,7.0,21.0,0.0,17.0,8.0,0.0,6.0,13.0,14.0,6.0,9.0,14.0,5.0,10.23206751054852
2020-02-03,5.0,11.0,13.0,7.0,7.0,6.0,7.0,12.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,8.0,13.0,0.0,5.69620253164557
2020-02-04,6.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,8.0,8.0,0.0,8.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,3.586497890295359
2020-02-05,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,0.0,0.0,5.0,6.0,7.0,6.0,9.0,0.0,5.0,3.9029535864978895
2020-02-06,12.0,13.0,0.0,15.0,0.0,7.0,8.0,7.0,14.0,8.0,17.0,8.0,17.0,11.0,6.0,7.0,0.0,0.0,0.0,5.0,8.175105485232066
2020-02-07,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.0,18.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.586497890295359
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,1.1075949367088609
2020-02-09,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,8.0,6.0,0.0,7.0,0.0,18.0,14.0,0.0,4.746835443037975
2020-02-10,0.0,6.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,1.6877637130801688
2020-02-11,0.0,0.0,0.0,7.0,0.0,6.0,0.0,7.0,0.0,0.0,8.0,0.0,8.0,0.0,6.0,7.0,5.0,9.0,0.0,0.0,3.3227848101265822
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,6.0,6.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,2.637130801687764
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,7.0,8.0,8.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,3.6392405063291138
2020-02-16,6.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,2.637130801687764
2020-02-17,6.0,13.0,7.0,7.0,7.0,7.0,0.0,7.0,0.0,8.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,5.0,4.957805907172996
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,7.0,0.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,2.2679324894514767
2020-02-22,6.0,7.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0,0.0,9.0,0.0,0.0,6.0,7.0,8.0,6.0,0.0,0.0,6.0,4.483122362869199
2020-02-23,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,3.850210970464135
2020-02-24,18.0,19.0,15.0,7.0,22.0,7.0,31.0,13.0,28.0,24.0,17.0,8.0,33.0,11.0,19.0,14.0,23.0,19.0,22.0,11.0,19.04008438818565
2020-02-25,0.0,6.0,7.0,15.0,7.0,0.0,0.0,7.0,20.0,0.0,8.0,8.0,33.0,6.0,6.0,21.0,17.0,28.0,14.0,21.0,11.81434599156118
2020-02-26,17.0,31.0,22.0,22.0,14.0,26.0,15.0,19.0,13.0,8.0,24.0,15.0,8.0,11.0,6.0,21.0,22.0,26.0,7.0,21.0,18.354430379746834
