date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,11.0,0.0,33.0,35.0,20.0,22.0,26.0,43.0,46.0,32.0,30.87557603686636
2020-02-02,72.0,36.0,24.0,34.0,48.0,42.0,42.0,31.0,67.0,31.0,49.193548387096776
2020-02-03,63.0,56.0,28.0,29.0,33.0,47.0,22.0,18.0,59.0,37.0,45.161290322580655
2020-02-04,20.0,27.0,8.0,41.0,28.0,32.0,25.0,31.0,44.0,51.0,35.36866359447005
2020-02-05,50.0,44.0,23.0,65.0,46.0,61.0,56.0,41.0,65.0,60.0,58.87096774193549
2020-02-06,53.0,37.0,48.0,8.0,48.0,76.0,26.0,53.0,34.0,21.0,46.54377880184332
2020-02-07,54.0,9.0,32.0,26.0,49.0,44.0,43.0,22.0,35.0,75.0,44.815668202764975
2020-02-08,21.0,9.0,16.0,9.0,39.0,0.0,9.0,11.0,12.0,33.0,18.317972350230416
2020-02-09,10.0,0.0,8.0,24.0,18.0,20.0,16.0,31.0,11.0,31.0,19.470046082949306
2020-02-10,39.0,51.0,45.0,47.0,45.0,10.0,79.0,39.0,43.0,39.0,50.34562211981567
2020-02-11,51.0,9.0,15.0,25.0,28.0,31.0,24.0,61.0,43.0,30.0,36.52073732718894
2020-02-12,20.0,9.0,8.0,24.0,28.0,10.0,32.0,31.0,33.0,40.0,27.07373271889401
2020-02-13,51.0,45.0,8.0,50.0,66.0,10.0,16.0,31.0,66.0,83.0,49.07834101382489
2020-02-14,21.0,36.0,24.0,42.0,10.0,22.0,25.0,11.0,22.0,0.0,24.539170506912445
2020-02-15,44.0,20.0,25.0,27.0,10.0,46.0,27.0,33.0,48.0,45.0,37.44239631336406
2020-02-16,11.0,9.0,24.0,34.0,19.0,32.0,9.0,21.0,11.0,21.0,22.00460829493088
2020-02-17,50.0,53.0,15.0,24.0,37.0,41.0,32.0,61.0,43.0,30.0,44.47004608294931
2020-02-18,51.0,18.0,23.0,16.0,37.0,52.0,24.0,51.0,54.0,30.0,41.013824884792626
2020-02-19,11.0,56.0,24.0,34.0,49.0,44.0,17.0,11.0,11.0,64.0,36.9815668202765
2020-02-20,42.0,66.0,40.0,60.0,19.0,33.0,34.0,64.0,23.0,96.0,54.953917050691246
2020-02-21,33.0,10.0,17.0,9.0,10.0,23.0,27.0,11.0,0.0,11.0,17.3963133640553
2020-02-22,11.0,20.0,17.0,0.0,31.0,0.0,18.0,34.0,24.0,11.0,19.124423963133644
2020-02-23,11.0,39.0,8.0,27.0,0.0,11.0,27.0,22.0,24.0,11.0,20.737327188940093
2020-02-24,41.0,18.0,24.0,33.0,38.0,42.0,16.0,31.0,44.0,41.0,37.78801843317972
2020-02-25,31.0,18.0,23.0,42.0,19.0,31.0,16.0,21.0,11.0,62.0,31.566820276497698
2020-02-26,60.0,44.0,39.0,57.0,56.0,41.0,32.0,60.0,54.0,40.0,55.645161290322584
2020-02-27,42.0,9.0,24.0,9.0,19.0,32.0,8.0,11.0,11.0,11.0,20.276497695852537
2020-02-28,87.0,67.0,49.0,44.0,100.0,100.0,35.0,65.0,83.0,99.0,83.98617511520739
2020-02-29,58.0,30.0,17.0,0.0,52.0,23.0,19.0,23.0,25.0,46.0,33.755760368663594
2020-03-01,66.0,49.0,8.0,27.0,31.0,23.0,45.0,22.0,60.0,67.0,45.85253456221198
2020-03-02,21.0,27.0,16.0,33.0,56.0,31.0,33.0,31.0,56.0,41.0,39.74654377880184
2020-03-03,42.0,18.0,41.0,26.0,29.0,44.0,17.0,53.0,23.0,42.0,38.594470046082954
2020-03-04,50.0,35.0,45.0,32.0,27.0,31.0,8.0,20.0,32.0,49.0,37.903225806451616
2020-03-05,51.0,62.0,31.0,41.0,28.0,41.0,33.0,41.0,66.0,50.0,51.1520737327189
2020-03-06,63.0,28.0,32.0,68.0,39.0,64.0,25.0,53.0,91.0,63.0,60.59907834101383
2020-03-07,11.0,10.0,9.0,9.0,10.0,12.0,18.0,11.0,0.0,22.0,12.903225806451614
2020-03-08,52.0,36.0,32.0,34.0,57.0,42.0,25.0,32.0,22.0,41.0,42.97235023041474
2020-03-09,29.0,35.0,7.0,32.0,18.0,50.0,40.0,30.0,11.0,20.0,31.336405529953918
2020-03-10,58.0,68.0,51.0,39.0,44.0,70.0,62.0,68.0,83.0,67.0,70.27649769585254
2020-03-11,37.0,33.0,14.0,38.0,51.0,38.0,30.0,66.0,20.0,19.0,39.86175115207374
2020-03-12,19.0,17.0,29.0,38.0,9.0,39.0,46.0,38.0,20.0,38.0,33.755760368663594
2020-03-13,61.0,36.0,39.0,33.0,28.0,10.0,33.0,31.0,55.0,20.0,39.86175115207374
2020-03-14,51.0,46.0,39.0,33.0,9.0,31.0,58.0,31.0,45.0,62.0,46.65898617511521
2020-03-15,28.0,49.0,43.0,30.0,17.0,29.0,45.0,47.0,61.0,56.0,46.65898617511521
2020-03-16,70.0,62.0,40.0,71.0,40.0,90.0,36.0,61.0,65.0,44.0,66.70506912442397
2020-03-17,27.0,32.0,14.0,7.0,17.0,9.0,14.0,46.0,39.0,9.0,24.65437788018433
2020-03-18,85.0,100.0,100.0,100.0,96.0,88.0,76.0,58.0,71.0,94.0,100.0
2020-03-19,37.0,74.0,56.0,76.0,85.0,68.0,60.0,75.0,100.0,93.0,83.41013824884794
2020-03-20,71.0,47.0,27.0,29.0,32.0,63.0,21.0,36.0,48.0,27.0,46.19815668202765
2020-03-21,41.0,63.0,39.0,58.0,76.0,84.0,100.0,61.0,55.0,61.0,73.50230414746544
2020-03-22,10.0,54.0,39.0,17.0,67.0,65.0,34.0,73.0,68.0,41.0,53.91705069124424
2020-03-23,59.0,52.0,39.0,28.0,63.0,52.0,41.0,43.0,63.0,94.0,61.52073732718894
2020-03-24,55.0,33.0,21.0,44.0,33.0,38.0,29.0,74.0,49.0,64.0,50.69124423963134
2020-03-25,27.0,32.0,41.0,29.0,33.0,19.0,43.0,18.0,39.0,55.0,38.70967741935484
2020-03-26,45.0,32.0,28.0,37.0,42.0,38.0,29.0,37.0,29.0,36.0,40.668202764976954
2020-03-27,44.0,61.0,53.0,43.0,56.0,45.0,42.0,17.0,38.0,61.0,52.995391705069125
2020-03-28,59.0,52.0,31.0,65.0,54.0,71.0,32.0,30.0,43.0,80.0,59.562211981566826
2020-03-29,100.0,52.0,46.0,80.0,55.0,71.0,72.0,100.0,42.0,100.0,82.7188940092166
2020-03-30,17.0,23.0,0.0,7.0,24.0,64.0,14.0,44.0,28.0,9.0,26.497695852534562
2020-03-31,52.0,23.0,40.0,28.0,32.0,36.0,42.0,53.0,19.0,35.0,41.474654377880185
2020-04-01,36.0,40.0,47.0,36.0,41.0,64.0,36.0,45.0,68.0,62.0,54.723502304147466
2020-04-02,61.0,38.0,46.0,21.0,40.0,36.0,35.0,61.0,57.0,53.0,51.612903225806456
2020-04-03,35.0,64.0,55.0,58.0,33.0,84.0,51.0,46.0,87.0,54.0,65.3225806451613
2020-04-04,31.0,46.0,39.0,42.0,47.0,53.0,42.0,21.0,77.0,51.0,51.72811059907834
2020-04-05,43.0,47.0,57.0,26.0,49.0,66.0,35.0,43.0,69.0,75.0,58.755760368663594
2020-04-06,65.0,58.0,19.0,47.0,76.0,51.0,34.0,57.0,62.0,33.0,57.834101382488484
2020-04-07,26.0,15.0,7.0,28.0,8.0,18.0,7.0,18.0,19.0,18.0,18.89400921658986
2020-04-08,45.0,64.0,49.0,52.0,50.0,28.0,44.0,55.0,39.0,55.0,55.414746543778804
2020-04-09,18.0,32.0,27.0,30.0,25.0,37.0,44.0,18.0,20.0,36.0,33.064516129032256
2020-04-10,28.0,16.0,21.0,22.0,25.0,19.0,22.0,46.0,30.0,47.0,31.797235023041477
2020-04-11,51.0,36.0,15.0,17.0,9.0,21.0,8.0,10.0,11.0,31.0,24.078341013824886
2020-04-12,31.0,9.0,8.0,17.0,19.0,0.0,16.0,21.0,22.0,40.0,21.08294930875576
2020-04-13,46.0,57.0,35.0,45.0,52.0,57.0,23.0,37.0,50.0,28.0,49.53917050691244
2020-04-14,62.0,39.0,34.0,43.0,24.0,36.0,57.0,35.0,57.0,35.0,48.61751152073733
2020-04-15,28.0,33.0,7.0,23.0,34.0,38.0,15.0,46.0,30.0,46.0,34.56221198156682
2020-04-16,37.0,25.0,7.0,30.0,17.0,38.0,30.0,28.0,30.0,28.0,31.10599078341014
2020-04-17,9.0,16.0,28.0,23.0,43.0,9.0,15.0,28.0,20.0,18.0,24.078341013824886
2020-04-18,19.0,25.0,14.0,23.0,17.0,10.0,15.0,9.0,20.0,28.0,20.737327188940093
2020-04-19,10.0,43.0,23.0,8.0,18.0,10.0,16.0,20.0,21.0,10.0,20.6221198156682
2020-04-20,72.0,48.0,21.0,22.0,58.0,47.0,7.0,36.0,29.0,54.0,45.39170506912443
