date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-20,28.0,31.0,33.0,0.0,22.0,30.0,0.0,0.0,32.0,22.0,0.0,32.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,22.60536398467433
2021-01-21,0.0,32.0,0.0,47.0,23.0,0.0,0.0,54.0,34.0,0.0,0.0,0.0,35.0,0.0,0.0,34.0,35.0,0.0,24.0,49.0,28.12260536398468
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,31.0,0.0,0.0,49.0,0.0,0.0,34.0,56.0,36.0,25.0,0.0,36.0,0.0,0.0,51.0,0.0,36.0,34.0,25.0,51.0,35.55555555555556
2021-01-25,28.0,31.0,0.0,45.0,22.0,0.0,0.0,52.0,0.0,46.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,46.0,27.356321839080465
2021-01-26,28.0,31.0,33.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793103448275861
2021-01-27,28.0,60.0,33.0,0.0,0.0,30.0,61.0,0.0,0.0,0.0,0.0,32.0,33.0,84.0,45.0,32.0,0.0,0.0,0.0,0.0,33.5632183908046
2021-01-28,0.0,61.0,67.0,91.0,23.0,31.0,0.0,0.0,33.0,24.0,34.0,33.0,34.0,0.0,0.0,32.0,68.0,31.0,23.0,94.0,52.03065134099617
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,27.0,29.0,0.0,43.0,21.0,29.0,30.0,50.0,32.0,22.0,32.0,0.0,0.0,42.0,0.0,31.0,64.0,30.0,22.0,45.0,42.06896551724138
2021-02-02,29.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,14.17624521072797
2021-02-03,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,32.0,32.0,30.0,0.0,45.0,18.314176245210728
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,29.0,0.0,0.0,46.0,23.0,30.0,0.0,0.0,33.0,0.0,34.0,33.0,34.0,43.0,0.0,33.0,34.0,0.0,0.0,47.0,32.10727969348659
2021-02-06,61.0,0.0,71.0,96.0,48.0,32.0,32.0,54.0,35.0,0.0,0.0,34.0,35.0,0.0,49.0,0.0,35.0,0.0,0.0,49.0,48.35249042145594
2021-02-07,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,43.0,0.0,33.0,34.0,0.0,0.0,0.0,15.402298850574715
2021-02-08,0.0,29.0,0.0,44.0,0.0,0.0,30.0,0.0,32.0,22.0,64.0,31.0,33.0,0.0,44.0,0.0,32.0,60.0,0.0,0.0,32.26053639846743
2021-02-09,58.0,92.0,100.0,90.0,89.0,92.0,62.0,53.0,100.0,23.0,100.0,66.0,68.0,43.0,0.0,100.0,68.0,31.0,23.0,47.0,100.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,30.0,33.0,36.0,96.0,24.0,33.0,33.0,0.0,35.0,25.0,36.0,34.0,0.0,91.0,98.0,0.0,0.0,0.0,0.0,0.0,46.28352490421456
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,13.793103448275861
