date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-10-05,52.0,47.0,62.0,61.0,60.0,78.0,68.0,54.0,59.0,63.0,46.0,50.0,42.0,44.0,34.0,51.388888888888886,53.0,64.58333333333333,40.0,60.638297872340424,65.51256978798384
2020-10-06,59.0,50.0,92.0,42.0,41.0,65.0,46.0,48.0,66.0,53.0,50.0,48.0,36.0,53.0,39.0,47.22222222222222,58.0,71.875,40.0,64.8936170212766,64.33294120761573
2020-10-07,93.0,71.0,51.0,62.0,64.0,63.0,70.0,52.0,50.0,29.0,44.0,49.0,49.0,71.0,40.0,58.333333333333336,39.0,69.79166666666667,64.0,69.14893617021276,69.64094112304309
2020-10-08,76.0,81.0,81.0,61.0,63.0,72.0,80.0,73.0,75.0,52.0,48.0,47.0,36.0,73.0,49.0,69.44444444444444,57.0,65.625,80.0,76.59574468085107,79.10405225594882
2020-10-09,66.0,59.0,59.0,76.0,45.0,48.0,61.0,50.0,47.0,44.0,58.0,37.0,56.0,89.0,43.0,58.333333333333336,44.0,78.125,58.0,65.95744680851064,68.6874733156406
2020-10-10,34.0,50.0,54.0,56.0,51.0,35.0,48.0,70.0,32.0,62.0,46.0,49.0,60.0,46.0,42.0,45.833333333333336,47.0,47.916666666666664,50.0,63.829787234042556,59.49824609468903
2020-10-11,45.0,77.0,100.0,100.0,52.0,81.0,89.0,57.0,66.0,29.0,54.0,60.0,42.0,33.0,28.0,51.388888888888886,100.0,91.66666666666667,58.0,67.02127659574468,77.02443563301654
2020-10-12,51.0,78.0,57.0,84.0,77.0,81.0,83.0,68.0,58.0,65.0,49.0,63.0,58.0,57.0,42.0,58.333333333333336,71.0,80.20833333333333,50.0,76.59574468085107,78.59132167332321
2020-10-13,85.0,66.0,78.0,61.0,67.0,75.0,73.0,66.0,51.0,77.0,76.0,69.0,87.0,67.0,41.0,81.94444444444444,59.0,86.45833333333333,100.0,85.1063829787234,87.27163829485188
2020-10-14,61.0,72.0,94.0,86.0,65.0,95.0,76.0,81.0,100.0,54.0,57.0,68.0,66.0,55.0,65.0,62.5,77.0,58.333333333333336,36.0,74.46808510638297,84.3731594121632
2020-10-15,94.0,92.0,75.0,64.0,59.0,96.0,69.0,53.0,61.0,80.0,61.0,34.0,63.0,66.0,58.0,81.94444444444444,58.0,83.33333333333333,97.0,88.29787234042553,86.19339029194799
2020-10-16,54.0,69.0,55.0,65.0,51.0,63.0,66.0,48.0,58.0,60.0,40.0,57.0,39.0,56.0,31.0,63.888888888888886,74.0,57.291666666666664,67.0,57.4468085106383,68.03882240045257
2020-10-17,44.0,82.0,68.0,65.0,51.0,95.0,86.0,100.0,71.0,55.0,59.0,78.0,87.0,84.0,40.0,79.16666666666667,89.0,93.75,84.0,70.2127659574468,89.0525499986941
2020-10-18,70.0,70.0,86.0,78.0,64.0,72.0,59.0,51.0,36.0,47.0,54.0,31.0,57.0,63.0,50.0,63.888888888888886,56.0,52.083333333333336,54.0,51.06382978723404,70.04751170736014
2020-10-19,82.0,81.0,63.0,68.0,66.0,88.0,74.0,75.0,64.0,60.0,82.0,68.0,67.0,67.0,79.0,55.55555555555556,48.0,78.125,71.0,72.34042553191489,84.71704673722799
2020-10-20,87.0,92.0,85.0,67.0,69.0,100.0,78.0,92.0,91.0,59.0,74.0,83.0,91.0,59.0,71.0,76.38888888888889,61.0,91.66666666666667,76.0,79.7872340425532,95.16804106108829
2020-10-21,77.0,78.0,72.0,64.0,65.0,77.0,91.0,62.0,99.0,72.0,67.0,43.0,50.0,58.0,40.0,76.38888888888889,76.0,92.70833333333333,71.0,67.02127659574468,84.06153761963877
2020-10-22,52.0,74.0,54.0,62.0,63.0,78.0,85.0,61.0,68.0,60.0,46.0,63.0,38.0,57.0,42.0,68.05555555555556,73.0,63.541666666666664,78.0,81.91489361702128,76.2088603355509
2020-10-23,62.0,84.0,74.0,89.0,49.0,76.0,93.0,50.0,78.0,53.0,52.0,100.0,53.0,52.0,39.0,56.94444444444444,81.0,91.66666666666667,44.0,69.14893617021276,80.97362310482194
2020-10-24,94.0,89.0,81.0,55.0,97.0,81.0,76.0,77.0,73.0,66.0,80.0,75.0,77.0,58.0,55.0,75.0,68.0,67.70833333333333,53.0,78.72340425531915,88.77010221742029
2020-10-25,82.0,82.0,67.0,76.0,52.0,100.0,98.0,73.0,67.0,53.0,55.0,66.0,44.0,71.0,41.0,52.77777777777778,81.0,80.20833333333333,70.0,85.1063829787234,83.93972457388087
2020-10-26,80.0,83.0,80.0,79.0,59.0,80.0,73.0,58.0,54.0,62.0,61.0,75.0,70.0,87.0,52.0,98.61111111111111,66.0,95.83333333333333,76.0,96.80851063829788,89.36060055110808
2020-10-27,93.0,72.0,67.0,79.0,90.0,58.0,77.0,64.0,67.0,83.0,75.0,63.0,77.0,83.0,56.0,81.94444444444444,66.0,100.0,49.0,91.48936170212765,89.73222273096106
2020-10-28,78.0,69.0,76.0,56.0,77.0,74.0,78.0,71.0,53.0,54.0,50.0,76.0,36.0,40.0,57.0,63.888888888888886,67.0,78.125,78.0,73.40425531914893,78.48795115112084
2020-10-29,80.0,61.0,54.0,66.0,44.0,72.0,100.0,62.0,74.0,47.0,43.0,86.0,60.0,44.0,42.0,43.05555555555556,56.0,65.625,74.0,65.95744680851064,74.5329359840108
2020-10-30,49.0,58.0,42.0,33.0,69.0,66.0,55.0,45.0,37.0,64.0,53.0,19.0,45.0,38.0,52.0,52.77777777777778,36.0,58.333333333333336,63.0,67.02127659574468,60.25296817136694
2020-10-31,100.0,100.0,66.0,68.0,96.0,79.0,61.0,66.0,56.0,72.0,100.0,47.0,100.0,100.0,100.0,95.83333333333333,81.0,84.375,91.0,100.0,100.0
2020-11-01,77.0,82.0,67.0,76.0,69.0,92.0,79.0,89.0,92.0,67.0,74.0,68.0,64.0,74.0,70.0,68.05555555555556,62.0,73.95833333333333,99.0,89.36170212765957,92.13371291529215
2020-11-02,55.0,79.0,79.0,82.0,59.0,85.0,96.0,88.0,59.0,82.0,55.0,59.0,50.0,70.0,72.0,77.77777777777777,52.0,78.125,65.0,65.95744680851064,84.70738129135688
2020-11-03,89.0,70.0,90.0,55.0,77.0,86.0,83.0,92.0,81.0,80.0,63.0,98.0,68.0,61.0,45.0,88.88888888888889,60.0,85.41666666666667,76.0,91.48936170212765,92.57979811655285
2020-11-04,91.0,78.0,53.0,72.0,100.0,75.0,55.0,53.0,37.0,100.0,67.0,50.0,57.0,88.0,49.0,87.5,63.0,69.79166666666667,71.0,70.2127659574468,83.36324469017893
2020-11-05,64.0,66.0,52.0,67.0,55.0,74.0,77.0,50.0,48.0,43.0,63.0,55.0,59.0,61.0,62.0,52.77777777777778,57.0,82.29166666666667,65.0,56.38297872340426,72.71803531334612
2020-11-06,70.0,79.0,82.0,71.0,57.0,78.0,62.0,54.0,48.0,72.0,68.0,54.0,66.0,47.0,45.0,84.72222222222223,77.0,76.04166666666667,89.0,68.08510638297872,81.03909584018044
2020-11-07,68.0,65.0,49.0,79.0,53.0,69.0,73.0,52.0,60.0,46.0,58.0,47.0,44.0,68.0,31.0,58.333333333333336,65.0,69.79166666666667,51.0,60.638297872340424,70.15136194838333
2020-11-08,91.0,76.0,51.0,56.0,91.0,97.0,67.0,78.0,59.0,58.0,59.0,82.0,62.0,85.0,81.0,73.61111111111111,70.0,84.375,83.0,73.40425531914893,88.82773954537225
2020-11-09,89.0,69.0,68.0,69.0,70.0,65.0,50.0,44.0,76.0,52.0,57.0,47.0,81.0,74.0,67.0,88.88888888888889,54.0,78.125,61.0,78.72340425531915,80.49125694681715
2020-11-10,70.0,72.0,59.0,37.0,69.0,79.0,44.0,44.0,74.0,43.0,45.0,50.0,54.0,66.0,67.0,75.0,64.0,75.0,86.0,72.34042553191489,74.875792801979
2020-11-11,80.0,57.0,66.0,91.0,52.0,64.0,77.0,86.0,47.0,65.0,35.0,58.0,46.0,52.0,35.0,62.5,54.0,63.541666666666664,58.0,70.2127659574468,73.30737876839123
2020-11-12,47.0,47.0,56.0,48.0,49.0,54.0,58.0,42.0,36.0,39.0,45.0,51.0,44.0,37.0,69.0,38.888888888888886,52.0,50.0,59.0,60.638297872340424,59.07421019182179
2020-11-13,65.0,69.0,50.0,51.0,59.0,62.0,45.0,54.0,54.0,56.0,54.0,39.0,59.0,66.0,57.0,55.55555555555556,49.0,54.166666666666664,41.0,48.93617021276596,65.455323342034
2020-11-14,66.0,64.0,77.0,55.0,40.0,56.0,66.0,64.0,57.0,60.0,59.0,45.0,29.0,54.0,48.0,50.0,46.0,66.66666666666667,35.0,64.8936170212766,66.29117120151975
2020-11-15,52.0,71.0,27.0,66.0,67.0,66.0,56.0,54.0,49.0,46.0,62.0,57.0,64.0,64.0,50.0,79.16666666666667,53.0,90.625,84.0,62.765957446808514,73.3857328424566
2020-11-16,72.0,57.0,55.0,53.0,35.0,58.0,34.0,49.0,41.0,46.0,53.0,53.0,37.0,48.0,38.0,51.388888888888886,49.0,62.5,69.0,72.34042553191489,62.12266339178618
2020-11-17,80.0,70.0,59.0,64.0,62.0,77.0,31.0,53.0,32.0,68.0,74.0,50.0,53.0,59.0,52.0,86.11111111111111,48.0,81.25,75.0,64.8936170212766,74.50989171324827
2020-11-18,59.0,47.0,42.0,33.0,63.0,57.0,38.0,21.0,30.0,33.0,61.0,30.0,57.0,70.0,41.0,52.77777777777778,24.0,69.79166666666667,59.0,44.680851063829785,56.05132422827012
2020-11-19,36.0,66.0,46.0,77.0,49.0,57.0,51.0,44.0,35.0,52.0,42.0,39.0,50.0,46.0,38.0,51.388888888888886,57.0,66.66666666666667,31.0,61.702127659574465,59.869690600904676
2020-11-20,37.0,46.0,47.0,31.0,44.0,39.0,42.0,39.0,36.0,33.0,62.0,31.0,38.0,56.0,42.0,56.94444444444444,50.0,51.041666666666664,59.0,50.0,53.5102003323563
2020-11-21,45.0,49.0,65.0,56.0,31.0,52.0,71.0,46.0,52.0,41.0,47.0,55.0,42.0,37.0,37.0,44.44444444444444,51.0,63.541666666666664,54.0,58.51063829787234,59.974251536477205
2020-11-22,50.0,41.0,48.0,50.0,52.0,58.0,67.0,40.0,40.0,52.0,41.0,35.0,67.0,24.0,44.0,41.666666666666664,54.0,46.875,44.0,55.319148936170215,57.170277261487804
2020-11-23,58.0,73.0,78.0,65.0,26.0,60.0,69.0,30.0,55.0,59.0,39.0,46.0,44.0,72.0,39.0,59.72222222222222,50.0,37.5,53.0,73.40425531914893,65.33315494900144
2020-11-24,49.0,49.0,42.0,27.0,54.0,63.0,30.0,26.0,32.0,51.0,72.0,35.0,55.0,44.0,54.0,75.0,33.0,67.70833333333333,71.0,44.680851063829785,58.58491476196087
2020-11-25,84.0,63.0,38.0,59.0,48.0,75.0,47.0,31.0,37.0,51.0,50.0,41.0,43.0,42.0,40.0,95.83333333333333,60.0,63.541666666666664,73.0,56.38297872340426,66.00243377348424
2020-11-26,48.0,59.0,40.0,68.0,39.0,72.0,55.0,62.0,51.0,45.0,52.0,50.0,48.0,39.0,33.0,63.888888888888886,59.0,54.166666666666664,45.0,73.40425531914893,63.519391389615734
2020-11-27,29.0,41.0,55.0,27.0,35.0,32.0,44.0,55.0,76.0,29.0,28.0,22.0,28.0,26.0,13.0,41.666666666666664,39.0,51.041666666666664,41.0,45.744680851063826,45.601804595599695
2020-11-28,57.0,42.0,33.0,27.0,48.0,38.0,27.0,38.0,29.0,35.0,47.0,20.0,37.0,48.0,32.0,27.77777777777778,24.0,38.541666666666664,44.0,39.361702127659576,43.99215251078612
2020-11-29,48.0,57.0,51.0,59.0,50.0,57.0,71.0,55.0,70.0,51.0,40.0,48.0,58.0,41.0,42.0,63.888888888888886,47.0,53.125,57.0,58.51063829787234,64.78590237864137
2020-11-30,54.0,54.0,49.0,44.0,41.0,51.0,68.0,38.0,47.0,35.0,31.0,19.0,30.0,55.0,40.0,44.44444444444444,57.0,62.5,37.0,39.361702127659576,53.890190940527845
2020-12-01,54.0,50.0,39.0,37.0,39.0,55.0,47.0,41.0,41.0,55.0,53.0,33.0,34.0,56.0,32.0,27.77777777777778,43.0,48.958333333333336,65.0,57.4468085106383,54.6042790563469
