date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,31.0,23.0,34.0,0.0,35.0,35.0,0.0,0.0,32.0,33.0,32.602339181286546
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,32.0,0.0,0.0,0.0,0.0,35.0,27.0,0.0,32.0,0.0,18.421052631578945
2020-02-10,0.0,0.0,32.0,32.0,0.0,0.0,26.0,38.0,31.0,0.0,23.245614035087716
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,34.0,25.0,37.0,37.0,37.0,0.0,29.0,42.0,35.0,0.0,40.35087719298245
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,31.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,13.888888888888888
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,33.0,34.0,34.0,70.0,27.0,38.0,31.0,32.0,43.71345029239766
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,33.0,0.0,34.0,26.0,0.0,30.0,31.0,22.514619883040933
2020-02-27,62.0,0.0,33.0,34.0,0.0,0.0,0.0,0.0,31.0,0.0,23.391812865497073
2020-02-28,32.0,23.0,0.0,34.0,34.0,0.0,0.0,0.0,32.0,0.0,22.66081871345029
2020-02-29,0.0,49.0,72.0,36.0,36.0,37.0,29.0,41.0,34.0,34.0,53.80116959064326
2020-03-01,33.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,10.526315789473683
2020-03-02,0.0,0.0,0.0,0.0,33.0,0.0,51.0,0.0,0.0,0.0,12.280701754385964
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,32.0,0.0,0.0,25.0,37.0,0.0,0.0,13.74269005847953
2020-03-06,0.0,0.0,66.0,0.0,34.0,0.0,26.0,76.0,31.0,0.0,34.06432748538011
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,22.0,0.0,0.0,32.0,33.0,25.0,0.0,0.0,31.0,20.90643274853801
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,29.0,0.0,32.0,0.0,0.0,0.0,26.0,37.0,0.0,0.0,18.128654970760234
2020-03-13,0.0,0.0,0.0,0.0,0.0,36.0,0.0,40.0,0.0,0.0,11.11111111111111
2020-03-14,32.0,0.0,68.0,35.0,0.0,0.0,0.0,40.0,33.0,34.0,35.380116959064324
2020-03-15,31.0,22.0,0.0,65.0,66.0,99.0,51.0,72.0,0.0,0.0,59.356725146198826
2020-03-16,50.0,55.0,0.0,53.0,27.0,28.0,44.0,31.0,0.0,52.0,49.707602339181285
2020-03-17,100.0,36.0,79.0,27.0,27.0,83.0,64.0,90.0,100.0,78.0,100.0
2020-03-18,0.0,79.0,0.0,30.0,59.0,90.0,23.0,34.0,27.0,0.0,50.0
2020-03-19,0.0,41.0,30.0,31.0,31.0,32.0,24.0,0.0,55.0,0.0,35.67251461988304
2020-03-20,0.0,0.0,29.0,29.0,0.0,30.0,23.0,0.0,27.0,0.0,20.175438596491226
2020-03-21,30.0,43.0,32.0,32.0,98.0,67.0,0.0,37.0,30.0,31.0,58.47953216374268
2020-03-22,29.0,0.0,31.0,65.0,32.0,0.0,0.0,36.0,0.0,30.0,32.602339181286546
2020-03-23,0.0,17.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,13.888888888888888
2020-03-24,26.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,0.0,26.0,15.350877192982455
2020-03-25,50.0,37.0,53.0,55.0,55.0,28.0,21.0,31.0,25.0,26.0,55.70175438596491
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,25.0,36.0,53.0,0.0,0.0,55.0,21.0,30.0,50.0,0.0,39.473684210526315
2020-03-28,30.0,21.0,63.0,32.0,64.0,99.0,0.0,36.0,0.0,60.0,59.210526315789465
2020-03-29,28.0,0.0,0.0,30.0,30.0,0.0,24.0,0.0,28.0,29.0,24.707602339181282
2020-03-30,24.0,18.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,26.0,17.982456140350877
2020-03-31,25.0,36.0,0.0,0.0,0.0,0.0,21.0,30.0,0.0,0.0,16.374269005847953
2020-04-01,0.0,19.0,0.0,0.0,0.0,0.0,22.0,0.0,26.0,27.0,13.74269005847953
2020-04-02,0.0,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04093567251462
2020-04-03,26.0,38.0,29.0,28.0,0.0,0.0,44.0,33.0,26.0,0.0,32.748538011695906
2020-04-04,30.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,30.0,0.0,18.274853801169588
2020-04-05,0.0,0.0,32.0,32.0,34.0,0.0,26.0,37.0,0.0,0.0,23.538011695906434
2020-04-06,23.0,0.0,24.0,0.0,0.0,0.0,20.0,56.0,23.0,48.0,28.3625730994152
2020-04-07,0.0,0.0,26.0,26.0,0.0,27.0,0.0,0.0,0.0,26.0,15.350877192982455
2020-04-08,0.0,0.0,27.0,0.0,27.0,0.0,21.0,31.0,0.0,0.0,15.497076023391811
2020-04-09,26.0,19.0,0.0,28.0,28.0,58.0,0.0,64.0,0.0,27.0,36.549707602339176
2020-04-10,26.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,0.0,0.0,12.573099415204677
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4.678362573099415
2020-04-13,56.0,20.0,0.0,0.0,0.0,61.0,0.0,68.0,27.0,28.0,38.01169590643275
2020-04-14,25.0,18.0,26.0,0.0,53.0,0.0,21.0,30.0,0.0,25.0,28.94736842105263
2020-04-15,54.0,19.0,0.0,28.0,57.0,29.0,0.0,32.0,78.0,54.0,51.315789473684205
2020-04-16,26.0,19.0,27.0,28.0,0.0,29.0,0.0,95.0,0.0,0.0,32.748538011695906
2020-04-17,0.0,0.0,53.0,27.0,28.0,28.0,21.0,31.0,50.0,0.0,34.795321637426895
2020-04-18,29.0,0.0,31.0,31.0,32.0,32.0,24.0,0.0,29.0,60.0,39.1812865497076
2020-04-19,0.0,19.0,0.0,29.0,0.0,0.0,47.0,0.0,27.0,28.0,21.929824561403507
2020-04-20,52.0,37.0,0.0,54.0,0.0,0.0,22.0,31.0,25.0,0.0,32.30994152046783
2020-04-21,0.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,27.0,12.280701754385964
2020-04-22,54.0,20.0,57.0,57.0,0.0,30.0,47.0,32.0,27.0,0.0,47.368421052631575
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-25,29.0,0.0,31.0,0.0,0.0,32.0,24.0,36.0,58.0,60.0,39.473684210526315
2020-04-26,0.0,0.0,0.0,32.0,32.0,33.0,0.0,0.0,0.0,0.0,14.1812865497076
2020-04-27,25.0,18.0,0.0,0.0,0.0,0.0,21.0,31.0,0.0,0.0,13.888888888888888
2020-04-28,25.0,18.0,26.0,26.0,0.0,55.0,21.0,60.0,25.0,25.0,41.081871345029235
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.508771929824561
