date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,0.0,42.0,0.0,33.0,48.97959183673469,33.0,0.0,32.0,47.0,0.0,45.0,0.0,49.0,0.0,0.0,0.0,0.0,33.0,0.0,32.0,35.680179931051015
2020-10-06,0.0,0.0,0.0,35.0,53.06122448979592,100.0,69.0,34.0,0.0,0.0,48.0,35.0,49.0,0.0,45.0,77.0,0.0,35.0,92.0,33.0,63.691167523920136
2020-10-07,33.0,44.0,0.0,34.0,100.0,0.0,0.0,68.0,0.0,66.0,47.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,45.0,34.0,46.70280036133695
2020-10-08,68.0,44.0,0.0,0.0,0.0,0.0,35.0,34.0,97.0,0.0,46.0,35.0,0.0,96.0,45.0,26.0,0.0,35.0,0.0,0.0,50.67750677506775
2020-10-09,36.0,47.0,48.0,37.0,56.12244897959184,0.0,38.0,36.0,51.0,35.0,51.0,0.0,54.0,0.0,0.0,27.0,0.0,37.0,49.0,0.0,54.3922718138746
2020-10-10,40.0,0.0,0.0,41.0,62.244897959183675,0.0,41.0,40.0,0.0,40.0,0.0,0.0,58.0,0.0,52.0,0.0,41.0,0.0,54.0,0.0,42.38887967110964
2020-10-11,0.0,47.0,0.0,0.0,55.10204081632653,0.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42475526796084
2020-10-12,69.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,98.0,0.0,48.0,72.0,52.0,49.0,0.0,53.0,0.0,36.0,98.0,0.0,58.265582655826556
2020-10-13,0.0,0.0,47.0,35.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47877145438121
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,8.310749774164407
