date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-10-05,24.0,38.0,19.0,34.0,39.0,59.0,42.0,48.0,49.0,14.0,41.0,44.0,25.0,25.0,26.0,39.0,51.0,41.0,14.0,34.0,43.769373837569745
2020-10-06,39.0,34.0,45.0,51.0,35.0,25.0,31.0,44.0,35.0,34.0,42.0,29.0,42.0,50.0,35.0,26.0,19.0,26.0,33.0,35.0,44.017358958462495
2020-10-07,53.0,41.0,58.0,35.0,54.0,35.0,42.0,35.0,34.0,53.0,31.0,32.0,38.0,19.0,35.0,36.0,56.0,46.0,37.0,69.0,52.01487910725356
2020-10-08,41.0,73.0,41.0,42.0,46.0,52.0,37.0,61.0,44.0,67.0,44.0,39.0,22.0,58.0,64.0,59.0,60.0,49.0,69.0,57.0,63.54618722876627
2020-10-09,72.0,83.0,55.0,79.0,56.0,57.0,34.0,95.0,56.0,94.0,81.0,55.0,86.0,73.0,83.0,46.0,75.0,87.0,74.0,100.0,89.3366398016119
2020-10-10,47.0,46.0,52.0,37.0,59.0,67.0,55.0,37.0,33.0,29.0,57.0,84.0,62.0,49.0,48.0,37.0,34.0,70.0,74.0,73.0,65.09609423434594
2020-10-11,66.0,60.0,98.0,69.0,34.0,58.0,31.0,50.0,52.0,61.0,58.0,41.0,38.0,50.0,64.0,62.0,90.0,89.0,79.0,49.0,74.33353998760073
2020-10-12,57.0,62.0,89.0,71.0,52.0,75.0,49.0,52.0,57.0,52.0,60.0,44.0,59.0,49.0,46.0,88.0,50.0,61.0,71.0,48.0,73.89956602603844
2020-10-13,100.0,80.0,83.0,99.0,32.0,99.0,46.0,43.0,42.0,100.0,56.0,100.0,100.0,96.0,100.0,95.0,77.0,73.0,100.0,92.0,100.0
2020-10-14,36.0,53.0,20.0,32.0,58.0,27.0,40.0,41.0,50.0,21.0,43.0,22.0,31.0,37.0,32.0,32.0,30.0,43.0,30.0,16.0,43.02541847489151
2020-10-15,36.0,57.0,52.0,65.0,65.0,55.0,29.0,34.0,42.0,78.0,78.0,48.0,49.0,65.0,47.0,72.0,50.0,66.0,55.0,63.0,68.56788592684438
2020-10-16,43.0,58.0,70.0,52.0,70.0,51.0,50.0,49.0,26.0,44.0,69.0,36.0,47.0,45.0,39.0,34.0,42.0,64.0,47.0,49.0,61.06633601983881
2020-10-17,60.0,53.0,42.0,49.0,78.0,77.0,46.0,32.0,51.0,71.0,57.0,54.0,51.0,92.0,37.0,62.0,52.0,50.0,51.0,60.0,69.74581525108493
