date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,27.0,26.0,48.0,32.0,21.0,47.0,20.0,66.0,48.0,40.0,46.239210850801484
2020-02-02,32.0,43.0,38.0,30.0,33.0,32.0,37.0,48.0,45.0,12.0,43.15659679408138
2020-02-03,82.0,45.0,59.0,38.0,90.0,88.0,52.0,88.0,77.0,58.0,83.47718865598027
2020-02-04,82.0,66.0,56.0,46.0,83.0,69.0,61.0,61.0,38.0,49.0,75.33908754623921
2020-02-05,44.0,30.0,38.0,52.0,46.0,76.0,43.0,61.0,77.0,56.0,64.48828606658446
2020-02-06,93.0,69.0,40.0,43.0,67.0,72.0,58.0,100.0,20.0,58.0,76.44882860665845
2020-02-07,75.0,59.0,55.0,32.0,84.0,55.0,67.0,59.0,83.0,100.0,82.49075215782986
2020-02-08,21.0,27.0,28.0,46.0,50.0,42.0,27.0,23.0,58.0,56.0,46.60912453760789
2020-02-09,27.0,38.0,13.0,31.0,41.0,40.0,26.0,36.0,27.0,7.0,35.26510480887793
2020-02-10,61.0,53.0,55.0,46.0,73.0,49.0,42.0,46.0,61.0,54.0,66.58446362515413
2020-02-11,61.0,29.0,55.0,23.0,56.0,43.0,24.0,39.0,31.0,42.0,49.69173859432799
2020-02-12,68.0,70.0,49.0,17.0,31.0,37.0,42.0,67.0,38.0,54.0,58.32305795314427
2020-02-13,43.0,41.0,37.0,34.0,56.0,31.0,61.0,46.0,25.0,55.0,52.8976572133169
2020-02-14,45.0,37.0,26.0,24.0,26.0,45.0,56.0,41.0,33.0,13.0,42.66337854500617
2020-02-15,49.0,27.0,28.0,19.0,35.0,14.0,14.0,52.0,35.0,20.0,36.12823674475956
2020-02-16,13.0,31.0,26.0,12.0,46.0,32.0,31.0,28.0,13.0,19.0,30.949445129469794
2020-02-17,89.0,46.0,53.0,27.0,54.0,72.0,40.0,57.0,54.0,69.0,69.17385943279902
2020-02-18,54.0,46.0,42.0,39.0,73.0,54.0,30.0,58.0,49.0,41.0,59.92601726263872
2020-02-19,41.0,44.0,35.0,27.0,53.0,41.0,39.0,19.0,41.0,23.0,44.75955610357583
2020-02-20,38.0,37.0,64.0,12.0,52.0,45.0,62.0,34.0,26.0,38.0,50.308261405672006
2020-02-21,77.0,25.0,26.0,54.0,67.0,72.0,64.0,70.0,53.0,89.0,73.61282367447596
2020-02-22,7.0,40.0,14.0,6.0,29.0,35.0,27.0,8.0,14.0,14.0,23.921085080147964
2020-02-23,28.0,40.0,28.0,33.0,50.0,21.0,41.0,91.0,50.0,28.0,50.55487053020962
2020-02-24,51.0,49.0,51.0,65.0,78.0,70.0,80.0,75.0,58.0,62.0,78.79161528976573
2020-02-25,36.0,39.0,54.0,50.0,42.0,71.0,52.0,51.0,48.0,46.0,60.295930949445136
2020-02-26,51.0,66.0,68.0,69.0,70.0,57.0,73.0,49.0,69.0,33.0,74.59926017262639
2020-02-27,47.0,34.0,18.0,33.0,48.0,35.0,40.0,63.0,36.0,46.0,49.32182490752158
2020-02-28,32.0,43.0,38.0,36.0,26.0,32.0,31.0,28.0,39.0,50.0,43.77311960542541
2020-02-29,40.0,58.0,67.0,43.0,41.0,27.0,6.0,64.0,60.0,33.0,54.130702836004936
2020-03-01,67.0,26.0,54.0,51.0,34.0,34.0,46.0,44.0,41.0,60.0,56.35018495684341
2020-03-02,89.0,28.0,95.0,60.0,96.0,48.0,82.0,84.0,78.0,81.0,91.36868064118372
2020-03-03,19.0,49.0,51.0,59.0,65.0,76.0,44.0,96.0,64.0,87.0,75.21578298397041
2020-03-04,63.0,54.0,69.0,47.0,77.0,50.0,43.0,54.0,32.0,12.0,61.77558569667078
2020-03-05,42.0,51.0,78.0,61.0,60.0,71.0,64.0,45.0,84.0,76.0,77.9284833538841
2020-03-06,51.0,55.0,70.0,100.0,84.0,82.0,68.0,48.0,70.0,56.0,84.34032059186191
2020-03-07,41.0,39.0,21.0,19.0,34.0,48.0,47.0,37.0,28.0,20.0,41.18372379778052
2020-03-08,60.0,57.0,54.0,62.0,48.0,40.0,52.0,64.0,54.0,53.0,67.07768187422936
2020-03-09,53.0,39.0,46.0,22.0,42.0,41.0,63.0,44.0,59.0,40.0,55.363748458692974
2020-03-10,72.0,23.0,66.0,79.0,68.0,24.0,35.0,52.0,67.0,35.0,64.24167694204687
2020-03-11,48.0,35.0,55.0,68.0,43.0,37.0,59.0,65.0,55.0,30.0,61.035758323057955
2020-03-12,47.0,57.0,65.0,55.0,66.0,66.0,34.0,57.0,54.0,46.0,67.44759556103577
2020-03-13,94.0,36.0,51.0,46.0,83.0,100.0,48.0,54.0,69.0,74.0,80.7644882860666
2020-03-14,74.0,58.0,81.0,62.0,62.0,60.0,46.0,87.0,68.0,53.0,80.27127003699137
2020-03-15,49.0,35.0,36.0,56.0,62.0,84.0,30.0,72.0,55.0,59.0,66.33785450061653
2020-03-16,56.0,48.0,61.0,62.0,40.0,55.0,65.0,78.0,85.0,49.0,73.85943279901358
2020-03-17,45.0,60.0,68.0,58.0,52.0,39.0,44.0,24.0,40.0,55.0,59.802712700369916
2020-03-18,78.0,57.0,89.0,78.0,85.0,42.0,87.0,45.0,79.0,76.0,88.28606658446363
2020-03-19,56.0,59.0,49.0,40.0,31.0,31.0,60.0,33.0,62.0,49.0,57.95314426633786
2020-03-20,36.0,69.0,91.0,45.0,55.0,66.0,47.0,65.0,49.0,42.0,69.66707768187423
2020-03-21,48.0,73.0,68.0,38.0,76.0,69.0,54.0,89.0,55.0,75.0,79.53144266337856
2020-03-22,77.0,68.0,70.0,54.0,85.0,77.0,100.0,90.0,46.0,95.0,93.9580764488286
2020-03-23,59.0,61.0,63.0,73.0,75.0,68.0,47.0,74.0,80.0,98.0,86.06658446362516
2020-03-24,28.0,33.0,46.0,37.0,52.0,45.0,28.0,43.0,45.0,22.0,46.7324290998767
2020-03-25,79.0,32.0,67.0,32.0,69.0,67.0,44.0,67.0,23.0,66.0,67.32429099876695
2020-03-26,29.0,61.0,40.0,32.0,47.0,35.0,34.0,25.0,47.0,45.0,48.70530209617756
2020-03-27,39.0,74.0,45.0,62.0,45.0,66.0,59.0,84.0,57.0,44.0,70.90012330456227
2020-03-28,53.0,62.0,52.0,66.0,60.0,91.0,45.0,63.0,72.0,70.0,78.1750924784217
2020-03-29,81.0,91.0,82.0,76.0,45.0,94.0,61.0,95.0,57.0,80.0,93.9580764488286
2020-03-30,38.0,53.0,50.0,36.0,73.0,50.0,43.0,53.0,33.0,65.0,60.912453760789155
2020-03-31,22.0,32.0,34.0,41.0,34.0,38.0,49.0,47.0,56.0,44.0,48.951911220715175
2020-04-01,69.0,77.0,75.0,75.0,100.0,68.0,78.0,68.0,58.0,68.0,90.7521578298397
2020-04-02,80.0,55.0,86.0,48.0,51.0,74.0,56.0,67.0,58.0,56.0,77.80517879161529
2020-04-03,100.0,56.0,59.0,97.0,94.0,75.0,79.0,69.0,53.0,74.0,93.21824907521578
2020-04-04,73.0,77.0,100.0,81.0,75.0,94.0,52.0,86.0,74.0,99.0,100.0
2020-04-05,80.0,90.0,73.0,62.0,68.0,53.0,59.0,57.0,74.0,79.0,85.69667077681875
2020-04-06,59.0,57.0,65.0,45.0,49.0,54.0,74.0,99.0,71.0,53.0,77.18865598027128
2020-04-07,22.0,27.0,44.0,36.0,29.0,50.0,27.0,36.0,34.0,49.0,43.6498150431566
2020-04-08,46.0,44.0,52.0,43.0,35.0,63.0,39.0,55.0,58.0,56.0,60.54254007398274
2020-04-09,51.0,44.0,40.0,48.0,58.0,57.0,45.0,25.0,35.0,39.0,54.50061652281135
2020-04-10,71.0,67.0,47.0,44.0,48.0,47.0,34.0,69.0,42.0,35.0,62.145499383477194
2020-04-11,26.0,12.0,26.0,18.0,7.0,19.0,31.0,35.0,20.0,19.0,26.263871763255242
2020-04-12,46.0,25.0,45.0,0.0,33.0,45.0,38.0,21.0,65.0,70.0,47.84217016029593
2020-04-13,30.0,46.0,18.0,22.0,50.0,60.0,53.0,40.0,37.0,66.0,52.03452527743527
2020-04-14,33.0,69.0,55.0,56.0,51.0,44.0,48.0,94.0,66.0,70.0,72.25647348951912
2020-04-15,23.0,44.0,46.0,27.0,82.0,40.0,39.0,68.0,35.0,17.0,51.911220715166465
2020-04-16,51.0,44.0,28.0,37.0,40.0,51.0,34.0,49.0,58.0,28.0,51.78791615289766
2020-04-17,80.0,77.0,57.0,63.0,69.0,79.0,72.0,68.0,69.0,78.0,87.79284833538841
2020-04-18,32.0,31.0,52.0,42.0,40.0,32.0,50.0,49.0,26.0,76.0,53.020961775585704
2020-04-19,30.0,29.0,18.0,51.0,31.0,56.0,35.0,52.0,31.0,36.0,45.49938347718866
2020-04-20,45.0,54.0,73.0,47.0,46.0,56.0,49.0,43.0,34.0,44.0,60.54254007398274
2020-04-21,23.0,27.0,57.0,32.0,29.0,23.0,11.0,62.0,23.0,51.0,41.67694204685573
