date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-20,0.0,29.0,0.0,43.0,0.0,35.0,0.0,0.0,0.0,25.0,19.27007299270073
2021-03-21,33.0,26.0,0.0,40.0,0.0,0.0,34.0,35.0,52.0,0.0,32.11678832116788
2021-03-22,0.0,0.0,0.0,39.0,26.0,31.0,0.0,34.0,25.0,0.0,22.62773722627737
2021-03-23,32.0,100.0,78.0,0.0,51.0,93.0,0.0,0.0,25.0,22.0,58.54014598540146
2021-03-24,0.0,25.0,0.0,0.0,52.0,31.0,32.0,0.0,25.0,22.0,27.2992700729927
2021-03-25,100.0,26.0,0.0,40.0,54.0,96.0,34.0,71.0,26.0,0.0,65.25547445255475
2021-03-26,33.0,0.0,27.0,0.0,26.0,0.0,0.0,35.0,26.0,0.0,21.45985401459854
2021-03-27,36.0,0.0,60.0,43.0,0.0,0.0,0.0,78.0,55.0,25.0,43.35766423357664
2021-03-28,75.0,0.0,31.0,90.0,30.0,36.0,77.0,40.0,0.0,52.0,62.91970802919708
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,67.0,0.0,27.0,0.0,27.0,32.0,0.0,0.0,0.0,0.0,22.335766423357665
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,33.0,25.0,0.0,39.0,0.0,31.0,33.0,34.0,26.0,22.0,35.47445255474452
2021-04-02,0.0,26.0,27.0,40.0,27.0,0.0,0.0,0.0,52.0,0.0,25.10948905109489
2021-04-03,0.0,57.0,60.0,86.0,29.0,35.0,37.0,77.0,29.0,100.0,74.45255474452554
2021-04-04,74.0,87.0,0.0,44.0,30.0,71.0,37.0,0.0,29.0,0.0,54.3065693430657
2021-04-05,33.0,25.0,0.0,39.0,26.0,0.0,33.0,34.0,0.0,22.0,30.94890510948905
2021-04-06,53.0,41.0,43.0,31.0,21.0,0.0,0.0,84.0,20.0,18.0,45.4014598540146
2021-04-07,56.0,0.0,46.0,100.0,67.0,54.0,85.0,59.0,66.0,19.0,80.58394160583941
2021-04-08,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,13.138686131386862
2021-04-09,0.0,0.0,24.0,34.0,23.0,0.0,29.0,30.0,22.0,20.0,26.56934306569343
2021-04-10,30.0,47.0,25.0,73.0,0.0,0.0,31.0,0.0,0.0,42.0,36.2043795620438
2021-04-11,31.0,49.0,78.0,0.0,100.0,61.0,0.0,67.0,25.0,22.0,63.21167883211679
2021-04-12,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,23.0,21.0,9.927007299270073
2021-04-13,30.0,24.0,25.0,0.0,24.0,58.0,0.0,32.0,0.0,42.0,34.306569343065696
2021-04-14,31.0,24.0,0.0,37.0,25.0,0.0,32.0,0.0,24.0,0.0,25.255474452554743
2021-04-15,31.0,0.0,26.0,37.0,25.0,61.0,0.0,34.0,0.0,22.0,34.45255474452555
2021-04-16,94.0,74.0,79.0,77.0,0.0,62.0,33.0,100.0,100.0,66.0,100.0
2021-04-17,0.0,27.0,0.0,0.0,28.0,33.0,35.0,0.0,0.0,23.0,21.313868613138688
2021-04-18,35.0,28.0,29.0,0.0,28.0,0.0,36.0,0.0,0.0,24.0,26.277372262773724
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,24.0,26.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,16.496350364963504
2021-04-22,0.0,0.0,53.0,77.0,0.0,0.0,34.0,0.0,25.0,22.0,30.802919708029197
2021-04-23,0.0,0.0,0.0,40.0,0.0,0.0,33.0,0.0,0.0,23.0,14.014598540145986
2021-04-24,0.0,0.0,30.0,0.0,29.0,0.0,0.0,0.0,0.0,25.0,12.262773722627736
2021-04-25,68.0,0.0,28.0,41.0,0.0,0.0,0.0,73.0,26.0,0.0,34.45255474452555
2021-04-26,29.0,22.0,24.0,0.0,23.0,0.0,58.0,30.0,22.0,20.0,33.284671532846716
2021-04-27,0.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,23.0,0.0,11.970802919708028
2021-04-28,29.0,0.0,0.0,0.0,0.0,28.0,30.0,31.0,0.0,20.0,20.145985401459853
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,23.0,0.0,35.0,0.0,0.0,29.0,0.0,0.0,20.0,15.620437956204379
2021-05-01,0.0,25.0,26.0,38.0,0.0,0.0,0.0,0.0,25.0,0.0,16.642335766423358
2021-05-02,64.0,0.0,26.0,0.0,0.0,0.0,65.0,68.0,50.0,67.0,49.63503649635037
2021-05-03,0.0,24.0,0.0,0.0,0.0,30.0,0.0,33.0,24.0,21.0,19.27007299270073
2021-05-04,57.0,0.0,47.0,0.0,46.0,28.0,0.0,0.0,0.0,20.0,28.905109489051096
2021-05-05,30.0,0.0,26.0,37.0,0.0,29.0,0.0,33.0,0.0,21.0,25.69343065693431
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,26.0,40.0,0.0,0.0,0.0,35.0,26.0,22.0,21.751824817518248
2021-05-08,35.0,27.0,58.0,84.0,85.0,100.0,0.0,75.0,0.0,24.0,71.24087591240875
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,23.0,24.0,36.0,0.0,29.0,0.0,31.0,0.0,0.0,20.875912408759124
2021-05-11,58.0,0.0,24.0,0.0,23.0,0.0,30.0,31.0,0.0,0.0,24.23357664233577
2021-05-12,29.0,0.0,49.0,35.0,24.0,29.0,30.0,0.0,23.0,20.0,34.89051094890511
2021-05-13,32.0,26.0,27.0,79.0,26.0,94.0,0.0,70.0,25.0,0.0,55.32846715328467
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,8.175182481751825
2021-05-17,0.0,23.0,0.0,0.0,0.0,28.0,30.0,0.0,0.0,0.0,11.824817518248175
2021-05-18,62.0,24.0,77.0,0.0,0.0,30.0,94.0,33.0,73.0,43.0,63.64963503649635
2021-05-19,0.0,0.0,0.0,75.0,0.0,30.0,96.0,34.0,25.0,43.0,44.23357664233577
2021-05-20,33.0,26.0,27.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,22.335766423357665
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,36.0,28.0,30.0,43.0,28.0,0.0,0.0,0.0,0.0,25.0,27.73722627737226
2021-05-23,0.0,0.0,29.0,0.0,0.0,0.0,36.0,0.0,0.0,24.0,12.992700729927007
2021-05-24,30.0,0.0,100.0,0.0,0.0,59.0,31.0,32.0,24.0,21.0,43.35766423357664
2021-05-25,0.0,0.0,26.0,0.0,26.0,0.0,32.0,0.0,49.0,44.0,25.83941605839416
2021-05-26,60.0,0.0,25.0,36.0,24.0,0.0,61.0,32.0,47.0,21.0,44.67153284671533
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,35.0,0.0,57.0,0.0,28.0,34.0,36.0,0.0,54.0,0.0,35.62043795620438
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,37.0,0.0,0.0,0.0,30.0,36.0,0.0,0.0,0.0,0.0,15.036496350364963
2021-05-31,0.0,25.0,26.0,76.0,26.0,31.0,0.0,68.0,0.0,22.0,40.0
