date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2020-02-01,0.0,21.0,51.0,0.0,0.0,16.0,25.0,0.0,0.0,18.0,16.751918158567776
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,14.0,0.0,22.0,0.0,0.0,16.0,6.649616368286445
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,17.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,17.0,0.0,8.439897698209718
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,17.0,0.0,0.0,0.0,0.0,15.0,25.0,19.0,0.0,0.0,9.718670076726342
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,20.0,0.0,12.0,16.0,0.0,25.0,0.0,16.0,0.0,11.381074168797953
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,16.0,0.0,23.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.7774936061381075
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,21.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,8.05626598465473
2020-02-23,17.0,21.0,0.0,0.0,16.0,0.0,51.0,0.0,0.0,0.0,13.427109974424551
2020-02-24,0.0,0.0,23.0,0.0,15.0,0.0,0.0,0.0,15.0,16.0,8.823529411764705
2020-02-25,15.0,0.0,22.0,11.0,14.0,14.0,0.0,17.0,14.0,15.0,15.601023017902813
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,15.0,18.0,21.0,21.0,28.0,26.0,22.0,16.0,14.0,30.0,26.982097186700766
2020-02-28,16.0,38.0,23.0,11.0,0.0,14.0,0.0,35.0,15.0,16.0,21.483375959079282
2020-02-29,0.0,19.0,23.0,34.0,30.0,14.0,47.0,54.0,31.0,0.0,32.22506393861892
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,15.0,17.0,21.0,0.0,0.0,26.0,22.0,16.0,0.0,44.0,20.58823529411765
2020-03-03,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.7084398976982094
2020-03-04,15.0,0.0,0.0,11.0,28.0,26.0,0.0,17.0,0.0,0.0,12.40409207161125
2020-03-05,15.0,0.0,21.0,11.0,14.0,0.0,44.0,0.0,14.0,15.0,17.135549872122763
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,34.0,0.0,49.0,12.0,32.0,30.0,0.0,0.0,32.0,0.0,24.16879795396419
2020-03-08,33.0,20.0,24.0,24.0,16.0,30.0,50.0,19.0,16.0,0.0,29.667519181585675
2020-03-09,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987212276214834
2020-03-10,0.0,0.0,0.0,11.0,15.0,0.0,23.0,17.0,0.0,0.0,8.439897698209718
2020-03-11,62.0,36.0,23.0,33.0,15.0,28.0,23.0,0.0,30.0,31.0,35.933503836317136
2020-03-12,30.0,35.0,43.0,32.0,28.0,26.0,44.0,34.0,28.0,15.0,40.28132992327365
2020-03-13,16.0,19.0,0.0,23.0,0.0,0.0,70.0,36.0,15.0,48.0,29.028132992327365
2020-03-14,84.0,20.0,99.0,12.0,16.0,75.0,100.0,38.0,48.0,34.0,67.26342710997442
2020-03-15,28.0,100.0,41.0,0.0,0.0,25.0,42.0,16.0,27.0,14.0,37.468030690537084
2020-03-16,26.0,15.0,75.0,37.0,48.0,11.0,57.0,57.0,25.0,26.0,48.20971867007673
2020-03-17,78.0,62.0,76.0,37.0,100.0,81.0,77.0,100.0,100.0,66.0,99.36061381074168
2020-03-18,56.0,84.0,41.0,100.0,93.0,100.0,62.0,79.0,67.0,100.0,100.0
2020-03-19,100.0,51.0,63.0,50.0,54.0,75.0,84.0,16.0,55.0,44.0,75.70332480818414
