date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,31.0,0.0,0.0,25.0,0.0,12.0,0.0,15.0,0.0,0.0,9.730363423212195
2020-02-03,28.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,17.0,19.0,12.192262602579133
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.8757327080890973
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,4.572098475967175
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,31.0,27.0,0.0,0.0,20.0,0.0,0.0,15.0,19.0,0.0,13.13012895662368
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,63.0,80.0,46.0,0.0,39.0,0.0,0.0,45.0,0.0,21.0,34.46658851113716
2020-02-26,0.0,27.0,15.0,24.0,20.0,0.0,25.0,0.0,0.0,21.0,15.474794841735052
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,56.0,15.0,0.0,20.0,0.0,0.0,31.0,0.0,22.0,16.881594372801878
2020-02-29,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,3.7514654161781946
2020-03-01,29.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,8.440797186400939
2020-03-02,29.0,26.0,43.0,23.0,38.0,22.0,0.0,0.0,18.0,20.0,25.67409144196952
2020-03-03,31.0,0.0,0.0,24.0,20.0,0.0,0.0,15.0,19.0,43.0,17.819460726846426
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,59.0,0.0,15.0,24.0,0.0,0.0,0.0,29.0,0.0,20.0,17.23329425556858
2020-03-06,0.0,54.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,11.137162954279015
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
