date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,32.0,0.0,47.0,28.0,38.0,0.0,10.0,41.0,68.0,23.0,30.0,46.0,31.0,29.0,39.0,83.0,55.0,13.0,31.0,49.0,46.666666666666664
2021-01-20,10.0,43.0,22.0,65.0,82.0,12.0,47.0,27.0,92.0,42.0,42.0,44.0,15.0,19.0,34.0,79.0,67.0,51.0,74.0,11.0,59.12457912457913
2021-01-21,11.0,34.0,33.0,40.0,23.0,26.0,29.0,14.0,27.0,33.0,29.0,11.0,30.0,10.0,23.0,0.0,54.0,0.0,30.0,24.0,32.39057239057239
2021-01-22,22.0,22.0,32.0,14.0,23.0,51.0,20.0,0.0,39.0,22.0,44.0,23.0,45.0,37.0,12.0,32.0,36.0,14.0,15.0,12.0,34.68013468013468
2021-01-23,0.0,13.0,0.0,0.0,13.0,27.0,10.0,15.0,29.0,12.0,0.0,12.0,16.0,10.0,0.0,0.0,19.0,14.0,33.0,0.0,15.016835016835017
2021-01-24,60.0,37.0,0.0,57.0,52.0,41.0,32.0,88.0,43.0,36.0,16.0,12.0,32.0,32.0,52.0,35.0,57.0,71.0,32.0,76.0,57.97979797979798
2021-01-25,22.0,59.0,22.0,28.0,48.0,64.0,10.0,68.0,27.0,46.0,61.0,69.0,94.0,48.0,24.0,66.0,92.0,39.0,77.0,73.0,69.83164983164983
2021-01-26,44.0,50.0,34.0,72.0,25.0,26.0,42.0,72.0,55.0,23.0,46.0,47.0,62.0,30.0,37.0,67.0,18.0,70.0,77.0,37.0,62.89562289562289
2021-01-27,22.0,12.0,44.0,13.0,24.0,25.0,20.0,42.0,41.0,33.0,15.0,11.0,46.0,10.0,48.0,47.0,54.0,0.0,30.0,12.0,36.96969696969697
2021-01-28,34.0,48.0,11.0,41.0,24.0,62.0,30.0,85.0,55.0,11.0,90.0,35.0,95.0,29.0,49.0,32.0,55.0,41.0,74.0,24.0,62.28956228956229
2021-01-29,46.0,48.0,23.0,70.0,24.0,26.0,30.0,56.0,42.0,23.0,30.0,12.0,63.0,40.0,75.0,33.0,36.0,68.0,77.0,24.0,56.96969696969697
2021-01-30,23.0,24.0,12.0,29.0,38.0,13.0,21.0,29.0,14.0,12.0,32.0,12.0,50.0,0.0,13.0,17.0,19.0,29.0,32.0,26.0,29.966329966329965
2021-01-31,45.0,60.0,34.0,42.0,62.0,64.0,71.0,14.0,81.0,68.0,30.0,58.0,46.0,60.0,13.0,33.0,94.0,28.0,77.0,50.0,69.36026936026936
2021-02-01,31.0,22.0,21.0,0.0,35.0,37.0,29.0,39.0,39.0,22.0,14.0,0.0,29.0,45.0,0.0,16.0,52.0,26.0,43.0,23.0,35.21885521885522
2021-02-02,23.0,80.0,12.0,41.0,24.0,49.0,49.0,53.0,54.0,34.0,75.0,68.0,46.0,38.0,48.0,82.0,89.0,82.0,60.0,47.0,70.97643097643098
2021-02-03,33.0,35.0,11.0,57.0,24.0,13.0,20.0,43.0,14.0,46.0,0.0,46.0,46.0,0.0,24.0,65.0,18.0,13.0,31.0,49.0,39.5959595959596
2021-02-04,11.0,12.0,24.0,58.0,13.0,40.0,10.0,43.0,28.0,24.0,16.0,12.0,47.0,19.0,25.0,0.0,18.0,42.0,61.0,12.0,34.68013468013468
2021-02-05,35.0,25.0,47.0,15.0,39.0,27.0,33.0,73.0,28.0,74.0,32.0,0.0,33.0,10.0,26.0,53.0,57.0,43.0,32.0,51.0,49.36026936026936
2021-02-06,37.0,52.0,12.0,46.0,26.0,42.0,32.0,0.0,44.0,24.0,48.0,24.0,32.0,31.0,13.0,35.0,78.0,30.0,49.0,13.0,44.98316498316498
2021-02-07,48.0,37.0,36.0,46.0,0.0,55.0,54.0,0.0,30.0,12.0,32.0,63.0,50.0,11.0,79.0,18.0,20.0,29.0,33.0,39.0,46.5993265993266
2021-02-08,33.0,46.0,22.0,0.0,24.0,36.0,39.0,27.0,26.0,22.0,14.0,22.0,30.0,28.0,36.0,48.0,53.0,26.0,30.0,24.0,39.46127946127946
2021-02-09,11.0,61.0,45.0,58.0,50.0,39.0,31.0,0.0,0.0,23.0,62.0,23.0,94.0,40.0,13.0,49.0,76.0,28.0,31.0,25.0,51.111111111111114
2021-02-10,23.0,49.0,59.0,57.0,39.0,52.0,40.0,43.0,70.0,75.0,79.0,60.0,80.0,50.0,51.0,83.0,75.0,28.0,92.0,25.0,76.0942760942761
2021-02-11,23.0,38.0,34.0,29.0,25.0,52.0,11.0,14.0,29.0,24.0,31.0,36.0,49.0,10.0,13.0,52.0,38.0,43.0,32.0,13.0,40.13468013468013
2021-02-12,100.0,36.0,100.0,70.0,37.0,99.0,100.0,67.0,70.0,45.0,31.0,100.0,75.0,57.0,86.0,96.0,90.0,66.0,88.0,72.0,100.0
2021-02-13,39.0,40.0,13.0,0.0,72.0,43.0,57.0,31.0,0.0,26.0,0.0,0.0,17.0,45.0,28.0,56.0,21.0,16.0,52.0,14.0,38.38383838383838
2021-02-14,53.0,28.0,39.0,50.0,75.0,47.0,12.0,48.0,47.0,28.0,0.0,0.0,55.0,11.0,14.0,0.0,44.0,16.0,18.0,72.0,44.24242424242424
2021-02-15,34.0,61.0,47.0,58.0,51.0,52.0,42.0,44.0,100.0,37.0,16.0,35.0,65.0,52.0,76.0,86.0,37.0,42.0,95.0,36.0,71.78451178451178
2021-02-16,46.0,48.0,59.0,58.0,100.0,96.0,51.0,14.0,42.0,85.0,48.0,48.0,32.0,30.0,100.0,34.0,58.0,83.0,63.0,100.0,80.47138047138047
2021-02-17,62.0,65.0,49.0,77.0,66.0,28.0,22.0,60.0,45.0,50.0,82.0,63.0,69.0,21.0,27.0,75.0,39.0,60.0,66.0,66.0,73.53535353535354
2021-02-18,57.0,35.0,47.0,58.0,37.0,100.0,50.0,28.0,96.0,45.0,0.0,48.0,32.0,100.0,50.0,82.0,93.0,53.0,48.0,61.0,75.42087542087542
2021-02-19,12.0,13.0,13.0,15.0,40.0,14.0,22.0,15.0,44.0,13.0,16.0,13.0,16.0,11.0,52.0,17.0,20.0,15.0,16.0,27.0,27.205387205387204
2021-02-20,13.0,27.0,51.0,65.0,14.0,29.0,11.0,33.0,15.0,26.0,35.0,13.0,35.0,56.0,0.0,37.0,42.0,47.0,35.0,0.0,39.32659932659933
2021-02-21,49.0,52.0,12.0,30.0,41.0,41.0,22.0,30.0,73.0,49.0,33.0,25.0,50.0,10.0,39.0,53.0,58.0,45.0,82.0,68.0,58.04713804713805
2021-02-22,43.0,11.0,10.0,66.0,11.0,24.0,19.0,0.0,25.0,10.0,14.0,11.0,29.0,18.0,23.0,15.0,17.0,26.0,15.0,22.0,27.542087542087543
2021-02-23,46.0,50.0,23.0,56.0,38.0,39.0,21.0,29.0,85.0,35.0,32.0,36.0,64.0,20.0,62.0,52.0,37.0,55.0,16.0,64.0,57.91245791245791
2021-02-24,34.0,12.0,45.0,41.0,24.0,25.0,20.0,42.0,14.0,11.0,46.0,11.0,30.0,30.0,24.0,49.0,54.0,42.0,47.0,24.0,42.08754208754209
2021-02-25,58.0,63.0,12.0,30.0,40.0,39.0,32.0,30.0,43.0,50.0,49.0,49.0,50.0,21.0,0.0,18.0,39.0,43.0,63.0,13.0,49.966329966329965
2021-02-26,23.0,25.0,24.0,75.0,38.0,27.0,76.0,29.0,59.0,37.0,98.0,12.0,65.0,31.0,78.0,86.0,58.0,100.0,16.0,39.0,67.07070707070707
2021-02-27,25.0,27.0,26.0,0.0,29.0,58.0,45.0,31.0,93.0,39.0,34.0,0.0,35.0,11.0,28.0,19.0,42.0,30.0,51.0,14.0,42.89562289562289
2021-02-28,24.0,26.0,12.0,59.0,55.0,27.0,22.0,60.0,61.0,49.0,68.0,51.0,34.0,43.0,0.0,35.0,80.0,58.0,83.0,27.0,58.85521885521886
2021-03-01,11.0,24.0,46.0,14.0,25.0,0.0,10.0,14.0,0.0,35.0,31.0,48.0,31.0,40.0,25.0,0.0,19.0,28.0,31.0,36.0,31.515151515151516
2021-03-02,11.0,24.0,24.0,29.0,12.0,13.0,0.0,28.0,14.0,34.0,15.0,48.0,32.0,19.0,25.0,52.0,38.0,55.0,15.0,37.0,35.35353535353536
2021-03-03,45.0,25.0,12.0,29.0,62.0,38.0,21.0,43.0,14.0,24.0,62.0,24.0,66.0,10.0,26.0,52.0,38.0,28.0,16.0,61.0,46.868686868686865
2021-03-04,24.0,12.0,23.0,43.0,13.0,26.0,10.0,14.0,43.0,24.0,32.0,0.0,32.0,21.0,25.0,0.0,38.0,0.0,32.0,12.0,28.552188552188554
2021-03-05,34.0,49.0,34.0,44.0,38.0,40.0,20.0,58.0,0.0,59.0,32.0,24.0,16.0,10.0,51.0,69.0,58.0,28.0,48.0,25.0,49.629629629629626
2021-03-06,25.0,29.0,26.0,32.0,28.0,30.0,23.0,32.0,32.0,14.0,17.0,13.0,35.0,22.0,42.0,77.0,63.0,32.0,36.0,14.0,41.88552188552188
2021-03-07,36.0,53.0,37.0,92.0,53.0,42.0,22.0,76.0,74.0,62.0,68.0,0.0,100.0,52.0,67.0,53.0,41.0,58.0,48.0,67.0,74.14141414141415
2021-03-08,0.0,12.0,12.0,29.0,26.0,14.0,10.0,14.0,0.0,24.0,32.0,12.0,16.0,10.0,13.0,0.0,38.0,0.0,16.0,0.0,18.72053872053872
2021-03-09,46.0,24.0,12.0,30.0,26.0,52.0,21.0,43.0,71.0,12.0,45.0,36.0,50.0,20.0,25.0,34.0,37.0,28.0,0.0,37.0,43.70370370370371
2021-03-10,56.0,48.0,57.0,58.0,50.0,26.0,50.0,87.0,85.0,47.0,76.0,46.0,62.0,70.0,73.0,84.0,37.0,71.0,47.0,61.0,80.20202020202021
2021-03-11,45.0,50.0,46.0,70.0,51.0,27.0,20.0,14.0,28.0,59.0,16.0,47.0,31.0,10.0,25.0,49.0,56.0,28.0,31.0,62.0,51.515151515151516
2021-03-12,44.0,24.0,35.0,14.0,49.0,38.0,0.0,14.0,55.0,47.0,31.0,47.0,16.0,29.0,76.0,33.0,37.0,28.0,46.0,25.0,46.32996632996633
2021-03-13,12.0,25.0,59.0,60.0,52.0,27.0,31.0,45.0,72.0,0.0,48.0,36.0,33.0,41.0,39.0,49.0,20.0,85.0,31.0,52.0,55.01683501683502
2021-03-14,34.0,12.0,47.0,15.0,26.0,27.0,21.0,29.0,0.0,12.0,49.0,49.0,48.0,52.0,53.0,52.0,77.0,14.0,16.0,37.0,45.11784511784512
2021-03-15,27.0,19.0,9.0,22.0,19.0,20.0,8.0,11.0,31.0,18.0,48.0,18.0,12.0,23.0,38.0,38.0,14.0,10.0,61.0,20.0,31.38047138047138
2021-03-16,30.0,33.0,51.0,25.0,33.0,35.0,27.0,25.0,61.0,63.0,40.0,21.0,0.0,25.0,44.0,45.0,66.0,37.0,27.0,32.0,48.484848484848484
2021-03-17,23.0,25.0,0.0,14.0,38.0,40.0,10.0,43.0,0.0,48.0,30.0,12.0,30.0,10.0,37.0,35.0,91.0,28.0,32.0,25.0,38.45117845117845
2021-03-18,33.0,100.0,35.0,71.0,25.0,41.0,30.0,44.0,28.0,81.0,93.0,59.0,48.0,30.0,25.0,82.0,54.0,42.0,81.0,37.0,69.96632996632997
2021-03-19,23.0,25.0,36.0,15.0,51.0,54.0,0.0,29.0,42.0,60.0,32.0,48.0,98.0,42.0,38.0,33.0,57.0,42.0,49.0,13.0,52.996632996633
2021-03-20,26.0,14.0,13.0,16.0,27.0,14.0,0.0,32.0,31.0,13.0,0.0,0.0,18.0,0.0,14.0,19.0,0.0,15.0,35.0,14.0,20.26936026936027
