date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,58.0,86.0,64.0,36.0,45.0,0.0,20.0,27.0,23.0,42.0,56.399437412095644
2020-02-02,37.0,81.0,100.0,17.0,64.0,80.0,100.0,26.0,88.0,100.0,97.46835443037975
2020-02-03,0.0,0.0,0.0,15.0,0.0,17.0,17.0,46.0,19.0,17.0,18.424753867791843
2020-02-04,0.0,27.0,20.0,17.0,43.0,40.0,20.0,26.0,22.0,0.0,30.239099859353026
2020-02-05,37.0,27.0,40.0,0.0,42.0,20.0,58.0,26.0,0.0,20.0,37.9746835443038
2020-02-06,38.0,28.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,20.0,15.89310829817159
2020-02-07,0.0,0.0,42.0,0.0,69.0,43.0,21.0,55.0,93.0,21.0,48.38255977496484
2020-02-08,19.0,29.0,0.0,18.0,0.0,21.0,41.0,55.0,69.0,21.0,38.39662447257384
2020-02-09,0.0,26.0,19.0,33.0,21.0,39.0,0.0,25.0,0.0,19.0,25.59774964838256
2020-02-10,18.0,26.0,19.0,16.0,0.0,19.0,0.0,0.0,21.0,19.0,19.409282700421944
2020-02-11,18.0,80.0,0.0,33.0,21.0,19.0,19.0,51.0,42.0,58.0,47.9606188466948
2020-02-12,53.0,77.0,20.0,49.0,62.0,78.0,76.0,76.0,64.0,57.0,86.07594936708861
2020-02-13,36.0,53.0,39.0,0.0,0.0,20.0,0.0,26.0,43.0,19.0,33.192686357243325
2020-02-14,0.0,28.0,0.0,0.0,0.0,20.0,20.0,27.0,0.0,0.0,13.361462728551338
2020-02-15,19.0,29.0,22.0,0.0,23.0,22.0,0.0,0.0,24.0,22.0,22.64416315049227
2020-02-16,0.0,28.0,21.0,0.0,44.0,21.0,41.0,0.0,0.0,0.0,21.80028129395218
2020-02-17,0.0,27.0,20.0,34.0,43.0,0.0,20.0,53.0,22.0,20.0,33.614627285513365
2020-02-18,92.0,27.0,59.0,100.0,43.0,100.0,97.0,51.0,65.0,77.0,100.0
2020-02-19,18.0,0.0,20.0,17.0,43.0,20.0,39.0,26.0,21.0,40.0,34.31786216596343
2020-02-20,37.0,28.0,61.0,36.0,22.0,20.0,41.0,0.0,45.0,40.0,46.413502109704645
2020-02-21,59.0,30.0,44.0,37.0,0.0,43.0,0.0,0.0,24.0,21.0,36.286919831223635
2020-02-22,62.0,62.0,46.0,0.0,24.0,22.0,66.0,29.0,24.0,23.0,50.351617440225034
2020-02-23,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,23.0,0.0,9.563994374120957
2020-02-24,19.0,83.0,40.0,35.0,66.0,21.0,40.0,0.0,22.0,20.0,48.66385372714487
2020-02-25,19.0,55.0,80.0,35.0,88.0,83.0,40.0,79.0,0.0,80.0,78.62165963431787
2020-02-26,90.0,53.0,60.0,0.0,0.0,20.0,20.0,0.0,43.0,78.0,51.19549929676512
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,19.0,0.0,0.0,17.0,21.0,0.0,0.0,26.0,22.0,20.0,17.58087201125176
2020-02-29,38.0,28.0,21.0,36.0,22.0,20.0,20.0,54.0,67.0,41.0,48.80450070323489
2020-03-01,18.0,0.0,0.0,17.0,22.0,0.0,0.0,51.0,0.0,0.0,15.18987341772152
2020-03-02,52.0,77.0,19.0,16.0,41.0,19.0,37.0,25.0,41.0,56.0,53.867791842475384
2020-03-03,35.0,26.0,39.0,17.0,63.0,0.0,38.0,76.0,64.0,19.0,53.02390998593531
2020-03-04,34.0,25.0,19.0,32.0,20.0,19.0,0.0,49.0,20.0,18.0,33.192686357243325
2020-03-05,35.0,26.0,19.0,0.0,0.0,19.0,19.0,50.0,0.0,38.0,28.9732770745429
2020-03-06,0.0,27.0,0.0,17.0,42.0,0.0,19.0,49.0,21.0,0.0,24.613220815752463
2020-03-07,0.0,29.0,0.0,18.0,47.0,0.0,64.0,56.0,47.0,42.0,42.616033755274266
2020-03-08,0.0,0.0,58.0,32.0,42.0,19.0,37.0,25.0,0.0,37.0,35.16174402250352
2020-03-09,34.0,77.0,19.0,16.0,20.0,19.0,73.0,24.0,20.0,37.0,47.67932489451477
2020-03-10,53.0,0.0,38.0,32.0,0.0,38.0,19.0,25.0,42.0,38.0,40.084388185654014
2020-03-11,67.0,100.0,37.0,32.0,100.0,74.0,35.0,24.0,20.0,54.0,76.37130801687765
2020-03-12,36.0,26.0,19.0,0.0,41.0,39.0,37.0,25.0,0.0,0.0,31.364275668073137
2020-03-13,18.0,0.0,0.0,0.0,44.0,20.0,0.0,26.0,0.0,0.0,15.18987341772152
2020-03-14,0.0,0.0,0.0,17.0,21.0,20.0,39.0,52.0,22.0,0.0,24.05063291139241
2020-03-15,0.0,0.0,18.0,0.0,0.0,18.0,0.0,24.0,20.0,18.0,13.783403656821381
2020-03-16,30.0,67.0,33.0,14.0,18.0,16.0,16.0,64.0,35.0,33.0,45.85091420534459
2020-03-17,15.0,91.0,67.0,29.0,18.0,33.0,33.0,65.0,18.0,50.0,58.931082981715896
2020-03-18,0.0,0.0,34.0,30.0,0.0,18.0,17.0,67.0,19.0,17.0,28.41068917018284
2020-03-19,32.0,47.0,18.0,30.0,56.0,72.0,51.0,23.0,39.0,35.0,56.680731364275665
2020-03-20,15.0,22.0,32.0,27.0,17.0,48.0,16.0,63.0,0.0,64.0,42.75668073136428
2020-03-21,100.0,25.0,73.0,62.0,38.0,0.0,36.0,93.0,100.0,72.0,84.24753867791843
2020-03-22,17.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,20.0,18.0,12.517580872011253
2020-03-23,28.0,62.0,60.0,39.0,32.0,30.0,15.0,20.0,16.0,29.0,46.554149085794656
2020-03-24,47.0,0.0,51.0,43.0,54.0,17.0,0.0,87.0,37.0,83.0,58.931082981715896
2020-03-25,15.0,22.0,34.0,14.0,18.0,17.0,0.0,0.0,18.0,0.0,19.409282700421944
2020-03-26,15.0,22.0,17.0,14.0,0.0,17.0,16.0,22.0,18.0,17.0,22.222222222222225
2020-03-27,57.0,85.0,80.0,67.0,67.0,96.0,15.0,61.0,52.0,47.0,88.18565400843883
2020-03-28,0.0,74.0,0.0,31.0,19.0,0.0,0.0,24.0,0.0,0.0,20.815752461322084
2020-03-29,33.0,24.0,18.0,31.0,58.0,18.0,35.0,23.0,79.0,35.0,49.789029535864984
2020-03-30,59.0,0.0,48.0,14.0,34.0,32.0,31.0,41.0,0.0,0.0,36.427566807313646
2020-03-31,0.0,0.0,0.0,13.0,17.0,16.0,15.0,20.0,0.0,0.0,11.39240506329114
2020-04-01,0.0,0.0,0.0,0.0,17.0,16.0,16.0,0.0,18.0,16.0,11.67369901547117
2020-04-02,14.0,21.0,15.0,26.0,16.0,16.0,15.0,0.0,51.0,15.0,26.582278481012658
2020-04-03,29.0,43.0,0.0,41.0,35.0,16.0,16.0,42.0,0.0,47.0,37.83403656821378
2020-04-04,35.0,0.0,19.0,33.0,21.0,20.0,19.0,100.0,0.0,19.0,37.41209563994374
2020-04-05,36.0,54.0,40.0,51.0,22.0,20.0,79.0,51.0,42.0,38.0,60.9001406469761
2020-04-06,13.0,60.0,29.0,38.0,16.0,44.0,14.0,38.0,48.0,43.0,48.24191279887482
2020-04-07,14.0,21.0,32.0,27.0,17.0,48.0,15.0,20.0,0.0,47.0,33.89592123769339
2020-04-08,15.0,22.0,0.0,14.0,35.0,17.0,0.0,22.0,36.0,17.0,25.035161744022506
2020-04-09,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,7.4542897327707465
2020-04-10,15.0,0.0,17.0,28.0,0.0,17.0,33.0,22.0,18.0,17.0,23.48804500703235
2020-04-11,17.0,50.0,18.0,16.0,40.0,38.0,18.0,24.0,40.0,55.0,44.44444444444445
2020-04-12,0.0,0.0,0.0,16.0,20.0,0.0,0.0,24.0,21.0,0.0,11.39240506329114
2020-04-13,47.0,47.0,50.0,29.0,18.0,34.0,17.0,22.0,37.0,17.0,44.72573839662448
2020-04-14,15.0,22.0,17.0,14.0,18.0,17.0,16.0,0.0,18.0,16.0,21.518987341772153
2020-04-15,16.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,7.032348804500704
2020-04-16,16.0,24.0,35.0,30.0,38.0,18.0,17.0,23.0,19.0,18.0,33.47398030942335
