date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-20,28.0,29.0,38.0,0.0,34.0,18.0,16.0,15.0,18.0,17.0,21.0,0.0,14.0,19.0,17.0,59.0,17.0,13.0,0.0,0.0,26.06568832983927
2020-10-21,69.0,74.0,57.0,67.0,85.0,73.0,80.0,73.0,53.0,83.0,42.0,76.0,57.0,75.0,83.0,42.0,98.0,100.0,85.0,59.0,100.0
2020-10-22,57.0,45.0,76.0,68.0,69.0,73.0,98.0,60.0,55.0,67.0,0.0,93.0,29.0,75.0,52.0,34.0,50.0,64.0,43.0,46.0,80.6429070580014
2020-10-23,42.0,45.0,58.0,68.0,52.0,55.0,49.0,89.0,36.0,34.0,74.0,31.0,58.0,38.0,34.0,60.0,33.0,77.0,44.0,30.0,70.37037037037038
2020-10-24,14.0,15.0,58.0,34.0,53.0,19.0,33.0,30.0,55.0,69.0,32.0,32.0,29.0,19.0,69.0,26.0,34.0,38.0,15.0,15.0,48.14814814814815
2020-10-25,41.0,15.0,19.0,17.0,0.0,54.0,32.0,15.0,36.0,67.0,21.0,31.0,28.0,37.0,50.0,25.0,33.0,38.0,28.0,30.0,43.116701607267636
2020-10-26,53.0,56.0,18.0,32.0,16.0,17.0,30.0,28.0,34.0,47.0,30.0,44.0,27.0,18.0,48.0,32.0,63.0,24.0,40.0,72.0,50.9433962264151
2020-10-27,58.0,0.0,59.0,52.0,52.0,92.0,49.0,46.0,55.0,69.0,21.0,47.0,44.0,38.0,17.0,61.0,17.0,13.0,73.0,62.0,64.64011180992313
2020-10-28,43.0,61.0,100.0,17.0,53.0,38.0,50.0,0.0,37.0,69.0,11.0,63.0,44.0,58.0,35.0,17.0,0.0,52.0,45.0,77.0,60.79664570230608
2020-10-29,13.0,29.0,0.0,32.0,33.0,0.0,0.0,14.0,17.0,16.0,10.0,45.0,28.0,0.0,0.0,25.0,32.0,37.0,56.0,59.0,31.16701607267645
2020-10-30,82.0,50.0,48.0,28.0,43.0,31.0,54.0,37.0,15.0,71.0,9.0,52.0,36.0,32.0,85.0,50.0,0.0,32.0,49.0,100.0,63.17260656883299
2020-10-31,49.0,27.0,0.0,45.0,61.0,48.0,29.0,27.0,32.0,75.0,19.0,27.0,13.0,33.0,60.0,68.0,29.0,22.0,64.0,27.0,52.760307477288606
2020-11-01,50.0,53.0,69.0,15.0,31.0,16.0,43.0,13.0,49.0,30.0,9.0,56.0,64.0,34.0,61.0,46.0,29.0,23.0,39.0,41.0,53.87840670859538
2020-11-02,37.0,26.0,50.0,45.0,15.0,0.0,43.0,0.0,32.0,30.0,36.0,27.0,37.0,49.0,30.0,52.0,14.0,22.0,38.0,13.0,41.6491963661775
2020-11-03,12.0,39.0,34.0,15.0,30.0,32.0,14.0,26.0,0.0,29.0,45.0,14.0,25.0,32.0,59.0,37.0,29.0,11.0,25.0,26.0,37.316561844863735
2020-11-04,22.0,59.0,31.0,27.0,41.0,58.0,38.0,12.0,14.0,54.0,33.0,50.0,23.0,59.0,40.0,34.0,39.0,51.0,23.0,36.0,51.99161425576521
2020-11-05,46.0,25.0,16.0,42.0,14.0,30.0,26.0,37.0,30.0,14.0,17.0,13.0,12.0,16.0,28.0,21.0,14.0,0.0,24.0,25.0,31.44654088050315
2020-11-06,36.0,64.0,82.0,15.0,74.0,63.0,28.0,52.0,47.0,73.0,27.0,81.0,50.0,49.0,88.0,29.0,57.0,44.0,50.0,52.0,74.14395527603075
2020-11-07,24.0,13.0,33.0,15.0,15.0,16.0,56.0,13.0,62.0,0.0,54.0,67.0,37.0,0.0,29.0,52.0,0.0,22.0,25.0,13.0,38.15513626834382
2020-11-08,12.0,13.0,34.0,15.0,46.0,32.0,0.0,26.0,32.0,30.0,28.0,54.0,25.0,50.0,75.0,30.0,58.0,56.0,13.0,13.0,44.86373165618449
2020-11-09,37.0,38.0,66.0,44.0,30.0,16.0,42.0,65.0,31.0,44.0,0.0,27.0,12.0,33.0,43.0,30.0,14.0,54.0,37.0,13.0,47.239692522711394
2020-11-10,49.0,65.0,66.0,59.0,60.0,62.0,57.0,26.0,63.0,29.0,27.0,54.0,13.0,81.0,59.0,67.0,87.0,44.0,100.0,39.0,77.35849056603773
2020-11-11,35.0,25.0,16.0,42.0,43.0,61.0,13.0,0.0,45.0,57.0,17.0,26.0,12.0,63.0,14.0,36.0,14.0,21.0,36.0,37.0,42.83717679944096
2020-11-12,24.0,39.0,17.0,15.0,15.0,32.0,14.0,13.0,16.0,30.0,18.0,41.0,13.0,33.0,30.0,30.0,29.0,0.0,25.0,13.0,31.23689727463313
2020-11-13,0.0,26.0,33.0,59.0,15.0,48.0,14.0,13.0,15.0,15.0,9.0,27.0,25.0,33.0,15.0,45.0,29.0,22.0,49.0,40.0,37.17679944095038
2020-11-14,25.0,26.0,17.0,15.0,15.0,64.0,57.0,40.0,32.0,30.0,19.0,27.0,13.0,66.0,44.0,46.0,58.0,22.0,13.0,27.0,45.84206848357791
2020-11-15,24.0,26.0,17.0,0.0,15.0,16.0,0.0,0.0,32.0,0.0,28.0,14.0,25.0,33.0,15.0,30.0,29.0,11.0,38.0,13.0,25.57651991614256
2020-11-16,12.0,0.0,33.0,29.0,0.0,0.0,14.0,13.0,0.0,14.0,62.0,13.0,25.0,0.0,15.0,29.0,28.0,0.0,12.0,0.0,20.894479385045425
2020-11-17,24.0,51.0,82.0,14.0,0.0,47.0,28.0,51.0,46.0,29.0,27.0,53.0,12.0,48.0,29.0,58.0,70.0,22.0,12.0,26.0,50.9433962264151
2020-11-18,36.0,0.0,49.0,73.0,29.0,0.0,55.0,26.0,31.0,29.0,18.0,27.0,12.0,16.0,15.0,37.0,14.0,22.0,0.0,52.0,37.80573025856045
2020-11-19,12.0,26.0,67.0,15.0,45.0,48.0,29.0,52.0,32.0,29.0,37.0,54.0,25.0,33.0,44.0,45.0,44.0,22.0,13.0,13.0,47.86862334032146
2020-11-20,50.0,27.0,51.0,75.0,77.0,82.0,58.0,80.0,49.0,76.0,47.0,55.0,39.0,84.0,77.0,54.0,59.0,46.0,65.0,54.0,84.20684835779177
2020-11-21,25.0,26.0,17.0,15.0,60.0,16.0,57.0,13.0,16.0,45.0,28.0,41.0,26.0,50.0,45.0,30.0,15.0,11.0,38.0,40.0,42.90705800139762
2020-11-22,0.0,26.0,49.0,29.0,30.0,48.0,0.0,39.0,16.0,15.0,56.0,14.0,25.0,17.0,15.0,60.0,14.0,0.0,13.0,0.0,32.56464011180992
2020-11-23,100.0,39.0,85.0,60.0,46.0,32.0,100.0,40.0,97.0,60.0,28.0,55.0,38.0,33.0,30.0,53.0,74.0,34.0,77.0,54.0,79.3151642208246
2020-11-24,0.0,13.0,17.0,45.0,46.0,16.0,42.0,26.0,16.0,30.0,9.0,41.0,38.0,33.0,45.0,59.0,15.0,11.0,26.0,53.0,40.600978336827396
2020-11-25,24.0,38.0,50.0,73.0,60.0,16.0,70.0,77.0,63.0,72.0,27.0,40.0,37.0,33.0,59.0,37.0,43.0,33.0,12.0,26.0,62.19426974143956
2020-11-26,13.0,96.0,53.0,62.0,63.0,67.0,45.0,83.0,100.0,62.0,39.0,57.0,80.0,86.0,31.0,48.0,60.0,46.0,66.0,41.0,83.71767994409505
2020-11-27,26.0,0.0,18.0,16.0,32.0,34.0,30.0,42.0,51.0,48.0,20.0,44.0,13.0,18.0,32.0,32.0,31.0,24.0,27.0,0.0,37.59608665269043
2020-11-28,26.0,41.0,54.0,31.0,32.0,0.0,0.0,28.0,51.0,16.0,40.0,29.0,40.0,35.0,48.0,16.0,31.0,12.0,0.0,42.0,39.97204751921733
2020-11-29,13.0,14.0,0.0,16.0,16.0,0.0,15.0,14.0,17.0,16.0,29.0,14.0,0.0,17.0,0.0,16.0,0.0,0.0,13.0,0.0,14.675052410901468
2020-11-30,13.0,27.0,86.0,31.0,31.0,49.0,59.0,54.0,49.0,46.0,9.0,43.0,52.0,68.0,46.0,31.0,45.0,46.0,39.0,40.0,60.37735849056603
2020-12-01,36.0,52.0,100.0,15.0,29.0,16.0,42.0,64.0,47.0,44.0,18.0,40.0,25.0,33.0,30.0,52.0,58.0,44.0,62.0,53.0,60.09783368273934
2020-12-02,49.0,38.0,33.0,59.0,30.0,64.0,0.0,26.0,47.0,15.0,18.0,13.0,0.0,33.0,44.0,30.0,57.0,11.0,62.0,26.0,45.77218728162125
2020-12-03,38.0,26.0,34.0,45.0,61.0,16.0,14.0,27.0,16.0,74.0,9.0,55.0,26.0,50.0,15.0,30.0,58.0,0.0,38.0,27.0,46.05171208944794
2020-12-04,24.0,0.0,17.0,29.0,0.0,48.0,14.0,26.0,32.0,30.0,19.0,27.0,25.0,32.0,30.0,30.0,15.0,33.0,25.0,26.0,33.6827393431167
2020-12-05,25.0,27.0,0.0,46.0,31.0,33.0,0.0,13.0,81.0,45.0,9.0,28.0,26.0,34.0,15.0,38.0,30.0,11.0,26.0,55.0,40.041928721174
2020-12-06,38.0,41.0,71.0,47.0,47.0,100.0,30.0,41.0,100.0,47.0,0.0,100.0,65.0,0.0,31.0,31.0,61.0,12.0,67.0,14.0,65.89797344514326
2020-12-07,26.0,27.0,35.0,16.0,32.0,51.0,30.0,42.0,33.0,47.0,10.0,29.0,40.0,17.0,31.0,64.0,46.0,12.0,40.0,42.0,46.82040531097135
2020-12-08,0.0,0.0,0.0,17.0,0.0,18.0,0.0,15.0,0.0,17.0,42.0,0.0,0.0,0.0,0.0,34.0,0.0,13.0,14.0,15.0,12.928022361984628
2020-12-09,14.0,44.0,38.0,49.0,17.0,54.0,32.0,44.0,53.0,33.0,10.0,31.0,29.0,55.0,33.0,51.0,32.0,25.0,56.0,30.0,51.01327742837177
2020-12-10,14.0,30.0,19.0,51.0,0.0,37.0,49.0,15.0,37.0,17.0,0.0,0.0,15.0,38.0,34.0,17.0,33.0,13.0,0.0,31.0,31.44654088050315
2020-12-11,26.0,14.0,35.0,0.0,16.0,0.0,15.0,0.0,17.0,32.0,20.0,29.0,0.0,35.0,32.0,24.0,31.0,24.0,0.0,0.0,24.458420684835783
2020-12-12,0.0,28.0,18.0,16.0,32.0,52.0,30.0,14.0,34.0,32.0,10.0,43.0,27.0,35.0,32.0,24.0,15.0,12.0,14.0,43.0,35.709294199860246
2020-12-13,26.0,41.0,36.0,48.0,80.0,34.0,60.0,14.0,33.0,63.0,30.0,58.0,0.0,35.0,31.0,48.0,31.0,0.0,13.0,42.0,50.52410901467506
2020-12-14,26.0,14.0,17.0,0.0,16.0,17.0,30.0,27.0,50.0,0.0,19.0,14.0,13.0,35.0,0.0,31.0,0.0,0.0,13.0,14.0,23.48008385744235
2020-12-15,27.0,14.0,55.0,16.0,16.0,17.0,31.0,100.0,34.0,65.0,21.0,29.0,41.0,54.0,49.0,49.0,16.0,24.0,55.0,29.0,51.85185185185186
2020-12-16,26.0,0.0,36.0,32.0,0.0,17.0,15.0,14.0,0.0,31.0,20.0,15.0,14.0,0.0,32.0,32.0,16.0,12.0,14.0,29.0,24.807826694619152
2020-12-17,13.0,14.0,55.0,32.0,0.0,52.0,16.0,14.0,35.0,32.0,30.0,15.0,41.0,18.0,65.0,33.0,16.0,24.0,0.0,14.0,36.26834381551363
2020-12-18,14.0,15.0,38.0,34.0,34.0,36.0,32.0,15.0,0.0,34.0,53.0,15.0,42.0,56.0,33.0,60.0,16.0,13.0,29.0,30.0,41.85883997204753
2020-12-19,14.0,0.0,19.0,0.0,17.0,0.0,0.0,15.0,0.0,16.0,21.0,31.0,14.0,19.0,17.0,34.0,0.0,13.0,14.0,30.0,19.147449336128577
2020-12-20,14.0,59.0,57.0,50.0,50.0,73.0,48.0,44.0,18.0,100.0,42.0,15.0,57.0,56.0,50.0,42.0,100.0,13.0,14.0,30.0,65.12928022361984
2020-12-21,27.0,28.0,55.0,47.0,33.0,86.0,46.0,28.0,52.0,32.0,10.0,43.0,27.0,53.0,81.0,49.0,78.0,12.0,68.0,43.0,62.753319357092934
2020-12-22,27.0,100.0,56.0,81.0,100.0,53.0,46.0,14.0,0.0,81.0,20.0,45.0,56.0,72.0,97.0,65.0,64.0,24.0,42.0,72.0,77.91754018169112
2020-12-23,27.0,88.0,76.0,83.0,34.0,36.0,48.0,44.0,71.0,50.0,0.0,61.0,43.0,92.0,50.0,50.0,16.0,50.0,85.0,60.0,74.35359888190077
