date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,94.0,0.0,56.0,92.0,0.0,90.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,52.42424242424242
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,92.0,100.0,0.0,56.0,0.0,0.0,95.0,0.0,100.0,88.0,0.0,90.0,0.0,0.0,0.0,97.0,0.0,0.0,56.0,91.0,87.37373737373737
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,100.0,0.0,100.0,0.0,61.0,98.0,0.0,0.0,52.0,97.0,0.0,98.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,100.0,87.47474747474747
2020-10-17,0.0,0.0,0.0,62.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,0.0,63.13131313131313
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,96.0,57.0,0.0,0.0,100.0,93.0,0.0,93.0,0.0,92.0,0.0,0.0,99.0,0.0,0.0,96.0,0.0,0.0,73.33333333333333
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,50.0,0.0,98.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,0.0,98.0,59.0,96.0,82.62626262626263
2020-10-25,0.0,98.0,91.0,55.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,94.0,0.0,0.0,96.0,0.0,0.0,56.0,0.0,67.67676767676768
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,45.0,96.0,89.0,0.0,0.0,86.0,0.0,0.0,46.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,50.707070707070706
2020-10-28,0.0,0.0,0.0,55.0,54.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,37.57575757575758
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,41.0,0.0,82.0,48.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,85.0,0.0,80.0,0.0,0.0,50.0
2020-10-31,0.0,0.0,0.0,0.0,0.0,82.0,86.0,0.0,44.0,80.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,54.94949494949495
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,41.0,91.0,84.0,51.0,0.0,80.0,86.0,81.0,44.0,81.0,0.0,0.0,84.0,0.0,84.0,0.0,100.0,0.0,0.0,83.0,100.0
2020-11-04,39.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,92.3076923076923,0.0,0.0,77.0,33.66744366744367
