date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,39.0,66.0,42.0,37.0,32.0,27.0,48.0,42.0,49.0,19.0,51.87580853816301
2021-02-27,53.0,48.0,61.0,57.0,39.0,59.0,56.0,73.0,47.0,57.0,71.15135834411385
2021-02-28,49.0,45.0,38.0,47.0,58.0,51.0,52.0,42.0,33.0,28.0,57.309184993531694
2021-03-01,36.0,69.0,36.0,65.0,45.0,39.0,36.0,60.0,57.0,40.0,62.48382923673998
2021-03-02,56.0,53.0,36.0,65.0,86.0,87.0,84.0,98.0,62.0,66.0,89.65071151358345
2021-03-03,32.0,42.0,39.0,67.0,54.0,30.0,48.0,53.0,20.0,82.0,60.41397153945667
2021-03-04,43.0,48.0,40.0,40.0,66.0,44.0,51.0,60.0,57.0,55.0,65.20051746442432
2021-03-05,49.0,50.0,42.0,47.0,64.0,46.0,38.0,52.0,70.0,61.0,67.14100905562742
2021-03-06,37.0,64.0,50.0,23.0,73.0,49.0,61.0,67.0,47.0,30.0,64.8124191461837
2021-03-07,53.0,45.0,57.0,73.0,46.0,45.0,56.0,41.0,70.0,51.0,69.46959896507116
2021-03-08,75.0,70.0,45.0,35.0,41.0,58.0,61.0,51.0,89.0,46.0,73.86804657179819
2021-03-09,54.0,84.0,37.0,57.0,94.0,77.0,85.0,72.0,86.0,42.0,89.00388098318241
2021-03-10,34.0,39.0,32.0,88.0,67.0,68.0,80.0,61.0,68.0,47.0,75.54980595084088
2021-03-11,59.0,63.0,61.0,36.0,41.0,32.0,28.0,26.0,38.0,37.0,54.463130659767145
2021-03-12,73.0,100.0,51.0,61.0,57.0,63.0,55.0,86.0,63.0,41.0,84.08796895213455
2021-03-13,36.0,58.0,44.0,49.0,77.0,49.0,59.0,76.0,62.0,65.0,74.38551099611902
2021-03-14,52.0,86.0,77.0,55.0,50.0,66.0,50.0,55.0,58.0,54.0,78.00776196636481
2021-03-15,74.0,89.0,64.0,39.0,100.0,54.0,61.0,71.0,75.0,31.0,85.1228978007762
2021-03-16,29.0,75.0,50.0,100.0,57.0,80.0,74.0,64.0,36.0,66.0,81.63001293661061
2021-03-17,46.0,62.0,48.0,72.0,100.0,77.0,57.0,86.0,75.0,81.0,91.07373868046574
2021-03-18,69.0,84.0,75.0,74.0,75.0,55.0,54.0,78.0,65.0,49.0,87.71021992238033
2021-03-19,62.0,60.0,45.0,54.0,66.0,44.0,45.0,40.0,57.0,46.0,67.14100905562742
2021-03-20,35.0,74.0,48.0,55.0,38.0,62.0,39.0,60.0,73.0,53.0,69.46959896507116
2021-03-21,46.0,46.0,48.0,85.0,76.0,67.0,82.0,54.0,100.0,62.0,86.15782664941784
2021-03-22,41.0,53.0,40.0,83.0,78.0,100.0,54.0,68.0,81.0,71.0,86.5459249676585
2021-03-23,85.0,55.0,68.0,51.0,56.0,41.0,51.0,80.0,63.0,63.0,79.30142302716689
2021-03-24,57.0,83.0,60.0,80.0,97.0,72.0,69.0,72.0,79.0,55.0,93.66106080206987
2021-03-25,67.0,56.0,61.0,72.0,57.0,59.0,57.0,93.0,54.0,61.0,82.40620957309186
2021-03-26,82.0,82.0,74.0,61.0,65.0,57.0,37.0,85.0,36.0,67.0,83.57050452781371
2021-03-27,58.0,73.0,61.0,62.0,96.0,50.0,56.0,96.0,90.0,87.0,94.3078913324709
2021-03-28,55.0,64.0,59.0,49.0,60.0,54.0,49.0,96.0,93.0,48.0,81.11254851228978
2021-03-29,62.0,49.0,60.0,70.0,51.0,22.0,87.0,51.0,63.0,50.0,73.09184993531694
2021-03-30,34.0,68.0,27.0,79.0,83.0,49.0,81.0,89.0,38.0,75.0,80.59508408796896
2021-03-31,61.0,53.0,66.0,54.0,49.0,39.0,41.0,54.0,31.0,44.0,63.64812419146184
2021-04-01,44.0,66.0,37.0,77.0,67.0,36.0,46.0,41.0,48.0,80.0,70.11642949547219
2021-04-02,52.0,47.0,39.0,49.0,55.0,34.0,64.0,43.0,56.0,44.0,62.48382923673998
2021-04-03,43.0,93.0,84.0,58.0,52.0,45.0,47.0,40.0,83.0,41.0,75.8085381630013
2021-04-04,82.0,68.0,53.0,81.0,82.0,66.0,100.0,81.0,60.0,100.0,100.0
2021-04-05,61.0,100.0,68.0,44.0,22.0,10.0,39.0,48.0,45.0,44.0,62.22509702457956
2021-04-06,44.0,96.0,73.0,52.0,48.0,49.0,46.0,60.0,71.0,55.0,76.84346701164296
2021-04-07,62.0,55.0,23.0,69.0,75.0,58.0,24.0,17.0,54.0,31.0,60.54333764553687
2021-04-08,61.0,39.0,41.0,23.0,56.0,40.0,49.0,55.0,24.0,50.0,56.66235446313066
2021-04-09,75.0,57.0,27.0,44.0,27.0,54.0,40.0,62.0,46.0,60.0,63.64812419146184
2021-04-10,68.0,47.0,34.0,71.0,57.0,37.0,39.0,47.0,59.0,56.0,66.6235446313066
2021-04-11,50.0,52.0,48.0,48.0,63.0,54.0,44.0,39.0,55.0,39.0,63.64812419146184
2021-04-12,44.0,74.0,66.0,36.0,50.0,24.0,49.0,68.0,57.0,37.0,65.32988357050453
2021-04-13,49.0,72.0,60.0,37.0,53.0,59.0,51.0,42.0,53.0,55.0,68.69340232858991
2021-04-14,55.0,58.0,40.0,74.0,30.0,52.0,53.0,35.0,41.0,36.0,61.31953428201811
2021-04-15,19.0,64.0,22.0,64.0,70.0,66.0,50.0,35.0,99.0,59.0,70.89262613195343
2021-04-16,69.0,80.0,41.0,99.0,100.0,56.0,59.0,84.0,83.0,63.0,94.95472186287195
2021-04-17,44.0,72.0,41.0,62.0,61.0,64.0,42.0,46.0,58.0,69.0,72.31565329883571
2021-04-18,100.0,92.0,100.0,58.0,37.0,37.0,39.0,32.0,60.0,62.0,79.81888745148771
2021-04-19,54.0,67.0,52.0,54.0,55.0,60.0,35.0,63.0,71.0,49.0,72.44501940491591
2021-04-20,54.0,72.0,47.0,43.0,43.0,63.0,39.0,19.0,39.0,39.0,59.2496765847348
2021-04-21,71.0,70.0,59.0,70.0,70.0,53.0,80.0,52.0,73.0,55.0,84.47606727037517
2021-04-22,42.0,68.0,39.0,49.0,60.0,38.0,58.0,39.0,30.0,48.0,60.931435963777496
2021-04-23,57.0,75.0,55.0,26.0,31.0,45.0,55.0,51.0,53.0,50.0,64.42432082794308
2021-04-24,30.0,53.0,20.0,27.0,66.0,43.0,39.0,48.0,62.0,44.0,55.88615782664942
2021-04-25,33.0,48.0,32.0,55.0,67.0,35.0,46.0,46.0,63.0,46.0,60.931435963777496
2021-04-26,83.0,52.0,64.0,76.0,76.0,70.0,88.0,75.0,94.0,75.0,97.41267787839587
2021-04-27,58.0,57.0,48.0,44.0,35.0,47.0,48.0,40.0,64.0,79.0,67.27037516170763
