date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,16.0,35.0,0.0,33.0,0.0,29.0,0.0,15.0,28.0,24.0,27.231467473524965
2021-04-19,29.0,64.0,13.0,58.0,12.0,27.0,57.0,26.0,51.0,22.0,54.311649016641454
2021-04-20,30.0,48.0,26.0,15.0,49.0,53.0,15.0,27.0,0.0,32.0,44.62934947049925
2021-04-21,43.0,16.0,51.0,43.0,48.0,13.0,14.0,0.0,13.0,11.0,38.12405446293495
2021-04-22,76.0,66.0,39.0,30.0,62.0,55.0,75.0,82.0,40.0,88.0,92.73827534039336
2021-04-23,63.0,84.0,27.0,31.0,38.0,56.0,61.0,43.0,14.0,34.0,68.22995461422089
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,16.0,0.0,0.0,32.0,14.0,14.0,0.0,11.497730711043873
2021-04-26,14.0,29.0,12.0,41.0,34.0,60.0,66.0,12.0,36.0,40.0,52.042360060514376
2021-04-27,56.0,31.0,36.0,14.0,35.0,50.0,14.0,26.0,48.0,31.0,51.58850226928896
2021-04-28,27.0,29.0,23.0,27.0,22.0,12.0,0.0,25.0,24.0,10.0,30.10590015128593
2021-04-29,54.0,45.0,24.0,85.0,23.0,50.0,41.0,50.0,37.0,20.0,64.9016641452345
2021-04-30,40.0,29.0,33.0,53.0,32.0,12.0,13.0,24.0,23.0,29.0,43.570347957639946
2021-05-01,14.0,29.0,0.0,14.0,11.0,13.0,41.0,12.0,24.0,10.0,25.4160363086233
2021-05-02,29.0,31.0,25.0,0.0,24.0,39.0,29.0,26.0,39.0,21.0,39.78819969742814
2021-05-03,42.0,62.0,61.0,85.0,60.0,77.0,43.0,65.0,100.0,62.0,99.39485627836612
2021-05-04,53.0,0.0,58.0,42.0,45.0,49.0,14.0,37.0,12.0,30.0,51.43721633888049
2021-05-05,40.0,29.0,47.0,0.0,34.0,37.0,40.0,25.0,60.0,51.0,54.91679273827534
2021-05-06,81.0,60.0,60.0,56.0,68.0,38.0,69.0,63.0,48.0,20.0,85.17397881996975
2021-05-07,45.0,64.0,52.0,45.0,37.0,67.0,90.0,68.0,66.0,44.0,87.44326777609683
2021-05-08,60.0,17.0,27.0,47.0,100.0,42.0,46.0,42.0,68.0,23.0,71.40695915279879
2021-05-09,91.0,49.0,78.0,61.0,25.0,55.0,61.0,27.0,54.0,22.0,79.12254160363086
2021-05-10,41.0,60.0,36.0,42.0,91.0,63.0,42.0,100.0,37.0,100.0,92.58698940998488
2021-05-11,54.0,45.0,60.0,42.0,57.0,63.0,55.0,25.0,24.0,62.0,73.67624810892588
2021-05-12,71.0,47.0,13.0,42.0,35.0,65.0,73.0,52.0,64.0,64.0,79.57639939485628
2021-05-13,30.0,16.0,13.0,0.0,37.0,27.0,15.0,14.0,27.0,11.0,28.744326777609686
2021-05-14,30.0,49.0,53.0,30.0,36.0,13.0,15.0,27.0,53.0,11.0,47.95763993948563
2021-05-15,45.0,49.0,26.0,16.0,25.0,28.0,31.0,42.0,27.0,23.0,47.201210287443274
2021-05-16,30.0,32.0,13.0,29.0,37.0,0.0,15.0,13.0,39.0,11.0,33.13161875945537
2021-05-17,55.0,46.0,60.0,100.0,59.0,63.0,100.0,51.0,75.0,52.0,100.0
2021-05-18,29.0,62.0,24.0,85.0,58.0,52.0,72.0,65.0,63.0,21.0,80.33282904689865
2021-05-19,14.0,31.0,100.0,100.0,35.0,66.0,57.0,52.0,38.0,32.0,79.42511346444782
2021-05-20,75.0,82.0,39.0,30.0,73.0,41.0,61.0,68.0,40.0,33.0,81.99697428139184
2021-05-21,60.0,82.0,54.0,76.0,25.0,41.0,30.0,55.0,67.0,34.0,79.27382753403934
2021-05-22,32.0,35.0,14.0,95.0,78.0,100.0,32.0,58.0,28.0,35.0,76.70196671709532
2021-05-23,0.0,17.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,6.65658093797277
2021-05-24,100.0,47.0,38.0,44.0,61.0,39.0,71.0,65.0,63.0,54.0,88.04841149773071
2021-05-25,72.0,47.0,38.0,59.0,36.0,27.0,57.0,78.0,39.0,43.0,75.03782148260213
2021-05-26,29.0,16.0,38.0,60.0,48.0,13.0,0.0,27.0,13.0,22.0,40.24205748865356
2021-05-27,31.0,100.0,40.0,47.0,51.0,42.0,31.0,28.0,14.0,23.0,61.573373676248124
2021-05-28,0.0,70.0,70.0,96.0,27.0,73.0,49.0,43.0,42.0,46.0,78.06354009077157
2021-05-29,0.0,19.0,31.0,0.0,29.0,0.0,18.0,32.0,0.0,0.0,19.515885022692892
2021-05-30,51.0,19.0,30.0,35.0,0.0,31.0,18.0,0.0,31.0,0.0,32.526475037821484
2021-05-31,75.0,32.0,26.0,45.0,75.0,67.0,77.0,55.0,40.0,22.0,77.76096822995463
