date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,28.0,28.0,0.0,20.0,0.0,0.0,22.0,19.0,0.0,0.0,19.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.915187831297535
2020-10-06,0.0,0.0,0.0,20.0,0.0,25.510204081632654,23.0,0.0,0.0,29.0,21.0,39.0,0.0,0.0,0.0,20.0,16.0,53.191489361702125,31.0,20.0,21.498009667107222
2020-10-07,57.0,0.0,0.0,20.0,25.0,0.0,0.0,39.0,0.0,0.0,19.0,37.0,30.0,0.0,47.0,0.0,0.0,0.0,30.0,0.0,21.952830913420915
2020-10-08,30.0,0.0,0.0,0.0,0.0,26.53061224489796,0.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,25.0,0.0,17.0,0.0,33.0,0.0,12.820064186080057
2020-10-09,31.0,0.0,0.0,22.0,0.0,55.10204081632653,50.0,21.0,25.0,61.0,22.0,21.0,34.0,0.0,51.0,22.0,18.0,0.0,34.0,0.0,33.73096092550872
2020-10-10,64.0,0.0,0.0,0.0,28.0,27.551020408163264,50.0,65.0,52.0,0.0,22.0,21.0,66.0,22.0,51.0,22.0,18.0,28.72340425531915,0.0,0.0,38.79833749586491
2020-10-11,0.0,29.0,0.0,20.0,0.0,0.0,0.0,20.0,24.0,0.0,20.0,0.0,31.0,0.0,24.0,0.0,17.0,0.0,31.0,0.0,15.598064070062227
2020-10-12,59.0,60.0,34.0,21.0,26.0,25.510204081632654,0.0,100.0,25.0,58.0,0.0,20.0,32.0,20.0,24.0,20.0,51.0,54.255319148936174,31.0,40.0,50.60456263630136
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,62.0,30.0,17.0,0.0,53.0,0.0,47.0,63.0,49.0,30.0,21.0,62.0,96.0,40.0,48.0,0.0,17.0,27.659574468085108,32.0,20.0,51.60789736498426
2020-10-15,0.0,0.0,0.0,22.0,0.0,27.551020408163264,24.0,42.0,0.0,31.0,21.0,0.0,0.0,21.0,24.0,22.0,0.0,0.0,0.0,21.0,18.45417217359403
2020-10-16,65.0,100.0,18.0,69.0,27.0,28.571428571428573,26.0,43.0,26.0,0.0,45.0,0.0,34.0,23.0,26.0,0.0,37.0,58.51063829787234,0.0,0.0,45.21142681548305
2020-10-17,33.0,33.0,19.0,23.0,28.0,28.571428571428573,0.0,0.0,0.0,64.0,22.0,22.0,69.0,0.0,27.0,0.0,0.0,58.51063829787234,35.0,0.0,33.36845224376914
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,31.0,63.0,0.0,43.0,81.0,26.53061224489796,74.0,84.0,26.0,92.0,21.0,21.0,33.0,43.0,74.0,43.0,34.0,27.659574468085108,66.0,41.0,66.7387858577402
2020-10-20,31.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,28.72340425531915,0.0,0.0,11.534147653069065
2020-10-21,61.0,32.0,35.0,22.0,0.0,26.53061224489796,24.0,0.0,25.0,31.0,0.0,0.0,0.0,21.0,0.0,22.0,17.0,27.659574468085108,34.0,0.0,27.3103461250829
2020-10-22,91.0,0.0,52.0,42.0,52.0,54.08163265306123,72.0,41.0,100.0,30.0,84.0,100.0,63.0,21.0,49.0,21.0,17.0,54.255319148936174,64.0,61.0,77.14809362325249
2020-10-23,0.0,31.0,17.0,42.0,0.0,53.06122448979592,47.0,0.0,75.0,0.0,43.0,82.0,32.0,21.0,0.0,63.0,17.0,54.255319148936174,0.0,0.0,41.68990942770287
2020-10-24,32.0,0.0,0.0,23.0,57.0,27.551020408163264,50.0,0.0,27.0,32.0,0.0,22.0,34.0,67.0,26.0,23.0,37.0,29.78723404255319,35.0,22.0,39.30843966994496
2020-10-25,94.0,94.0,35.0,43.0,55.0,54.08163265306123,75.0,62.0,0.0,62.0,0.0,63.0,100.0,43.0,100.0,22.0,0.0,0.0,100.0,41.0,75.32432470568315
2020-10-26,57.0,58.0,32.0,58.0,25.0,24.489795918367346,0.0,58.0,47.0,84.0,39.0,19.0,0.0,19.0,0.0,38.0,32.0,52.12765957446808,31.0,19.0,50.01616410565149
2020-10-27,0.0,0.0,34.0,21.0,26.0,78.57142857142857,23.0,21.0,24.0,30.0,61.0,20.0,63.0,0.0,48.0,0.0,34.0,81.91489361702128,62.0,20.0,46.75709786103886
2020-10-28,29.0,58.0,50.0,41.0,25.0,77.55102040816327,46.0,40.0,95.0,58.0,100.0,78.0,30.0,100.0,23.0,0.0,33.0,26.595744680851062,31.0,20.0,69.407540845331
2020-10-29,56.0,28.0,16.0,58.0,24.0,48.97959183673469,22.0,19.0,23.0,82.0,59.0,56.0,0.0,76.0,0.0,20.0,16.0,25.53191489361702,58.0,18.0,50.94728557475076
2020-10-30,100.0,51.0,28.0,34.0,22.0,43.87755102040816,100.0,33.0,20.0,100.0,17.0,67.0,52.0,0.0,61.0,17.0,43.0,45.744680851063826,27.0,34.0,64.67580071899698
2020-10-31,79.0,28.0,15.0,0.0,24.0,23.46938775510204,42.0,37.0,45.0,27.0,18.0,36.0,57.0,36.0,0.0,56.0,45.0,50.0,56.0,55.0,52.67736225626458
2020-11-01,52.0,54.0,29.0,37.0,0.0,68.36734693877551,42.0,54.0,0.0,26.0,0.0,18.0,55.0,18.0,0.0,36.0,30.0,23.404255319148938,57.0,35.0,45.83892649016279
2020-11-02,0.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46808510638298,29.0,0.0,6.966274871322118
