date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,11.0,0.0,16.0,17.0,17.0,7.0,21.0,24.0,17.0,36.0,16.0,19.0,0.0,38.0,14.0,38.0,13.0,12.0,28.0,17.0,19.09042834479112
2020-01-30,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,10.0,0.0,39.0,0.0,19.0,14.0,0.0,14.0,36.0,9.836065573770494
2020-01-31,12.0,40.0,0.0,0.0,12.0,15.0,0.0,25.0,18.0,0.0,0.0,10.0,7.0,40.0,0.0,40.0,14.0,13.0,14.0,18.0,14.701216287678475
2020-02-01,0.0,0.0,36.0,0.0,12.0,8.0,89.0,26.0,38.0,0.0,0.0,10.0,7.0,43.0,16.0,21.0,15.0,0.0,0.0,0.0,16.97514542570069
2020-02-02,0.0,10.0,0.0,9.0,34.0,0.0,21.0,24.0,54.0,26.0,8.0,10.0,0.0,40.0,14.0,20.0,0.0,25.0,14.0,18.0,17.292437863564256
2020-02-03,20.0,18.0,0.0,0.0,16.0,13.0,0.0,22.0,32.0,34.0,0.0,0.0,19.0,35.0,0.0,18.0,13.0,22.0,25.0,32.0,16.869381279746168
2020-02-04,23.0,0.0,34.0,9.0,23.0,8.0,43.0,73.0,0.0,13.0,0.0,10.0,14.0,39.0,29.0,99.0,43.0,25.0,14.0,36.0,28.291909042834483
2020-02-05,11.0,0.0,33.0,0.0,28.0,0.0,65.0,24.0,27.0,13.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,18.0,13.855103120042305
2020-02-06,0.0,10.0,17.0,10.0,24.0,0.0,0.0,25.0,28.0,0.0,9.0,0.0,7.0,40.0,30.0,21.0,29.0,0.0,43.0,38.0,17.503966155473293
2020-02-07,0.0,10.0,35.0,9.0,36.0,16.0,22.0,0.0,37.0,27.0,9.0,10.0,7.0,63.0,31.0,63.0,44.0,26.0,30.0,19.0,26.12374405076679
2020-02-08,12.0,10.0,36.0,19.0,12.0,8.0,23.0,25.0,19.0,0.0,18.0,0.0,15.0,42.0,15.0,43.0,15.0,0.0,15.0,0.0,17.292437863564256
2020-02-09,11.0,10.0,0.0,0.0,34.0,8.0,21.0,24.0,18.0,12.0,8.0,10.0,0.0,0.0,14.0,39.0,0.0,12.0,14.0,18.0,13.37916446324696
2020-02-10,0.0,10.0,32.0,0.0,11.0,14.0,62.0,0.0,34.0,0.0,8.0,0.0,0.0,19.0,14.0,19.0,13.0,12.0,27.0,0.0,14.542570068746695
2020-02-11,11.0,0.0,16.0,9.0,22.0,0.0,0.0,24.0,17.0,0.0,0.0,0.0,7.0,19.0,0.0,19.0,14.0,0.0,14.0,0.0,9.095716552088842
2020-02-12,22.0,10.0,0.0,9.0,28.0,15.0,0.0,72.0,18.0,25.0,24.0,10.0,7.0,19.0,14.0,0.0,14.0,25.0,27.0,70.0,21.628767847699628
2020-02-13,10.0,19.0,32.0,9.0,11.0,7.0,21.0,47.0,51.0,12.0,16.0,9.0,0.0,0.0,28.0,19.0,14.0,0.0,13.0,17.0,17.715494447382337
