date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-05-03,33.0,26.0,16.0,20.0,55.0,30.0,18.39080459770115,37.64705882352941,20.0,30.0,36.54591239520207
2021-05-04,32.0,24.0,48.0,76.0,53.0,14.0,18.39080459770115,54.11764705882353,19.0,0.0,43.24986934004847
2021-05-05,64.0,49.0,62.0,56.0,35.0,71.0,35.632183908045974,54.11764705882353,38.0,43.0,64.87316266192116
2021-05-06,32.0,25.0,16.0,77.0,35.0,15.0,18.39080459770115,0.0,20.0,14.0,32.24696242608535
2021-05-07,17.0,26.0,17.0,59.0,37.0,30.0,56.32183908045977,37.64705882352941,30.0,45.0,45.35295464263963
2021-05-08,19.0,0.0,38.0,0.0,21.0,35.0,21.839080459770116,0.0,12.0,53.0,25.53263907186081
2021-05-09,17.0,40.0,34.0,20.0,37.0,46.0,0.0,0.0,41.0,31.0,33.98575482577953
2021-05-10,31.0,24.0,31.0,37.0,52.0,0.0,52.87356321839081,68.23529411764706,9.0,14.0,40.77126085773399
2021-05-11,15.0,11.0,15.0,18.0,33.0,0.0,33.333333333333336,16.470588235294116,9.0,0.0,19.267613177434058
2021-05-12,0.0,25.0,16.0,0.0,18.0,14.0,18.39080459770115,52.94117647058823,0.0,0.0,18.440719256037355
2021-05-13,74.0,43.0,37.0,88.0,41.0,67.0,0.0,41.1764705882353,11.0,50.0,57.77277694510555
2021-05-14,0.0,14.0,0.0,21.0,19.0,16.0,40.229885057471265,0.0,11.0,16.0,17.533312888470395
2021-05-15,18.0,14.0,18.0,43.0,20.0,0.0,20.689655172413794,20.0,0.0,31.0,23.597057667471503
2021-05-16,33.0,13.0,16.0,19.0,0.0,15.0,0.0,17.647058823529413,10.0,15.0,17.714379505608658
2021-05-17,0.0,49.0,47.0,56.0,53.0,0.0,54.02298850574713,52.94117647058823,9.0,14.0,42.79703002371317
2021-05-18,16.0,25.0,16.0,38.0,0.0,0.0,34.48275862068966,0.0,28.0,14.0,21.909665380943945
2021-05-19,33.0,37.0,32.0,39.0,18.0,43.0,0.0,54.11764705882353,19.0,43.0,40.64461788983098
2021-05-20,35.0,0.0,17.0,84.0,59.0,0.0,58.62068965517241,58.8235294117647,21.0,47.0,48.60783441388754
2021-05-21,17.0,13.0,17.0,21.0,19.0,16.0,39.08045977011494,18.823529411764707,0.0,0.0,20.558058371523476
2021-05-22,0.0,15.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,17.0,7.027129757210053
2021-05-23,40.0,16.0,40.0,0.0,0.0,18.0,44.827586206896555,0.0,0.0,18.0,22.592552598729256
2021-05-24,34.0,39.0,34.0,60.0,0.0,46.0,75.86206896551724,18.823529411764707,20.0,46.0,47.744312512688055
2021-05-25,34.0,26.0,49.0,40.0,57.0,45.0,94.25287356321839,95.29411764705883,20.0,45.0,64.59171464730453
2021-05-26,0.0,13.0,17.0,0.0,0.0,0.0,19.54022988505747,0.0,0.0,0.0,6.329556792805711
2021-05-27,17.0,0.0,17.0,0.0,0.0,15.0,19.54022988505747,18.823529411764707,0.0,0.0,11.162117684662466
2021-05-28,18.0,0.0,18.0,0.0,0.0,16.0,20.689655172413794,0.0,0.0,32.0,13.375778020620515
2021-05-29,19.0,59.0,0.0,69.0,42.0,51.0,86.20689655172414,21.176470588235293,35.0,52.0,55.49942336847834
2021-05-30,76.0,59.0,96.0,91.0,42.0,86.0,86.20689655172414,85.88235294117646,58.0,52.0,93.5361118190025
2021-05-31,0.0,13.0,0.0,19.0,18.0,15.0,0.0,18.823529411764707,10.0,15.0,13.903946578437004
