date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-03-10,50.0,100.0,100.0,99.0,85.0,62.0,97.0,83.0,100.0,100.0,100.0
2020-03-11,71.0,43.0,75.0,95.0,29.0,66.0,29.0,38.0,92.0,43.0,66.32420091324201
2020-03-12,86.0,69.0,63.0,66.0,38.0,60.0,64.0,84.0,77.0,53.0,75.34246575342466
2020-03-13,89.0,77.0,52.0,52.0,51.0,68.0,100.0,100.0,56.0,82.0,82.99086757990868
2020-03-14,73.0,75.0,50.0,68.0,100.0,100.0,44.0,84.0,82.0,80.0,86.30136986301369
2020-03-15,35.0,62.0,53.0,32.0,36.0,34.0,24.0,61.0,48.0,47.0,49.31506849315069
2020-03-16,100.0,88.0,44.0,100.0,57.0,99.0,61.0,58.0,9.0,53.0,76.36986301369865
2020-03-17,52.0,30.0,33.0,66.0,33.0,44.0,21.0,9.0,42.0,16.0,39.497716894977174
2020-03-18,94.0,58.0,52.0,51.0,35.0,43.0,61.0,39.0,84.0,89.0,69.17808219178083
2020-03-19,68.0,33.0,43.0,31.0,37.0,58.0,24.0,29.0,27.0,56.0,46.34703196347032
2020-03-20,65.0,32.0,39.0,57.0,28.0,41.0,14.0,8.0,26.0,33.0,39.15525114155251
2020-03-21,35.0,43.0,63.0,67.0,31.0,22.0,49.0,59.0,46.0,27.0,50.456621004566216
2020-03-22,75.0,62.0,37.0,45.0,53.0,61.0,25.0,52.0,70.0,60.0,61.64383561643836
2020-03-23,61.0,41.0,22.0,44.0,31.0,46.0,45.0,17.0,15.0,31.0,40.29680365296803
2020-03-24,21.0,30.0,0.0,19.0,33.0,30.0,29.0,18.0,26.0,0.0,23.51598173515982
2020-03-25,41.0,53.0,39.0,74.0,20.0,52.0,29.0,26.0,17.0,40.0,44.63470319634703
2020-03-26,63.0,56.0,23.0,56.0,32.0,41.0,7.0,35.0,51.0,40.0,46.11872146118722
2020-03-27,41.0,61.0,67.0,74.0,32.0,50.0,75.0,61.0,71.0,70.0,68.72146118721462
2020-03-28,36.0,35.0,18.0,21.0,22.0,67.0,31.0,58.0,39.0,18.0,39.38356164383562
2020-03-29,0.0,36.0,28.0,22.0,24.0,61.0,16.0,21.0,63.0,30.0,34.36073059360731
2020-03-30,20.0,14.0,24.0,39.0,32.0,41.0,27.0,35.0,33.0,32.0,33.9041095890411
2020-03-31,10.0,22.0,14.0,10.0,0.0,10.0,6.0,0.0,8.0,0.0,9.132420091324201
2020-04-01,0.0,7.0,0.0,10.0,7.0,20.0,28.0,0.0,8.0,8.0,10.045662100456623
2020-04-02,11.0,29.0,30.0,47.0,39.0,51.0,14.0,35.0,24.0,49.0,37.55707762557078
2020-04-03,0.0,8.0,25.0,20.0,21.0,33.0,0.0,27.0,18.0,9.0,18.378995433789957
2020-04-04,25.0,25.0,36.0,34.0,8.0,0.0,16.0,11.0,10.0,36.0,22.94520547945206
2020-04-05,25.0,9.0,0.0,11.0,7.0,12.0,0.0,0.0,29.0,0.0,10.616438356164386
2020-04-06,31.0,30.0,23.0,19.0,13.0,20.0,7.0,25.0,8.0,31.0,23.63013698630137
2020-04-07,44.0,8.0,0.0,30.0,13.0,53.0,20.0,18.0,9.0,17.0,24.200913242009133
2020-04-08,21.0,16.0,17.0,21.0,14.0,10.0,8.0,19.0,9.0,0.0,15.41095890410959
2020-04-09,10.0,8.0,15.0,28.0,0.0,0.0,0.0,9.0,8.0,8.0,9.817351598173516
2020-04-10,45.0,25.0,16.0,32.0,0.0,33.0,16.0,48.0,9.0,9.0,26.59817351598174
2020-04-11,23.0,26.0,17.0,34.0,14.0,12.0,16.0,20.0,0.0,0.0,18.493150684931507
2020-04-12,52.0,18.0,37.0,36.0,31.0,12.0,32.0,30.0,10.0,39.0,33.9041095890411
2020-04-13,43.0,17.0,0.0,29.0,21.0,22.0,7.0,9.0,18.0,9.0,19.97716894977169
2020-04-14,10.0,8.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.109589041095891
2020-04-15,23.0,25.0,17.0,10.0,7.0,22.0,15.0,0.0,18.0,17.0,17.57990867579909
2020-04-16,22.0,8.0,16.0,0.0,20.0,20.0,7.0,9.0,18.0,0.0,13.698630136986303
