date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,41.0,52.0,56.0,73.0,39.0,81.0,44.0,56.0,55.0,38.0,63.0,59.0,40.0,69.0,77.0,46.0,42.0,35.0,65.0,90.0,66.37063351095323
2021-01-20,47.0,38.0,47.0,33.0,50.0,28.0,37.0,37.0,32.0,54.0,34.0,34.0,41.0,60.0,62.0,53.0,43.0,57.0,45.0,61.0,52.871521610420366
2021-01-21,65.0,97.0,60.0,51.0,46.0,45.0,47.0,60.0,79.0,73.0,41.0,31.0,49.0,48.0,56.0,57.0,62.0,48.0,80.0,60.0,68.38365896980461
2021-01-22,34.0,71.0,55.0,36.0,64.0,54.0,35.0,35.0,68.0,52.0,61.0,53.0,58.0,72.0,65.0,62.0,51.0,55.0,67.0,94.0,67.61397276494968
2021-01-23,63.0,32.0,53.0,65.0,32.0,63.0,16.0,26.0,57.0,28.0,55.0,29.0,52.0,26.0,32.0,36.0,33.0,32.0,45.0,51.0,48.90467732386027
2021-01-24,47.0,63.0,40.0,43.0,43.0,62.0,45.0,52.0,26.0,49.0,53.0,51.0,46.0,66.0,27.0,59.0,79.0,27.0,49.0,56.0,58.20011841326228
2021-01-25,44.0,25.0,59.0,44.0,30.0,43.0,23.0,48.0,62.0,30.0,59.0,43.0,62.0,56.0,59.0,50.0,54.0,34.0,57.0,26.0,53.75962107756069
2021-01-26,66.0,51.0,72.0,30.0,42.0,49.0,58.0,59.0,44.0,63.0,62.0,53.0,54.0,92.0,67.0,46.0,66.0,64.0,42.0,75.0,68.38365896980461
2021-01-27,71.0,87.0,90.0,78.0,55.0,100.0,45.0,34.0,71.0,100.0,55.0,48.0,92.0,80.0,93.0,99.0,100.0,73.0,66.0,72.0,89.34280639431616
2021-01-28,65.0,78.0,56.0,77.0,41.0,50.0,55.0,60.0,86.0,73.0,41.0,54.0,83.0,88.0,61.0,75.0,56.0,65.0,85.0,70.0,78.09354647720545
2021-01-29,51.0,51.0,66.0,67.0,31.0,25.0,28.0,51.0,40.0,58.0,74.0,64.0,39.0,54.0,62.0,51.0,67.0,56.0,69.0,64.0,63.232682060390765
2021-01-30,47.0,38.0,40.0,27.0,39.0,41.0,21.0,42.0,15.0,33.0,27.0,38.0,25.0,30.0,37.0,47.0,16.0,18.0,22.0,28.0,37.35938425103611
2021-01-31,51.0,58.0,78.0,72.0,54.0,41.0,40.0,61.0,30.0,91.0,79.0,46.0,65.0,65.0,52.0,70.0,58.0,53.0,59.0,54.0,69.68620485494375
2021-02-01,57.0,49.0,67.0,48.0,47.0,51.0,29.0,66.0,61.0,49.0,78.0,33.0,74.0,64.0,34.0,82.0,78.0,53.0,56.0,71.0,67.91000592066311
2021-02-02,91.0,67.0,61.0,66.0,54.0,99.0,60.0,66.0,68.0,90.0,83.0,96.0,83.0,63.0,62.0,98.0,73.0,65.0,91.0,98.0,90.82297217288335
2021-02-03,30.0,41.0,55.0,51.0,38.0,64.0,47.0,45.0,15.0,87.0,57.0,41.0,34.0,64.0,25.0,34.0,52.0,38.0,64.0,48.0,55.06216696269982
