date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,29.0,12.163892445582587
2021-04-19,25.0,50.0,78.0,63.0,48.0,98.0,21.0,50.0,66.0,26.0,67.22151088348272
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,53.0,52.0,0.0,21.0,25.0,34.0,0.0,0.0,36.0,52.0,34.955185659411015
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,28.0,54.0,29.0,23.0,25.0,0.0,22.0,0.0,0.0,28.0,26.760563380281692
2021-04-24,0.0,29.0,0.0,0.0,28.0,0.0,24.0,29.0,0.0,0.0,14.084507042253522
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,19.0,0.0,31.0,19.0,0.0,0.0,0.0,8.834827144686301
2021-04-27,24.0,24.0,0.0,0.0,0.0,32.0,0.0,24.0,33.0,25.0,20.742637644046095
2021-04-28,46.0,0.0,23.0,19.0,21.0,0.0,20.0,24.0,31.0,0.0,23.5595390524968
2021-04-29,0.0,48.0,0.0,0.0,23.0,0.0,0.0,24.0,33.0,0.0,16.389244558258643
2021-04-30,0.0,0.0,24.0,20.0,44.0,94.0,39.0,0.0,0.0,48.0,34.44302176696543
2021-05-01,0.0,0.0,0.0,20.0,47.0,0.0,20.0,24.0,66.0,0.0,22.663252240717032
2021-05-02,0.0,0.0,0.0,0.0,0.0,35.0,22.0,26.0,36.0,0.0,15.236875800256083
2021-05-03,50.0,50.0,26.0,21.0,24.0,32.0,21.0,100.0,68.0,25.0,53.39308578745199
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,49.0,94.0,25.0,20.0,23.0,32.0,20.0,72.0,0.0,75.0,52.49679897567222
2021-05-06,0.0,24.0,25.0,20.0,23.0,0.0,20.0,47.0,32.0,25.0,27.656850192061462
2021-05-07,54.0,26.0,0.0,22.0,26.0,35.0,22.0,54.0,0.0,0.0,30.601792573623563
2021-05-08,0.0,0.0,0.0,24.0,0.0,0.0,24.0,59.0,39.0,30.0,22.53521126760564
2021-05-09,28.0,26.0,53.0,42.0,24.0,68.0,22.0,27.0,0.0,27.0,40.58898847631242
2021-05-10,77.0,24.0,25.0,39.0,69.0,65.0,20.0,49.0,65.0,76.0,65.1728553137004
2021-05-11,0.0,47.0,24.0,38.0,23.0,0.0,0.0,0.0,32.0,0.0,20.998719590268884
2021-05-12,0.0,24.0,26.0,20.0,48.0,33.0,0.0,0.0,68.0,0.0,28.040973111395648
2021-05-13,0.0,0.0,28.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,9.603072983354675
2021-05-14,0.0,27.0,0.0,22.0,27.0,35.0,0.0,0.0,0.0,0.0,14.212548015364918
2021-05-15,26.0,0.0,26.0,43.0,0.0,34.0,44.0,0.0,36.0,26.0,30.089628681177977
2021-05-16,53.0,51.0,82.0,21.0,25.0,34.0,21.0,51.0,70.0,0.0,52.24071702944942
2021-05-17,100.0,25.0,100.0,60.0,47.0,0.0,59.0,0.0,68.0,0.0,58.7708066581306
2021-05-18,0.0,0.0,25.0,21.0,23.0,0.0,21.0,0.0,33.0,25.0,18.950064020486558
2021-05-19,51.0,50.0,78.0,100.0,23.0,98.0,84.0,98.0,99.0,100.0,100.0
2021-05-20,0.0,0.0,0.0,0.0,26.0,38.0,24.0,0.0,0.0,29.0,14.980793854033292
2021-05-21,27.0,0.0,54.0,22.0,100.0,69.0,43.0,52.0,36.0,55.0,58.642765685019214
2021-05-22,0.0,0.0,29.0,23.0,0.0,37.0,0.0,29.0,39.0,0.0,20.102432778489117
2021-05-23,29.0,27.0,0.0,0.0,0.0,0.0,46.0,28.0,77.0,29.0,30.217669654289374
2021-05-24,50.0,100.0,76.0,60.0,47.0,95.0,100.0,76.0,100.0,50.0,96.54289372599234
2021-05-25,53.0,51.0,52.0,85.0,48.0,100.0,21.0,26.0,35.0,27.0,63.76440460947504
2021-05-26,0.0,26.0,0.0,22.0,0.0,0.0,21.0,27.0,0.0,0.0,12.291933418693983
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,29.0,0.0,30.0,48.0,83.0,39.0,48.0,28.0,79.0,59.0,56.72215108834828
2021-05-29,33.0,32.0,67.0,0.0,31.0,43.0,27.0,66.0,43.0,33.0,48.01536491677337
2021-05-30,30.0,0.0,30.0,0.0,0.0,38.0,0.0,0.0,0.0,31.0,16.51728553137004
2021-05-31,53.0,26.0,27.0,21.0,25.0,68.0,23.0,25.0,36.0,55.0,45.96670934699104
