date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,10.0,0.0,8.0,20.0,12.0,0.0,13.0,6.0,10.0,13.0,12.0,5.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,6.0,7.201646090534979
2020-01-30,5.0,10.0,25.0,14.0,19.0,7.0,9.0,6.0,16.0,21.0,12.0,10.0,0.0,7.0,6.0,6.0,7.0,17.0,20.0,12.0,11.779835390946502
2020-01-31,17.0,25.0,26.0,14.0,7.0,14.0,14.0,19.0,5.0,7.0,6.0,16.0,15.0,14.0,24.0,18.0,14.0,18.0,10.0,13.0,15.22633744855967
2020-02-01,17.0,5.0,9.0,0.0,14.0,14.0,0.0,20.0,17.0,15.0,13.0,0.0,5.0,23.0,12.0,25.0,14.0,0.0,0.0,13.0,11.111111111111109
2020-02-02,6.0,10.0,17.0,7.0,7.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,10.0,13.0,5.349794238683128
2020-02-03,5.0,8.0,0.0,12.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,6.0,0.0,0.0,12.0,10.0,0.0,0.0,3.75514403292181
2020-02-04,10.0,9.0,0.0,13.0,12.0,19.0,4.0,6.0,5.0,13.0,12.0,5.0,0.0,0.0,11.0,6.0,13.0,0.0,0.0,6.0,7.407407407407407
2020-02-05,5.0,0.0,8.0,0.0,6.0,0.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,11.0,6.0,6.0,5.0,0.0,6.0,3.5493827160493825
2020-02-06,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.925925925925926
2020-02-07,0.0,0.0,0.0,7.0,13.0,13.0,0.0,13.0,11.0,14.0,13.0,5.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,13.0,6.172839506172839
2020-02-08,0.0,5.0,0.0,7.0,7.0,7.0,5.0,7.0,11.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,7.0,6.0,0.0,6.0,4.4753086419753085
