date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,17.0,22.0,51.0,28.0,55.0,31.0,50.0,23.0,74.0,17.0,46.05757196495619
2021-04-19,31.0,30.0,47.0,17.0,41.0,36.0,28.0,42.0,29.0,15.0,39.54943679599499
2021-04-20,23.0,10.0,23.0,42.0,33.0,7.0,27.0,41.0,19.0,8.0,29.16145181476846
2021-04-21,59.0,39.0,100.0,32.0,48.0,62.0,70.0,81.0,84.0,30.0,75.71964956195244
2021-04-22,24.0,10.0,72.0,17.0,43.0,51.0,38.0,64.0,49.0,40.0,51.063829787234035
2021-04-23,42.0,22.0,25.0,36.0,27.0,30.0,29.0,11.0,20.0,41.0,35.419274092615765
2021-04-24,54.0,47.0,53.0,19.0,10.0,41.0,52.0,59.0,22.0,27.0,48.06007509386733
2021-04-25,17.0,67.0,51.0,18.0,45.0,23.0,41.0,34.0,42.0,33.0,46.43304130162703
2021-04-26,28.0,37.0,74.0,46.0,37.0,52.0,33.0,47.0,61.0,28.0,55.444305381727155
2021-04-27,57.0,28.0,53.0,77.0,38.0,46.0,34.0,48.0,79.0,35.0,61.95244055068836
2021-04-28,28.0,74.0,42.0,30.0,38.0,45.0,16.0,46.0,44.0,21.0,48.06007509386733
2021-04-29,7.0,46.0,42.0,15.0,15.0,19.0,17.0,19.0,61.0,35.0,34.54317897371715
2021-04-30,22.0,19.0,32.0,23.0,8.0,39.0,25.0,29.0,18.0,7.0,27.78473091364205
2021-05-01,29.0,28.0,21.0,45.0,23.0,13.0,25.0,38.0,9.0,35.0,33.29161451814768
2021-05-02,0.0,66.0,13.0,9.0,9.0,15.0,20.0,45.0,42.0,25.0,30.538172715894866
2021-05-03,62.0,21.0,82.0,76.0,25.0,36.0,64.0,52.0,29.0,23.0,58.8235294117647
2021-05-04,15.0,39.0,45.0,33.0,32.0,35.0,36.0,51.0,28.0,37.0,43.929912390488106
2021-05-05,15.0,20.0,34.0,33.0,24.0,28.0,45.0,20.0,38.0,30.0,35.91989987484355
2021-05-06,24.0,31.0,47.0,34.0,34.0,43.0,9.0,10.0,68.0,39.0,42.428035043804755
2021-05-07,16.0,21.0,85.0,61.0,26.0,44.0,47.0,43.0,50.0,49.0,55.31914893617021
2021-05-08,27.0,81.0,94.0,48.0,57.0,16.0,63.0,72.0,100.0,53.0,76.47058823529412
2021-05-09,49.0,54.0,61.0,62.0,44.0,46.0,58.0,78.0,40.0,49.0,67.70963704630788
2021-05-10,28.0,28.0,52.0,67.0,15.0,25.0,25.0,37.0,43.0,62.0,47.80976220275345
2021-05-11,0.0,28.0,11.0,8.0,30.0,19.0,33.0,28.0,0.0,21.0,22.27784730913642
2021-05-12,31.0,10.0,70.0,59.0,41.0,36.0,64.0,62.0,68.0,39.0,60.07509386733416
2021-05-13,26.0,79.0,39.0,46.0,46.0,47.0,40.0,46.0,32.0,34.0,54.44305381727158
2021-05-14,25.0,32.0,25.0,9.0,35.0,23.0,19.0,44.0,20.0,57.0,36.170212765957444
2021-05-15,33.0,54.0,97.0,45.0,44.0,61.0,58.0,66.0,20.0,49.0,65.95744680851064
2021-05-16,23.0,31.0,46.0,34.0,66.0,71.0,36.0,41.0,48.0,46.0,55.31914893617021
2021-05-17,31.0,40.0,46.0,17.0,33.0,28.0,63.0,41.0,67.0,46.0,51.56445556946182
2021-05-18,46.0,51.0,46.0,50.0,66.0,64.0,27.0,62.0,58.0,8.0,59.82478097622027
2021-05-19,24.0,53.0,12.0,17.0,26.0,29.0,19.0,32.0,30.0,24.0,33.29161451814768
2021-05-20,51.0,99.0,76.0,64.0,72.0,39.0,60.0,80.0,63.0,67.0,83.97997496871088
2021-05-21,67.0,44.0,62.0,27.0,27.0,31.0,49.0,56.0,62.0,42.0,58.44806007509386
2021-05-22,27.0,12.0,54.0,39.0,19.0,58.0,86.0,12.0,44.0,18.0,46.182728410513135
2021-05-23,26.0,11.0,40.0,29.0,19.0,16.0,21.0,0.0,11.0,35.0,26.032540675844803
2021-05-24,63.0,72.0,47.0,34.0,50.0,57.0,73.0,62.0,49.0,62.0,71.21401752190238
2021-05-25,41.0,11.0,37.0,36.0,35.0,23.0,29.0,44.0,20.0,33.0,38.67334167709637
2021-05-26,40.0,53.0,36.0,35.0,60.0,30.0,47.0,43.0,60.0,16.0,52.56570713391739
2021-05-27,50.0,53.0,85.0,62.0,27.0,23.0,39.0,55.0,81.0,24.0,62.453066332916144
2021-05-28,43.0,100.0,76.0,100.0,100.0,100.0,100.0,68.0,52.0,60.0,100.0
2021-05-29,47.0,73.0,41.0,30.0,39.0,61.0,22.0,100.0,93.0,37.0,67.95994993742177
2021-05-30,100.0,83.0,54.0,88.0,48.0,41.0,65.0,48.0,56.0,100.0,85.48185231539424
2021-05-31,24.0,31.0,24.0,26.0,42.0,15.0,46.0,42.0,20.0,8.0,34.79349186483103
