date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,18.0,17.0,0.0,19.0,0.0,27.0,0.0,36.0,28.0,17.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,27.0,13.0,19.0,14.98216409036861
2020-01-30,18.0,0.0,12.0,39.0,13.0,0.0,18.0,18.0,42.0,17.0,15.0,25.0,0.0,32.0,0.0,33.0,0.0,14.0,13.0,39.0,20.68965517241379
2020-01-31,56.0,75.0,76.0,60.0,40.0,29.0,57.0,37.0,0.0,18.0,31.0,0.0,86.0,33.0,73.0,34.0,97.0,57.0,27.0,20.0,53.864447086801434
2020-02-01,19.0,19.0,26.0,0.0,40.0,15.0,19.0,0.0,14.0,0.0,16.0,0.0,17.0,16.0,19.0,0.0,16.0,15.0,14.0,21.0,17.00356718192628
2020-02-02,0.0,53.0,24.0,19.0,13.0,14.0,54.0,17.0,14.0,16.0,0.0,12.0,16.0,16.0,35.0,16.0,0.0,14.0,0.0,19.0,20.927467300832348
2020-02-03,32.0,16.0,43.0,69.0,57.0,12.0,48.0,48.0,0.0,60.0,39.0,11.0,44.0,14.0,48.0,29.0,28.0,37.0,12.0,34.0,40.48751486325802
2020-02-04,55.0,18.0,25.0,59.0,26.0,29.0,56.0,36.0,0.0,52.0,75.0,13.0,34.0,16.0,36.0,33.0,48.0,72.0,27.0,79.0,46.90844233055887
2020-02-05,18.0,37.0,12.0,20.0,13.0,14.0,0.0,18.0,57.0,0.0,0.0,12.0,0.0,0.0,18.0,16.0,16.0,14.0,0.0,20.0,16.94411414982164
2020-02-06,0.0,0.0,26.0,20.0,0.0,15.0,19.0,19.0,0.0,0.0,30.0,26.0,35.0,33.0,0.0,17.0,0.0,0.0,14.0,20.0,16.29013079667063
2020-02-07,19.0,19.0,13.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,31.0,0.0,18.0,34.0,0.0,0.0,33.0,45.0,14.0,42.0,19.381688466111772
2020-02-08,0.0,55.0,26.0,20.0,27.0,0.0,19.0,37.0,59.0,35.0,30.0,52.0,52.0,16.0,19.0,0.0,16.0,29.0,27.0,20.0,32.04518430439953
2020-02-09,17.0,0.0,12.0,19.0,12.0,0.0,17.0,0.0,27.0,0.0,0.0,36.0,16.0,15.0,17.0,15.0,15.0,26.0,0.0,19.0,15.63614744351962
2020-02-10,0.0,0.0,24.0,0.0,13.0,0.0,18.0,18.0,0.0,17.0,14.0,12.0,16.0,16.0,0.0,16.0,0.0,27.0,0.0,19.0,12.485136741973841
2020-02-11,36.0,53.0,12.0,38.0,26.0,27.0,18.0,0.0,0.0,33.0,29.0,0.0,16.0,31.0,18.0,32.0,31.0,42.0,13.0,38.0,29.31034482758621
2020-02-12,36.0,35.0,0.0,0.0,0.0,14.0,0.0,70.0,14.0,33.0,0.0,12.0,0.0,15.0,17.0,48.0,62.0,13.0,13.0,0.0,22.711058263971466
2020-02-13,0.0,0.0,12.0,19.0,25.0,14.0,0.0,18.0,28.0,17.0,0.0,13.0,16.0,0.0,18.0,0.0,16.0,14.0,13.0,19.0,14.387633769322237
2020-02-14,37.0,18.0,0.0,20.0,14.0,14.0,19.0,18.0,44.0,18.0,0.0,38.0,18.0,17.0,37.0,0.0,16.0,0.0,14.0,0.0,20.332936979785973
2020-02-15,19.0,19.0,27.0,21.0,14.0,15.0,19.0,19.0,0.0,0.0,48.0,27.0,0.0,35.0,19.0,36.0,17.0,15.0,0.0,21.0,22.057074910820454
2020-02-16,18.0,18.0,25.0,20.0,13.0,14.0,0.0,0.0,29.0,17.0,0.0,51.0,0.0,0.0,0.0,34.0,32.0,0.0,13.0,0.0,16.884661117717005
