date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,25.0,0.0,31.0,45.0,42.0,31.0,23.0,23.0,23.0,94.0,0.0,40.0,15.0,28.75,47.0,24.0,25.0,22.07792207792208,21.0,52.0,51.198989295223605
2020-10-06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,53.0,21.0,15.0,0.0,0.0,25.0,0.0,23.376623376623378,21.0,0.0,17.604738357876432
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435146443514644
2020-10-08,28.0,95.0,34.0,48.0,44.0,0.0,0.0,25.0,24.0,25.0,84.0,21.0,32.0,93.75,51.0,25.0,27.0,0.0,0.0,86.0,62.15481171548118
2020-10-09,60.0,67.0,71.0,0.0,0.0,0.0,52.0,51.0,26.0,27.0,30.0,0.0,17.0,0.0,27.0,27.0,29.0,50.64935064935065,47.0,0.0,48.67358582839755
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2594142259414225
2020-10-11,89.0,100.0,35.0,25.0,23.0,69.0,79.0,50.0,51.0,0.0,59.0,45.0,100.0,100.0,27.0,27.0,57.0,100.0,70.0,89.0,100.0
2020-10-12,0.0,0.0,35.0,25.0,23.0,34.0,0.0,48.0,0.0,26.0,56.0,22.0,0.0,0.0,26.0,26.0,28.0,24.675324675324674,22.0,0.0,33.1109058305711
2020-10-13,29.0,0.0,35.0,100.0,23.0,34.0,25.0,25.0,24.0,27.0,28.0,45.0,0.0,97.5,27.0,26.0,28.0,24.675324675324674,46.0,0.0,53.905884910069005
2020-10-14,28.0,32.0,0.0,0.0,23.0,33.0,0.0,0.0,97.0,25.0,28.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,28.0,28.61924686192469
2020-10-15,0.0,34.0,0.0,26.0,24.0,0.0,26.0,25.0,0.0,0.0,0.0,45.0,17.0,0.0,53.0,27.0,28.0,24.675324675324674,46.0,0.0,31.437265663207082
2020-10-16,31.0,70.0,74.0,27.0,100.0,37.0,55.0,26.0,0.0,57.0,0.0,24.0,35.0,0.0,28.0,57.0,30.0,0.0,48.0,93.0,66.27615062761507
2020-10-17,32.0,36.0,0.0,80.0,25.0,0.0,0.0,27.0,54.0,86.0,0.0,24.0,0.0,72.5,0.0,57.0,30.0,0.0,0.0,32.0,46.48535564853557
