date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,16.0,0.0,16.0,13.0,0.0,0.0,35.0,0.0,0.0,13.114754098360656
2020-11-16,50.0,47.0,50.0,31.0,12.0,33.0,52.0,17.0,64.0,0.0,58.36065573770492
2020-11-17,0.0,31.0,26.0,16.0,0.0,0.0,13.0,17.0,17.0,0.0,19.672131147540984
2020-11-18,17.0,0.0,13.0,16.0,13.0,33.0,26.0,17.0,0.0,17.0,24.918032786885245
2020-11-19,0.0,16.0,13.0,16.0,0.0,0.0,13.0,0.0,0.0,17.0,12.295081967213115
2020-11-20,34.0,48.0,0.0,16.0,38.0,17.0,52.0,51.0,0.0,17.0,44.75409836065574
2020-11-21,69.0,16.0,52.0,0.0,13.0,17.0,28.0,52.0,17.0,17.0,46.0655737704918
2020-11-22,0.0,0.0,13.0,16.0,13.0,0.0,0.0,17.0,34.0,35.0,20.983606557377048
2020-11-23,33.0,15.0,25.0,31.0,25.0,0.0,13.0,33.0,16.0,49.0,39.34426229508197
2020-11-24,16.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,8.524590163934427
2020-11-25,30.0,14.0,22.0,27.0,0.0,15.0,34.0,0.0,43.0,29.0,35.08196721311475
2020-11-26,46.0,29.0,23.0,14.0,12.0,15.0,0.0,16.0,30.0,31.0,35.40983606557377
2020-11-27,30.0,14.0,11.0,14.0,0.0,45.0,23.0,0.0,0.0,31.0,27.540983606557376
2020-11-28,15.0,14.0,11.0,0.0,11.0,30.0,36.0,30.0,44.0,45.0,38.68852459016394
2020-11-29,16.0,30.0,0.0,15.0,12.0,16.0,13.0,16.0,31.0,32.0,29.672131147540988
2020-11-30,16.0,29.0,12.0,29.0,24.0,46.0,36.0,0.0,31.0,16.0,39.18032786885246
2020-12-01,35.0,33.0,26.0,0.0,26.0,35.0,27.0,53.0,17.0,53.0,50.0
2020-12-02,52.0,32.0,39.0,48.0,13.0,17.0,13.0,17.0,17.0,69.0,51.967213114754095
2020-12-03,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,17.0,18.0,10.0
2020-12-04,0.0,16.0,13.0,16.0,26.0,0.0,0.0,35.0,0.0,17.0,20.16393442622951
2020-12-05,36.0,0.0,0.0,17.0,28.0,18.0,42.0,18.0,0.0,18.0,29.016393442622952
2020-12-06,0.0,33.0,14.0,17.0,14.0,0.0,28.0,18.0,17.0,0.0,23.114754098360656
2020-12-07,17.0,16.0,0.0,16.0,13.0,0.0,13.0,0.0,17.0,18.0,18.0327868852459
2020-12-08,32.0,30.0,24.0,0.0,0.0,48.0,25.0,0.0,16.0,16.0,31.31147540983607
2020-12-09,32.0,30.0,24.0,15.0,24.0,16.0,25.0,0.0,16.0,33.0,35.24590163934426
2020-12-10,0.0,0.0,36.0,30.0,0.0,32.0,12.0,0.0,16.0,32.0,25.901639344262296
2020-12-11,16.0,0.0,25.0,0.0,12.0,33.0,38.0,0.0,0.0,33.0,25.737704918032787
2020-12-12,17.0,48.0,65.0,32.0,39.0,34.0,13.0,52.0,33.0,17.0,57.377049180327866
2020-12-13,0.0,0.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,6.885245901639344
2020-12-14,16.0,0.0,12.0,46.0,25.0,16.0,13.0,16.0,0.0,16.0,26.229508196721312
2020-12-15,0.0,31.0,12.0,0.0,12.0,16.0,26.0,0.0,0.0,0.0,15.901639344262293
2020-12-16,0.0,31.0,38.0,16.0,13.0,50.0,26.0,17.0,16.0,17.0,36.721311475409834
2020-12-17,18.0,17.0,13.0,16.0,40.0,69.0,55.0,53.0,35.0,35.0,57.540983606557376
2020-12-18,18.0,34.0,14.0,0.0,0.0,35.0,28.0,18.0,18.0,0.0,27.049180327868854
2020-12-19,55.0,17.0,0.0,34.0,28.0,36.0,28.0,37.0,0.0,55.0,47.540983606557376
