date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,0.0,26.0,58.0,0.0,0.0,25.0,0.0,27.0,54.0,56.0,33.198380566801625
2020-02-02,0.0,0.0,28.0,29.0,46.0,71.0,47.0,51.0,52.0,0.0,43.72469635627531
2020-02-03,42.0,23.0,51.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.62348178137652
2020-02-04,24.0,0.0,0.0,93.0,70.0,25.0,49.0,26.0,27.0,74.0,52.36167341430499
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,20.0,9.31174089068826
2020-02-07,0.0,28.0,62.0,33.0,0.0,0.0,0.0,28.0,0.0,39.0,25.641025641025642
2020-02-08,0.0,0.0,29.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,10.526315789473685
2020-02-09,94.0,50.0,82.0,29.0,23.0,24.0,46.0,26.0,0.0,18.0,52.90148448043186
2020-02-10,23.0,25.0,55.0,30.0,0.0,24.0,47.0,26.0,51.0,18.0,40.35087719298246
2020-02-11,47.0,0.0,56.0,30.0,23.0,0.0,0.0,52.0,27.0,37.0,36.707152496626186
2020-02-12,45.0,50.0,53.0,0.0,44.0,46.0,23.0,100.0,52.0,18.0,58.1646423751687
2020-02-13,70.0,50.0,55.0,30.0,22.0,48.0,24.0,26.0,53.0,18.0,53.441295546558706
2020-02-14,24.0,26.0,28.0,61.0,23.0,24.0,0.0,25.0,53.0,18.0,38.05668016194332
2020-02-15,25.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,28.0,20.0,17.27395411605938
2020-02-16,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,7.422402159244265
2020-02-17,46.0,50.0,27.0,29.0,0.0,46.0,24.0,25.0,52.0,36.0,45.20917678812416
2020-02-18,47.0,50.0,54.0,58.0,23.0,0.0,23.0,49.0,0.0,17.0,43.31983805668016
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,28.0,0.0,0.0,0.0,48.0,26.0,0.0,18.0,16.194331983805668
2020-02-21,24.0,54.0,0.0,32.0,24.0,0.0,100.0,83.0,83.0,38.0,59.109311740890696
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,27.0,29.0,33.0,48.0,26.0,0.0,0.0,0.0,0.0,21.997300944669366
2020-02-24,0.0,26.0,28.0,30.0,70.0,47.0,24.0,27.0,54.0,19.0,43.85964912280702
2020-02-25,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.072874493927126
2020-02-26,0.0,24.0,0.0,0.0,22.0,46.0,0.0,0.0,25.0,17.0,18.083670715249664
2020-02-27,45.0,0.0,27.0,29.0,0.0,0.0,0.0,24.0,0.0,0.0,16.869095816464238
2020-02-28,0.0,0.0,28.0,0.0,0.0,49.0,25.0,53.0,28.0,0.0,24.696356275303646
2020-02-29,48.0,26.0,0.0,31.0,0.0,48.0,0.0,0.0,0.0,19.0,23.21187584345479
2020-03-01,25.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,19.0,12.820512820512821
2020-03-02,68.0,24.0,54.0,57.0,22.0,68.0,69.0,25.0,0.0,34.0,56.81511470985156
2020-03-03,0.0,25.0,0.0,0.0,0.0,0.0,24.0,0.0,26.0,0.0,10.121457489878543
2020-03-04,0.0,26.0,0.0,0.0,23.0,0.0,0.0,26.0,0.0,0.0,10.121457489878543
2020-03-05,0.0,50.0,27.0,0.0,22.0,23.0,0.0,49.0,26.0,35.0,31.30904183535763
2020-03-06,0.0,25.0,27.0,0.0,23.0,24.0,24.0,0.0,0.0,0.0,16.599190283400812
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,47.0,0.0,28.0,0.0,23.0,0.0,0.0,26.0,26.0,18.0,22.672064777327936
2020-03-09,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.207827260458839
2020-03-10,0.0,49.0,82.0,58.0,68.0,23.0,23.0,50.0,0.0,0.0,47.638326585695005
2020-03-11,0.0,0.0,0.0,30.0,0.0,23.0,0.0,0.0,0.0,0.0,7.152496626180837
2020-03-12,0.0,24.0,26.0,0.0,22.0,23.0,23.0,0.0,0.0,0.0,15.924426450742242
2020-03-13,0.0,27.0,30.0,31.0,0.0,25.0,0.0,0.0,0.0,0.0,15.249662618083672
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.6437246963562755
2020-03-15,0.0,0.0,0.0,56.0,22.0,0.0,0.0,0.0,49.0,17.0,19.433198380566804
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,21.0,23.0,25.0,75.0,39.0,40.0,21.0,22.0,15.0,37.92172739541161
2020-03-18,20.0,44.0,24.0,25.0,20.0,0.0,20.0,66.0,23.0,15.0,34.682860998650476
2020-03-19,43.0,45.0,24.0,55.0,42.0,44.0,65.0,0.0,0.0,0.0,42.91497975708502
2020-03-20,63.0,44.0,73.0,53.0,0.0,84.0,21.0,67.0,24.0,48.0,64.37246963562754
2020-03-21,0.0,47.0,26.0,57.0,22.0,23.0,22.0,24.0,25.0,33.0,37.65182186234818
2020-03-22,22.0,0.0,26.0,0.0,21.0,22.0,22.0,24.0,24.0,0.0,21.727395411605944
2020-03-23,18.0,20.0,43.0,23.0,18.0,0.0,37.0,60.0,20.0,41.0,37.7867746288799
2020-03-24,39.0,20.0,0.0,0.0,0.0,20.0,39.0,42.0,21.0,30.0,28.475033738191634
2020-03-25,19.0,0.0,22.0,24.0,38.0,39.0,20.0,85.0,0.0,0.0,33.333333333333336
2020-03-26,0.0,43.0,0.0,25.0,19.0,60.0,0.0,0.0,23.0,0.0,22.941970310391365
2020-03-27,38.0,21.0,68.0,73.0,56.0,78.0,38.0,20.0,42.0,44.0,64.50742240215925
2020-03-28,0.0,24.0,53.0,28.0,22.0,67.0,45.0,24.0,0.0,17.0,37.7867746288799
2020-03-29,21.0,22.0,24.0,0.0,41.0,41.0,21.0,23.0,48.0,16.0,34.682860998650476
2020-03-30,38.0,0.0,44.0,47.0,54.0,38.0,78.0,61.0,62.0,0.0,56.95006747638327
2020-03-31,57.0,20.0,44.0,0.0,55.0,0.0,38.0,84.0,63.0,57.0,56.410256410256416
2020-04-01,19.0,43.0,23.0,25.0,0.0,20.0,20.0,21.0,22.0,15.0,28.070175438596493
2020-04-02,40.0,21.0,23.0,25.0,39.0,100.0,59.0,44.0,67.0,15.0,58.434547908232126
2020-04-03,59.0,63.0,46.0,100.0,19.0,39.0,39.0,66.0,87.0,46.0,76.11336032388664
2020-04-04,46.0,100.0,27.0,58.0,22.0,0.0,46.0,25.0,52.0,18.0,53.171390013495284
2020-04-05,22.0,24.0,26.0,0.0,44.0,46.0,23.0,0.0,25.0,0.0,28.340080971659923
2020-04-06,55.0,41.0,22.0,0.0,18.0,0.0,0.0,21.0,0.0,15.0,23.21187584345479
2020-04-07,77.0,42.0,91.0,0.0,38.0,58.0,19.0,84.0,21.0,45.0,64.1025641025641
2020-04-08,39.0,21.0,47.0,0.0,19.0,20.0,40.0,43.0,0.0,45.0,36.97705802968961
2020-04-09,20.0,22.0,48.0,26.0,20.0,20.0,41.0,44.0,44.0,46.0,44.6693657219973
2020-04-10,20.0,0.0,24.0,0.0,19.0,21.0,0.0,22.0,0.0,16.0,16.464237516869098
2020-04-11,44.0,48.0,53.0,29.0,64.0,44.0,67.0,49.0,100.0,69.0,76.51821862348179
2020-04-12,23.0,24.0,0.0,29.0,22.0,23.0,46.0,50.0,50.0,18.0,38.46153846153847
2020-04-13,85.0,70.0,100.0,28.0,62.0,43.0,87.0,70.0,96.0,100.0,100.0
2020-04-14,76.0,0.0,44.0,24.0,18.0,38.0,0.0,20.0,0.0,14.0,31.578947368421055
2020-04-15,100.0,66.0,23.0,77.0,57.0,20.0,39.0,0.0,90.0,30.0,67.74628879892039
2020-04-16,40.0,43.0,47.0,77.0,100.0,20.0,40.0,87.0,45.0,45.0,73.41430499325237
