date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,65.0,64.0,75.0,78.0,73.0,62.06896551724138,64.0,66.0,71.60493827160494,69.14893617021276,72.4841927376471
2021-04-19,97.0,100.0,84.0,93.0,100.0,90.80459770114942,94.0,100.0,90.12345679012346,100.0,100.0
2021-04-20,89.0,88.0,97.0,94.0,92.0,100.0,100.0,95.0,98.76543209876543,86.17021276595744,99.05236128450531
2021-04-21,82.0,68.0,92.0,100.0,77.0,100.0,86.0,81.0,77.77777777777777,74.46808510638297,88.33608184695841
2021-04-22,100.0,79.0,100.0,84.0,70.0,74.71264367816092,86.0,84.0,86.41975308641975,84.04255319148936,89.3824295679384
2021-04-23,67.0,73.0,64.0,64.0,65.0,67.816091954023,74.0,54.0,79.01234567901234,56.38297872340426,69.99597210902655
2021-04-24,69.0,81.0,72.0,83.0,59.0,81.60919540229885,64.0,82.0,97.53086419753086,82.97872340425532,81.36747347174001
2021-04-25,81.0,67.0,65.0,67.0,69.0,66.66666666666667,70.0,74.0,65.4320987654321,67.02127659574468,72.93704077480291
2021-04-26,67.0,72.0,73.0,63.0,70.0,74.71264367816092,71.0,66.0,64.19753086419753,58.51063829787234,71.59876975125088
2021-04-27,70.0,64.0,75.0,79.0,67.0,74.71264367816092,70.0,68.0,72.8395061728395,73.40425531914893,75.2382018627225
2021-04-28,78.0,76.0,75.0,71.0,56.0,64.36781609195403,91.0,76.0,86.41975308641975,77.65957446808511,79.18905338395913
2021-04-29,88.0,72.0,78.0,78.0,74.0,82.75862068965517,72.0,74.0,82.71604938271605,70.2127659574468,81.32201723591417
2021-04-30,95.0,83.0,85.0,87.0,83.0,96.55172413793103,99.0,81.0,100.0,90.42553191489361,94.84146366979412
2021-05-01,75.0,61.0,76.0,59.0,60.0,59.770114942528735,58.0,67.0,74.07407407407408,61.702127659574465,68.6612977235114
2021-05-02,66.0,60.0,57.0,59.0,65.0,59.770114942528735,76.0,54.0,70.37037037037037,72.34042553191489,67.38982031547631
2021-05-03,81.0,69.0,94.0,78.0,82.0,70.11494252873563,75.0,77.0,79.01234567901234,79.7872340425532,82.71591492477262
2021-05-04,73.0,61.0,60.0,65.0,57.0,59.770114942528735,61.0,57.0,76.54320987654322,59.57446808510638,66.37887771606306
2021-05-05,66.0,46.0,67.0,67.0,56.0,64.36781609195403,46.0,60.0,64.19753086419753,54.255319148936174,62.261903134672416
