date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2021-03-12,46.0,49.0,48.0,45.0,45.0,46.0,46.0,46.0,48.0,47.0,47.0,46.0,45.0,47.0,45.0,44.0,47.0,47.0,47.0,47.0,46.4
2021-03-13,46.0,47.0,47.0,45.0,44.0,44.0,45.0,45.0,46.0,45.0,45.0,44.0,46.0,45.0,45.0,44.0,47.0,45.0,46.0,45.0,45.3
2021-03-14,49.0,51.0,49.0,49.0,48.0,49.0,48.0,49.0,49.0,48.0,49.0,48.0,50.0,49.0,48.0,48.0,50.0,50.0,49.0,50.0,49.0
2021-03-15,50.0,52.0,51.0,50.0,50.0,49.0,49.0,50.0,51.0,51.0,50.0,49.0,50.0,50.0,49.0,50.0,51.0,49.0,50.0,50.0,50.05
2021-03-16,55.0,54.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,55.0,54.0,53.15
2021-03-17,51.0,54.0,54.0,50.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0
2021-03-18,62.0,63.0,64.0,63.0,60.0,60.0,63.0,63.0,63.0,62.0,61.0,61.0,61.0,62.0,61.0,62.0,65.0,61.0,62.0,61.0,62.0
2021-03-19,56.0,58.0,58.0,55.0,55.0,55.0,56.0,58.0,56.0,56.0,56.0,55.0,57.0,56.0,55.0,56.0,59.0,57.0,57.0,57.0,56.4
2021-03-20,51.0,53.0,54.0,50.0,52.0,50.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,51.0,50.0,51.0,53.0,52.0,53.0,52.0,51.6
2021-03-21,54.0,56.0,55.0,54.0,51.0,52.0,54.0,53.0,54.0,52.0,55.0,52.0,54.0,54.0,53.0,53.0,55.0,54.0,53.0,54.0,53.6
2021-03-22,77.0,77.0,77.0,74.0,75.0,74.0,76.0,74.0,77.0,75.0,74.0,75.0,78.0,76.0,75.0,74.0,78.0,75.0,75.0,75.0,75.55
2021-03-23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-03-24,69.0,70.0,69.0,67.0,66.0,67.0,66.0,69.0,69.0,68.0,69.0,69.0,67.0,70.0,68.0,67.0,71.0,70.0,69.0,71.0,68.55
2021-03-25,59.0,62.0,62.0,59.0,60.0,58.0,60.0,62.0,59.0,60.0,58.0,60.0,60.0,61.0,60.0,59.0,62.0,59.0,62.0,60.0,60.1
2021-03-26,60.0,63.0,61.0,60.0,59.0,58.0,58.0,59.0,61.0,58.0,62.0,60.0,58.0,60.0,59.0,59.0,63.0,61.0,61.0,60.0,60.0
2021-03-27,56.0,57.0,56.0,54.0,54.0,56.0,53.0,55.0,55.0,54.0,57.0,56.0,54.0,55.0,55.0,55.0,57.0,56.0,56.0,56.0,55.35
2021-03-28,60.0,62.0,62.0,59.0,60.0,59.0,59.0,60.0,61.0,60.0,60.0,58.0,59.0,59.0,58.0,60.0,62.0,60.0,62.0,60.0,60.0
2021-03-29,65.0,68.0,67.0,64.0,65.0,65.0,64.0,66.0,67.0,68.0,66.0,65.0,66.0,66.0,65.0,64.0,67.0,66.0,68.0,66.0,65.9
2021-03-30,65.0,65.0,65.0,64.0,63.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,63.0,63.0,62.0,65.0,65.0,63.0,64.0,63.4
2021-03-31,61.0,64.0,62.0,61.0,61.0,60.0,61.0,61.0,62.0,63.0,61.0,62.0,62.0,63.0,60.0,60.0,63.0,62.0,63.0,63.0,61.75
2021-04-01,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,64.0,61.0,62.0,61.0,61.0,63.0,60.0,59.0,64.0,62.0,62.0,61.0,61.7
2021-04-02,54.0,56.0,54.0,53.0,52.0,52.0,53.0,55.0,55.0,55.0,55.0,54.0,53.0,53.0,53.0,54.0,56.0,56.0,55.0,55.0,54.15
2021-04-03,55.0,55.0,55.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,51.0,54.0,54.0,55.0,53.0,53.65
2021-04-04,52.0,51.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0,52.0,53.0,52.0,50.0,51.0,54.0,52.0,52.0,52.0,51.75
2021-04-05,56.0,58.0,56.0,56.0,55.0,56.0,56.0,57.0,58.0,56.0,56.0,55.0,55.0,56.0,55.0,56.0,57.0,57.0,57.0,55.0,56.15
2021-04-06,57.0,59.0,61.0,57.0,57.0,56.0,56.0,58.0,58.0,60.0,60.0,57.0,57.0,59.0,57.0,56.0,60.0,59.0,59.0,58.0,58.05
2021-04-07,56.0,56.0,55.0,54.0,56.0,53.0,55.0,55.0,54.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,57.0,55.0,57.0,55.0,55.25
