date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,25.0,56.0,51.0,50.0,31.0,68.0,26.0,0.0,0.0,34.0,55.357142857142854
2020-02-02,100.0,54.0,50.0,24.0,90.0,100.0,100.0,0.0,33.0,65.0,100.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.87012987012987
2020-02-04,50.0,53.0,100.0,100.0,60.0,67.0,48.0,0.0,0.0,66.0,88.31168831168831
2020-02-05,0.0,27.0,0.0,0.0,30.0,34.0,0.0,55.0,0.0,32.0,28.896103896103895
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,27.0,0.0,0.0,0.0,32.0,35.0,0.0,0.0,35.0,0.0,20.941558441558442
2020-02-08,27.0,0.0,0.0,0.0,32.0,38.0,53.0,0.0,71.0,0.0,35.87662337662338
2020-02-09,25.0,0.0,49.0,24.0,0.0,32.0,24.0,0.0,0.0,31.0,30.032467532467532
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,25.0,27.0,0.0,25.0,89.0,33.0,0.0,0.0,33.0,33.0,43.01948051948052
2020-02-12,47.0,0.0,24.0,24.0,0.0,33.0,47.0,53.0,32.0,32.0,47.4025974025974
2020-02-13,50.0,0.0,26.0,0.0,61.0,34.0,0.0,54.0,35.0,0.0,42.20779220779221
2020-02-14,26.0,0.0,0.0,26.0,31.0,0.0,0.0,29.0,0.0,0.0,18.18181818181818
2020-02-15,28.0,30.0,27.0,0.0,33.0,73.0,27.0,30.0,0.0,36.0,46.103896103896105
2020-02-16,26.0,56.0,25.0,52.0,31.0,0.0,25.0,57.0,34.0,0.0,49.675324675324674
2020-02-17,25.0,27.0,48.0,48.0,0.0,0.0,0.0,27.0,64.0,32.0,43.993506493506494
