date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,68.0,76.0,75.0,64.0,87.0,100.0,100.0,99.0,61.61616161616162,72.0,80.0,78.0,76.0,95.23809523809524,88.46153846153847,58.0,89.0,88.0,82.10526315789474,79.79797979797979,96.1802035679558
2021-01-20,52.0,53.0,47.0,35.0,49.0,61.0,41.0,49.0,49.494949494949495,54.0,72.0,73.0,50.0,50.0,71.7948717948718,44.0,49.0,70.0,53.68421052631579,59.5959595959596,64.44271300783217
2021-01-21,51.0,84.0,100.0,64.0,58.0,66.0,69.0,74.0,66.66666666666667,50.0,74.0,50.0,54.0,69.04761904761905,78.2051282051282,76.0,58.0,66.0,30.526315789473685,45.45454545454545,76.35687368492974
2021-01-22,54.0,51.0,42.0,28.0,57.0,60.0,53.0,32.0,51.515151515151516,49.0,56.0,53.0,42.0,35.714285714285715,61.53846153846154,55.0,42.0,37.0,40.0,48.484848484848484,56.39504612938011
2021-01-23,47.0,57.0,50.0,53.0,53.0,18.0,66.0,39.0,62.62626262626262,33.0,45.0,49.0,44.0,42.857142857142854,48.717948717948715,47.0,48.0,53.0,42.10526315789474,80.8080808080808,58.23048625914823
2021-01-24,53.0,46.0,52.0,48.0,45.0,66.0,63.0,46.0,51.515151515151516,53.0,61.0,48.0,69.0,66.66666666666667,67.94871794871794,60.0,65.0,56.0,68.42105263157895,62.62626262626262,68.28510972562596
2021-01-25,64.0,71.0,85.0,65.0,63.0,74.0,60.0,58.0,62.62626262626262,68.0,54.0,92.0,45.0,59.523809523809526,64.1025641025641,67.0,71.0,89.0,58.94736842105263,54.54545454545455,78.84551512778462
2021-01-26,100.0,91.0,89.0,100.0,100.0,74.0,83.0,78.0,66.66666666666667,83.0,37.0,100.0,92.0,92.85714285714286,76.92307692307692,66.0,74.0,78.0,100.0,100.0,100.0
2021-01-27,67.0,52.0,75.0,60.0,66.0,82.0,44.0,78.0,52.525252525252526,71.0,76.0,36.0,61.0,82.14285714285714,48.717948717948715,85.0,66.0,78.0,72.63157894736842,80.8080808080808,79.32606904759584
2021-01-28,51.0,31.0,72.0,45.0,43.0,58.0,65.0,75.0,68.68686868686869,72.0,37.0,55.0,61.0,54.76190476190476,55.12820512820513,71.0,44.0,40.0,47.36842105263158,55.55555555555556,65.50911385091557
2021-01-29,66.0,65.0,53.0,28.0,60.0,39.0,56.0,37.0,60.60606060606061,62.0,60.0,43.0,60.0,57.142857142857146,60.256410256410255,45.0,51.0,56.0,57.89473684210526,53.535353535353536,63.66156594126827
2021-01-30,33.0,73.0,90.0,63.0,66.0,48.0,62.0,68.0,59.5959595959596,66.0,72.0,53.0,73.0,63.095238095238095,46.15384615384615,86.0,46.0,84.0,52.63157894736842,67.67676767676768,75.65825603670442
2021-01-31,56.0,49.0,57.0,65.0,70.0,54.0,65.0,54.0,59.5959595959596,55.0,29.0,51.0,27.0,70.23809523809524,60.256410256410255,82.0,36.0,54.0,48.421052631578945,46.464646464646464,64.76423210059507
2021-02-01,63.0,57.0,50.0,52.0,37.0,49.0,88.0,47.0,52.525252525252526,61.0,56.0,58.0,44.0,53.57142857142857,67.94871794871794,47.0,43.0,68.0,42.10526315789474,59.5959595959596,65.16688874512755
2021-02-02,70.0,78.0,79.0,55.0,53.0,85.0,64.0,70.0,65.65656565656566,80.0,100.0,77.0,97.0,67.85714285714286,78.2051282051282,95.0,100.0,100.0,72.63157894736842,90.9090909090909,93.86317934254596
2021-02-03,46.0,71.0,64.0,62.0,66.0,56.0,19.0,51.0,56.56565656565657,36.0,56.0,75.0,56.0,58.333333333333336,71.7948717948718,60.0,60.0,46.0,45.26315789473684,48.484848484848484,65.68401755509952
2021-02-04,65.0,72.0,99.0,50.0,45.0,85.0,57.0,58.0,77.77777777777777,66.0,55.0,56.0,60.0,76.19047619047619,87.17948717948718,60.0,72.0,63.0,52.63157894736842,62.62626262626262,78.46846625702499
2021-02-05,29.0,46.0,43.0,35.0,35.0,36.0,74.0,32.0,37.37373737373738,36.0,35.0,54.0,52.0,58.333333333333336,42.30769230769231,46.0,42.0,70.0,32.63157894736842,59.5959595959596,53.242377667358454
2021-02-06,35.0,29.0,62.0,25.0,32.0,32.0,67.0,49.0,44.44444444444444,46.0,27.0,57.0,44.0,22.61904761904762,48.717948717948715,37.0,63.0,29.0,51.578947368421055,71.71717171717172,51.9241830892416
2021-02-07,53.0,82.0,52.0,46.0,80.0,73.0,46.0,45.0,63.63636363636363,61.0,55.0,70.0,64.0,60.714285714285715,61.53846153846154,94.0,41.0,64.0,61.05263157894737,61.61616161616162,73.42235511779973
