date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,63.0,62.0,71.0,63.0,63.0,62.0,67.0,68.0,65.0,72.72727272727273,65.67272727272727
2021-04-19,74.0,82.0,83.0,81.0,80.0,75.0,68.0,78.0,78.0,89.8989898989899,78.88989898989898
2021-04-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-04-21,69.0,73.0,78.0,71.0,67.0,73.0,62.0,69.0,72.0,74.74747474747475,70.87474747474747
2021-04-22,66.0,70.0,78.0,80.0,73.0,71.0,73.0,71.0,78.0,80.8080808080808,74.08080808080808
2021-04-23,78.0,77.0,84.0,73.0,76.0,71.0,68.0,77.0,75.0,82.82828282828282,76.18282828282828
2021-04-24,65.0,80.0,70.0,65.0,72.0,68.0,66.0,66.0,73.0,82.82828282828282,70.78282828282828
2021-04-25,66.0,65.0,65.0,68.0,58.0,62.0,66.0,65.0,71.0,73.73737373737374,65.97373737373738
2021-04-26,70.0,69.0,78.0,80.0,80.0,74.0,70.0,82.0,78.0,83.83838383838383,76.48383838383839
2021-04-27,72.0,60.0,73.0,72.0,67.0,71.0,62.0,62.0,72.0,76.76767676767676,68.77676767676768
2021-04-28,66.0,74.0,85.0,68.0,68.0,68.0,64.0,63.0,74.0,74.74747474747475,70.47474747474747
2021-04-29,72.0,69.0,73.0,71.0,68.0,67.0,67.0,68.0,81.0,73.73737373737374,70.97373737373738
2021-04-30,73.0,73.0,70.0,74.0,73.0,70.0,65.0,74.0,76.0,81.81818181818181,72.98181818181817
2021-05-01,60.0,69.0,62.0,68.0,62.0,62.0,58.0,59.0,68.0,63.63636363636363,63.16363636363636
2021-05-02,62.0,64.0,65.0,66.0,62.0,60.0,56.0,59.0,64.0,69.6969696969697,62.76969696969697
2021-05-03,69.0,79.0,78.0,83.0,77.0,74.0,68.0,79.0,77.0,82.82828282828282,76.68282828282828
2021-05-04,68.0,76.0,81.0,75.0,72.0,73.0,69.0,75.0,79.0,75.75757575757575,74.37575757575758
2021-05-05,64.0,69.0,75.0,77.0,65.0,73.0,68.0,62.0,73.0,79.79797979797979,70.57979797979797
2021-05-06,63.0,74.0,81.0,71.0,67.0,70.0,63.0,64.0,71.0,74.74747474747475,69.87474747474747
2021-05-07,70.0,74.0,79.0,72.0,72.0,74.0,69.0,74.0,72.0,81.81818181818181,73.78181818181818
2021-05-08,62.0,70.0,65.0,61.0,64.0,61.0,66.0,64.0,65.0,72.72727272727273,65.07272727272728
2021-05-09,59.0,58.0,62.0,59.0,53.0,59.0,59.0,61.0,60.0,60.60606060606061,59.06060606060606
2021-05-10,76.0,81.0,74.0,72.0,76.0,73.0,70.0,67.0,71.0,82.82828282828282,74.28282828282828
2021-05-11,82.0,81.0,87.0,89.0,87.0,74.0,82.0,81.0,95.0,88.88888888888889,84.68888888888891
2021-05-12,76.0,75.0,79.0,72.0,77.0,76.0,75.0,71.0,79.0,77.77777777777777,75.77777777777779
2021-05-13,60.0,68.0,69.0,69.0,62.0,62.0,59.0,62.0,70.0,68.68686868686869,64.96868686868687
2021-05-14,70.0,68.0,68.0,71.0,64.0,72.0,72.0,69.0,78.0,71.71717171717172,70.37171717171717
2021-05-15,57.0,60.0,55.0,68.0,51.0,63.0,53.0,58.0,54.0,68.68686868686869,58.76868686868687
2021-05-16,67.0,70.0,78.0,70.0,66.0,57.0,63.0,61.0,69.0,66.66666666666667,66.76666666666667
2021-05-17,72.0,81.0,83.0,71.0,78.0,73.0,76.0,79.0,70.0,81.81818181818181,76.48181818181817
2021-05-18,70.0,71.0,74.0,70.0,71.0,76.0,67.0,69.0,76.0,79.79797979797979,72.37979797979798
2021-05-19,64.0,66.0,72.0,66.0,69.0,67.0,62.0,64.0,66.0,76.76767676767676,67.27676767676768
2021-05-20,58.0,63.0,64.0,68.0,70.0,62.0,60.0,67.0,65.0,70.70707070707071,64.77070707070706
2021-05-21,71.0,79.0,83.0,68.0,75.0,72.0,65.0,65.0,73.0,85.85858585858585,73.6858585858586
2021-05-22,59.0,61.0,57.0,55.0,54.0,52.0,54.0,59.0,55.0,59.5959595959596,56.55959595959596
2021-05-23,56.0,50.0,62.0,57.0,59.0,54.0,50.0,53.0,60.0,62.62626262626262,56.36262626262626
2021-05-24,57.0,64.0,68.0,59.0,63.0,62.0,61.0,65.0,63.0,63.63636363636363,62.56363636363636
2021-05-25,55.0,62.0,65.0,63.0,67.0,69.0,70.0,66.0,66.0,72.72727272727273,65.57272727272728
2021-05-26,62.0,68.0,76.0,63.0,63.0,64.0,64.0,63.0,67.0,73.73737373737374,66.37373737373738
2021-05-27,72.0,74.0,69.0,72.0,72.0,65.0,64.0,77.0,84.0,75.75757575757575,72.47575757575757
2021-05-28,53.0,53.0,55.0,62.0,52.0,60.0,58.0,57.0,62.0,61.61616161616162,57.36161616161617
2021-05-29,62.0,56.0,54.0,56.0,55.0,53.0,57.0,51.0,58.0,59.5959595959596,56.15959595959596
2021-05-30,61.0,59.0,64.0,65.0,63.0,59.0,60.0,59.0,67.0,63.63636363636363,62.06363636363636
2021-05-31,68.0,73.0,75.0,68.0,70.0,70.0,76.0,66.0,65.0,74.74747474747475,70.57474747474747
