date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,33.0,0.0,21.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,12.217194570135748
2020-02-02,32.0,83.0,21.0,0.0,64.0,0.0,28.0,27.0,51.0,0.0,46.15384615384615
2020-02-03,57.0,36.0,36.0,29.0,29.0,0.0,72.0,47.0,22.0,28.0,53.69532428355958
2020-02-04,31.0,40.0,20.0,33.0,65.0,0.0,0.0,0.0,0.0,31.0,33.18250377073907
2020-02-05,0.0,41.0,100.0,68.0,32.0,26.0,28.0,26.0,0.0,33.0,53.39366515837104
2020-02-06,33.0,44.0,0.0,0.0,34.0,0.0,29.0,0.0,0.0,33.0,26.093514328808446
2020-02-07,0.0,0.0,0.0,35.0,0.0,0.0,29.0,0.0,0.0,0.0,9.653092006033184
2020-02-08,0.0,0.0,0.0,35.0,34.0,0.0,0.0,28.0,27.0,0.0,18.702865761689292
2020-02-09,0.0,0.0,19.0,0.0,30.0,0.0,26.0,24.0,24.0,0.0,18.552036199095024
2020-02-10,0.0,0.0,19.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,10.256410256410257
2020-02-11,0.0,40.0,0.0,32.0,0.0,25.0,27.0,0.0,0.0,0.0,18.702865761689292
2020-02-12,0.0,79.0,19.0,32.0,31.0,0.0,27.0,0.0,24.0,31.0,36.651583710407245
2020-02-13,0.0,39.0,0.0,0.0,63.0,26.0,82.0,26.0,25.0,63.0,48.86877828054299
2020-02-14,64.0,82.0,0.0,68.0,32.0,52.0,55.0,27.0,26.0,0.0,61.236802413273004
2020-02-15,0.0,43.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,10.558069381598793
2020-02-16,30.0,40.0,39.0,0.0,0.0,0.0,0.0,76.0,0.0,32.0,32.730015082956264
2020-02-17,60.0,39.0,39.0,65.0,31.0,25.0,27.0,25.0,24.0,30.0,55.052790346908
2020-02-18,0.0,0.0,0.0,0.0,32.0,0.0,52.0,25.0,25.0,0.0,20.211161387631975
2020-02-19,93.0,79.0,98.0,64.0,94.0,51.0,54.0,50.0,49.0,31.0,100.0
2020-02-20,61.0,0.0,20.0,33.0,95.0,51.0,27.0,52.0,24.0,96.0,69.23076923076924
2020-02-21,66.0,42.0,22.0,35.0,35.0,27.0,0.0,28.0,26.0,0.0,42.38310708898944
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,31.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,33.0,14.781297134238313
2020-02-24,30.0,40.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,20.060331825037707
2020-02-25,91.0,39.0,19.0,65.0,61.0,25.0,0.0,75.0,0.0,31.0,61.236802413273004
