date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,14.0,16.0,15.0,13.0,14.0,15.0,14.0,16.0,17.0,14.0,14.8
2021-04-19,19.0,18.0,19.0,15.0,18.0,18.0,16.0,19.0,17.0,18.0,17.7
2021-04-20,17.0,18.0,17.0,19.0,17.0,17.0,17.0,18.0,20.0,17.0,17.7
2021-04-21,19.0,17.0,18.0,16.0,17.0,21.0,18.0,18.0,18.0,19.0,18.1
2021-04-22,19.0,17.0,20.0,21.0,20.0,18.0,19.0,20.0,19.0,18.0,19.1
2021-04-23,15.0,14.0,16.0,15.0,16.0,15.0,14.0,14.0,19.0,14.0,15.2
2021-04-24,15.0,15.0,13.0,17.0,15.0,14.0,14.0,15.0,14.0,13.0,14.5
2021-04-25,11.0,12.0,9.0,13.0,12.0,11.0,11.0,10.0,10.0,11.0,11.0
2021-04-26,14.0,14.0,15.0,13.0,15.0,13.0,14.0,16.0,15.0,15.0,14.4
2021-04-27,18.0,18.0,16.0,18.0,15.0,18.0,19.0,19.0,20.0,16.0,17.7
2021-04-28,18.0,18.0,18.0,17.0,17.0,15.0,18.0,19.0,18.0,19.0,17.7
2021-04-29,20.0,19.0,18.0,19.0,18.0,20.0,19.0,18.0,18.0,19.0,18.8
2021-04-30,29.0,25.0,27.0,25.0,28.0,28.0,27.0,30.0,25.0,27.0,27.1
2021-05-01,19.0,19.0,20.0,19.0,19.0,20.0,20.0,17.0,20.0,19.0,19.2
2021-05-02,17.0,19.0,16.0,18.0,16.0,16.0,17.0,17.0,16.0,18.0,17.0
2021-05-03,25.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,23.0,26.0,25.5
2021-05-04,21.0,19.0,19.0,18.0,19.0,18.0,21.0,20.0,18.0,20.0,19.3
2021-05-05,20.0,19.0,18.0,18.0,17.0,18.0,19.0,21.0,21.0,16.0,18.7
2021-05-06,27.0,24.0,28.0,23.0,26.0,28.0,27.0,27.0,25.0,26.0,26.1
2021-05-07,23.0,23.0,22.0,25.0,28.0,26.0,23.0,26.0,26.0,26.0,24.8
2021-05-08,21.0,21.0,23.0,22.0,18.0,20.0,21.0,21.0,21.0,20.0,20.8
2021-05-09,19.0,17.0,19.0,21.0,17.0,16.0,19.0,19.0,19.0,16.0,18.2
2021-05-10,29.0,25.0,28.0,31.0,30.0,27.0,26.0,33.0,30.0,29.0,28.8
2021-05-11,34.0,35.0,33.0,31.0,30.0,29.0,32.0,33.0,32.0,29.0,31.8
2021-05-12,36.0,32.0,33.0,38.0,35.0,36.0,30.0,35.0,36.0,33.0,34.4
2021-05-13,27.0,26.0,27.0,27.0,26.0,28.0,27.0,26.0,25.0,25.0,26.4
2021-05-14,28.0,27.0,26.0,25.0,24.0,26.0,28.0,29.0,25.0,25.0,26.3
2021-05-15,23.0,22.0,27.0,28.0,26.0,25.0,25.0,30.0,24.0,26.0,25.6
2021-05-16,25.0,20.0,25.0,26.0,23.0,23.0,26.0,25.0,25.0,22.0,24.0
2021-05-17,34.0,32.0,33.0,31.0,31.0,32.0,32.0,34.0,33.0,33.0,32.5
2021-05-18,29.0,28.0,27.0,25.0,25.0,26.0,27.0,29.0,27.0,25.0,26.8
2021-05-19,27.0,24.0,26.0,29.0,26.0,26.0,26.0,27.0,28.0,25.0,26.4
2021-05-20,24.0,22.0,25.0,22.0,23.0,25.0,25.0,26.0,25.0,24.0,24.1
2021-05-21,21.0,19.0,19.0,22.0,21.0,21.0,21.0,24.0,21.0,21.0,21.0
2021-05-22,17.0,21.0,19.0,19.0,19.0,19.0,18.0,19.0,17.0,19.0,18.7
2021-05-23,17.0,16.0,20.0,19.0,19.0,18.0,19.0,20.0,18.0,17.0,18.3
2021-05-24,22.0,20.0,23.0,22.0,21.0,20.0,22.0,21.0,23.0,21.0,21.5
2021-05-25,27.0,23.0,23.0,25.0,23.0,25.0,24.0,24.0,22.0,24.0,24.0
2021-05-26,21.0,21.0,20.0,18.0,19.0,19.0,24.0,22.0,21.0,19.0,20.4
2021-05-27,19.0,20.0,22.0,22.0,20.0,21.0,21.0,22.0,22.0,23.0,21.2
2021-05-28,25.0,24.0,20.0,22.0,22.0,25.0,22.0,22.0,23.0,24.0,22.9
2021-05-29,16.0,15.0,15.0,18.0,14.0,16.0,17.0,18.0,17.0,17.0,16.3
2021-05-30,21.0,21.0,17.0,21.0,17.0,20.0,19.0,20.0,19.0,18.0,19.3
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
