date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,22.0,16.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.21985815602837
2021-04-19,62.0,15.0,24.0,0.0,42.0,40.0,59.0,51.0,50.0,34.0,53.47517730496455
2021-04-20,40.0,0.0,72.0,18.0,40.0,81.0,39.0,0.0,17.0,17.0,45.95744680851064
2021-04-21,41.0,29.0,0.0,36.0,20.0,42.0,0.0,0.0,0.0,0.0,23.829787234042552
2021-04-22,21.0,15.0,24.0,0.0,21.0,63.0,21.0,52.0,17.0,17.0,35.60283687943262
2021-04-23,44.0,15.0,26.0,0.0,22.0,22.0,21.0,27.0,35.0,0.0,30.070921985815602
2021-04-24,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,6.950354609929079
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,19.0,28.0,0.0,68.0,0.0,19.0,0.0,48.0,16.0,16.0,30.354609929078013
2021-04-27,0.0,43.0,45.0,67.0,20.0,58.0,19.0,49.0,16.0,48.0,51.773049645390074
2021-04-28,76.0,14.0,43.0,34.0,57.0,37.0,18.0,47.0,47.0,31.0,57.304964539007095
2021-04-29,38.0,40.0,44.0,49.0,19.0,19.0,37.0,71.0,31.0,60.0,57.87234042553191
2021-04-30,19.0,14.0,0.0,17.0,19.0,0.0,55.0,23.0,0.0,0.0,20.851063829787233
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.5460992907801416
2021-05-02,0.0,15.0,24.0,18.0,0.0,0.0,20.0,25.0,0.0,17.0,16.879432624113477
2021-05-03,60.0,14.0,46.0,17.0,39.0,20.0,19.0,49.0,16.0,32.0,44.255319148936174
2021-05-04,19.0,41.0,0.0,33.0,37.0,19.0,37.0,23.0,15.0,0.0,31.77304964539007
2021-05-05,58.0,14.0,23.0,51.0,19.0,20.0,0.0,48.0,31.0,80.0,48.794326241134755
2021-05-06,20.0,14.0,44.0,34.0,19.0,58.0,56.0,73.0,33.0,16.0,52.05673758865249
2021-05-07,0.0,15.0,49.0,19.0,43.0,21.0,0.0,0.0,17.0,17.0,25.67375886524823
2021-05-08,22.0,62.0,50.0,38.0,0.0,43.0,21.0,27.0,0.0,36.0,42.4113475177305
2021-05-09,68.0,49.0,53.0,100.0,45.0,46.0,89.0,57.0,19.0,0.0,74.60992907801419
2021-05-10,58.0,28.0,68.0,51.0,38.0,59.0,0.0,97.0,16.0,16.0,61.13475177304964
2021-05-11,39.0,27.0,22.0,17.0,19.0,38.0,75.0,48.0,15.0,62.0,51.34751773049646
2021-05-12,41.0,59.0,72.0,36.0,100.0,60.0,100.0,25.0,100.0,100.0,98.29787234042553
2021-05-13,0.0,0.0,48.0,0.0,42.0,0.0,20.0,0.0,0.0,17.0,18.01418439716312
2021-05-14,84.0,46.0,75.0,56.0,63.0,42.0,62.0,80.0,35.0,52.0,84.39716312056737
2021-05-15,22.0,15.0,25.0,38.0,22.0,22.0,0.0,27.0,18.0,18.0,29.361702127659573
2021-05-16,42.0,44.0,71.0,73.0,0.0,41.0,61.0,52.0,0.0,17.0,56.87943262411348
2021-05-17,100.0,100.0,46.0,54.0,98.0,80.0,38.0,73.0,66.0,50.0,100.0
2021-05-18,60.0,43.0,69.0,70.0,0.0,40.0,58.0,100.0,33.0,0.0,67.09219858156028
2021-05-19,19.0,14.0,71.0,35.0,40.0,40.0,39.0,98.0,48.0,33.0,61.98581560283688
2021-05-20,87.0,63.0,100.0,58.0,86.0,66.0,63.0,82.0,35.0,36.0,95.88652482269502
2021-05-21,44.0,16.0,25.0,77.0,43.0,22.0,64.0,54.0,35.0,18.0,56.45390070921985
2021-05-22,23.0,16.0,0.0,0.0,23.0,0.0,0.0,29.0,19.0,0.0,15.602836879432624
2021-05-23,0.0,0.0,51.0,41.0,22.0,44.0,22.0,0.0,37.0,18.0,33.333333333333336
2021-05-24,39.0,57.0,69.0,52.0,80.0,100.0,58.0,24.0,48.0,49.0,81.70212765957447
2021-05-25,0.0,58.0,93.0,53.0,41.0,83.0,81.0,51.0,17.0,51.0,74.8936170212766
2021-05-26,20.0,14.0,23.0,0.0,0.0,0.0,58.0,49.0,0.0,50.0,30.354609929078013
2021-05-27,65.0,46.0,25.0,19.0,42.0,21.0,21.0,53.0,53.0,0.0,48.93617021276596
2021-05-28,0.0,17.0,27.0,41.0,23.0,23.0,0.0,30.0,19.0,38.0,30.921985815602838
2021-05-29,54.0,57.0,61.0,47.0,26.0,26.0,50.0,0.0,22.0,43.0,54.751773049645394
2021-05-30,0.0,0.0,29.0,45.0,0.0,25.0,25.0,31.0,21.0,0.0,24.964539007092203
2021-05-31,22.0,15.0,25.0,18.0,21.0,0.0,20.0,27.0,18.0,0.0,23.546099290780145
