date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-18,0.0,51.0,0.0,0.0,0.0,75.0,25.0,58.33333333333334,23.0,29.0,51.0,24.0,0.0,63.291139240506325,0.0,25.0,34.0,0.0,95.3125,52.80898876404493,49.728990058640825
2020-11-19,0.0,0.0,0.0,31.0,0.0,26.0,0.0,0.0,23.0,0.0,17.0,24.0,0.0,0.0,0.0,25.0,18.0,23.0,32.8125,26.966292134831463,20.226026842760245
2020-11-20,25.0,0.0,0.0,0.0,32.0,0.0,25.0,0.0,24.0,31.0,18.0,26.0,47.2972972972973,0.0,33.333333333333336,0.0,18.0,0.0,34.375,0.0,25.73594861605036
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,18.0,0.0,0.0,0.0,4.207287704695
2020-11-22,25.0,80.0,0.0,32.0,63.0,0.0,51.0,60.714285714285715,24.0,60.0,17.0,50.0,45.94594594594594,67.0886075949367,33.333333333333336,52.0,36.0,24.0,0.0,0.0,59.100003093630406
2020-11-23,0.0,25.0,33.0,32.0,32.0,26.0,25.0,0.0,23.0,60.0,0.0,0.0,45.94594594594594,0.0,31.37254901960784,25.0,18.0,23.0,65.625,0.0,38.10683863142524
2020-11-24,0.0,25.0,64.0,92.0,30.0,75.0,49.0,0.0,0.0,58.0,33.0,24.0,0.0,96.20253164556964,33.333333333333336,49.0,17.0,23.0,64.0625,80.89887640449439,66.67435600277274
2020-11-25,46.0,25.0,65.0,90.0,30.0,49.0,49.0,29.761904761904763,23.0,0.0,50.0,24.0,0.0,0.0,31.37254901960784,73.0,68.0,45.0,62.5,52.80898876404493,66.66994664194866
2020-11-26,50.0,76.0,0.0,63.0,32.0,0.0,25.0,60.714285714285715,94.0,60.0,0.0,49.0,45.94594594594594,65.82278481012658,64.70588235294117,25.0,86.0,24.0,100.0,26.966292134831463,77.71094176092629
2020-11-27,48.0,74.0,0.0,93.0,0.0,0.0,50.0,88.09523809523809,0.0,29.0,0.0,0.0,91.89189189189187,97.46835443037978,100.0,50.0,18.0,71.0,32.8125,26.966292134831463,71.32453192096389
2020-11-28,24.0,26.0,0.0,0.0,31.0,0.0,0.0,29.761904761904763,24.0,0.0,0.0,25.0,45.94594594594594,0.0,33.333333333333336,25.0,36.0,0.0,0.0,0.0,24.591420477635122
2020-11-29,24.0,26.0,99.0,62.0,62.0,51.0,49.0,89.2857142857143,0.0,88.0,34.0,74.0,0.0,32.91139240506329,31.37254901960784,51.0,18.0,0.0,98.4375,53.932584269662925,77.36544276605946
2020-11-30,48.0,100.0,65.0,0.0,31.0,50.0,50.0,0.0,46.0,58.0,33.0,98.0,0.0,64.55696202531645,94.11764705882355,50.0,34.0,46.0,31.25,0.0,73.67599588144404
2020-12-01,24.0,51.0,33.0,31.0,31.0,25.0,0.0,0.0,23.0,0.0,0.0,25.0,0.0,64.55696202531645,64.70588235294117,25.0,18.0,23.0,32.8125,0.0,38.609405929628686
2020-12-02,0.0,0.0,32.0,31.0,31.0,50.0,25.0,28.57142857142857,0.0,29.0,17.0,0.0,0.0,0.0,96.07843137254902,49.0,0.0,47.0,0.0,53.932584269662925,40.12625060989433
2020-12-03,0.0,52.0,33.0,31.0,0.0,26.0,0.0,0.0,46.0,0.0,0.0,0.0,45.94594594594594,0.0,64.70588235294117,0.0,0.0,0.0,0.0,26.966292134831463,26.687710023247014
2020-12-04,23.0,24.0,0.0,0.0,61.0,0.0,0.0,0.0,45.0,28.0,0.0,24.0,87.83783783783785,31.645569620253173,31.37254901960784,0.0,0.0,22.0,31.25,0.0,33.53038559622292
