date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-01-19,76.0,26.0,42.0,40.0,34.0,18.0,38.0,23.0,48.0,27.0,43.0,40.0,12.0,31.0,65.97938144329896,30.0,28.0,23.0,10.0,52.04081632653061,44.84625942758236
2021-01-20,48.0,24.0,52.0,57.0,32.0,26.0,48.0,54.0,57.0,12.0,30.0,75.0,33.0,49.0,49.48453608247423,96.0,53.0,33.0,28.0,36.734693877551024,56.65685568650951
2021-01-21,13.0,13.0,42.0,10.0,8.0,38.0,38.0,23.0,49.0,26.0,22.0,67.0,35.0,21.0,13.402061855670103,0.0,29.0,24.0,40.0,26.53061224489796,34.121045386515036
2021-01-22,41.0,27.0,29.0,32.0,36.0,20.0,40.0,25.0,26.0,14.0,57.0,14.0,24.0,22.0,27.835051546391753,31.0,40.0,12.0,21.0,14.285714285714286,35.08442536370801
2021-01-23,28.0,42.0,60.0,44.0,45.0,61.0,55.0,37.0,39.0,86.0,70.0,72.0,50.0,46.0,0.0,63.0,41.0,25.0,33.0,56.12244897959184,60.4565141816595
2021-01-24,80.0,68.0,29.0,54.0,36.0,10.0,41.0,48.0,64.0,69.0,23.0,28.0,62.0,77.0,55.670103092783506,46.0,10.0,87.0,43.0,82.65306122448979,64.27504285492184
2021-01-25,65.0,66.0,71.0,31.0,34.0,19.0,39.0,47.0,37.0,40.0,55.0,27.0,36.0,32.0,40.20618556701031,76.0,39.0,60.0,10.0,39.795918367346935,54.803614693382976
2021-01-26,65.0,13.0,29.0,42.0,35.0,38.0,39.0,48.0,50.0,55.0,22.0,41.0,35.0,11.0,67.01030927835052,45.0,20.0,61.0,21.0,92.85714285714286,52.63845526106306
2021-01-27,26.0,0.0,58.0,10.0,26.0,38.0,39.0,24.0,25.0,27.0,44.0,41.0,0.0,22.0,41.23711340206186,31.0,10.0,24.0,31.0,0.0,32.80832689981257
2021-01-28,41.0,68.0,29.0,54.0,27.0,49.0,40.0,37.0,39.0,28.0,57.0,28.0,25.0,22.0,42.2680412371134,63.0,51.0,12.0,43.0,40.816326530612244,50.49559573512623
2021-01-29,41.0,69.0,88.0,33.0,27.0,39.0,27.0,62.0,26.0,43.0,46.0,56.0,37.0,11.0,55.670103092783506,47.0,30.0,25.0,22.0,82.65306122448979,55.01426940448841
2021-01-30,55.0,28.0,45.0,100.0,100.0,100.0,83.0,100.0,65.0,84.0,80.0,100.0,88.0,100.0,71.1340206185567,95.0,71.0,76.0,65.0,70.40816326530613,100.0
2021-01-31,56.0,98.0,30.0,33.0,9.0,10.0,41.0,25.0,40.0,43.0,46.0,100.0,38.0,34.0,56.70103092783505,63.0,82.0,25.0,22.0,40.816326530612244,56.61233594522045
2021-02-01,39.0,80.0,57.0,42.0,44.0,48.0,13.0,35.0,100.0,14.0,55.0,41.0,59.0,11.0,26.804123711340207,75.0,38.0,48.0,61.0,52.04081632653061,59.55089242997583
2021-02-02,26.0,40.0,28.0,21.0,26.0,29.0,39.0,0.0,25.0,13.0,22.0,27.0,36.0,11.0,13.402061855670103,45.0,48.0,36.0,10.0,26.53061224489796,33.10616610427576
2021-02-03,13.0,65.0,28.0,30.0,17.0,28.0,25.0,23.0,49.0,13.0,11.0,26.0,12.0,42.0,25.77319587628866,59.0,9.0,12.0,30.0,52.04081632653061,36.14327723214256
2021-02-04,40.0,27.0,14.0,21.0,18.0,19.0,27.0,24.0,63.0,0.0,11.0,28.0,12.0,43.0,41.23711340206186,62.0,30.0,37.0,31.0,40.816326530612244,37.36363326996566
2021-02-05,54.0,28.0,30.0,44.0,46.0,40.0,68.0,63.0,52.0,56.0,58.0,72.0,50.0,22.0,27.835051546391753,64.0,51.0,88.0,43.0,27.551020408163264,62.43956438447388
2021-02-06,56.0,42.0,75.0,44.0,37.0,30.0,98.0,63.0,39.0,43.0,35.0,44.0,63.0,23.0,100.0,80.0,31.0,77.0,55.0,57.142857142857146,69.27457243499364
2021-02-07,27.0,41.0,58.0,54.0,36.0,20.0,54.0,60.0,64.0,42.0,46.0,84.0,12.0,11.0,83.50515463917526,62.0,39.0,49.0,43.0,13.26530612244898,57.00897000722646
2021-02-08,26.0,40.0,14.0,31.0,26.0,9.0,65.0,47.0,12.0,13.0,11.0,27.0,36.0,0.0,65.97938144329896,45.0,39.0,47.0,31.0,39.795918367346935,39.62946923954117
2021-02-09,53.0,40.0,86.0,42.0,18.0,29.0,26.0,48.0,38.0,0.0,22.0,68.0,48.0,43.0,26.804123711340207,61.0,40.0,12.0,21.0,13.26530612244898,46.62542095910951
2021-02-10,52.0,79.0,70.0,31.0,17.0,46.0,52.0,35.0,49.0,27.0,54.0,14.0,35.0,73.0,26.804123711340207,15.0,38.0,47.0,10.0,65.3061224489796,53.03443540600578
