date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,63.0,59.0,0.0,18.0,47.0,0.0,0.0,0.0,0.0,18.0,26.214833759590793
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,87.0,0.0,36.0,23.0,0.0,66.0,0.0,43.0,0.0,32.608695652173914
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,31.0,29.0,23.0,0.0,23.0,26.0,0.0,0.0,22.0,0.0,19.69309462915601
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557544757033248
2021-04-25,33.0,64.0,50.0,39.0,25.0,28.0,36.0,20.0,0.0,0.0,37.72378516624041
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,87.0,83.0,43.0,100.0,67.0,100.0,63.0,87.0,100.0,52.0,100.0
2021-04-28,28.0,27.0,0.0,17.0,22.0,24.0,31.0,34.0,0.0,0.0,23.40153452685422
2021-04-29,28.0,27.0,21.0,0.0,0.0,24.0,0.0,17.0,39.0,17.0,22.122762148337596
2021-04-30,0.0,53.0,21.0,49.0,21.0,95.0,60.0,0.0,58.0,49.0,51.91815856777493
2021-05-01,0.0,0.0,0.0,0.0,44.0,50.0,32.0,0.0,20.0,0.0,18.67007672634271
2021-05-02,29.0,0.0,22.0,0.0,22.0,0.0,64.0,0.0,20.0,0.0,20.076726342710998
2021-05-03,0.0,55.0,22.0,0.0,43.0,0.0,31.0,0.0,20.0,34.0,26.214833759590793
2021-05-04,28.0,26.0,0.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,16.11253196930946
2021-05-05,56.0,54.0,0.0,49.0,21.0,73.0,0.0,0.0,39.0,17.0,39.51406649616368
2021-05-06,0.0,0.0,21.0,17.0,21.0,0.0,0.0,17.0,0.0,0.0,9.718670076726342
2021-05-07,0.0,0.0,0.0,35.0,0.0,52.0,0.0,0.0,21.0,36.0,18.414322250639387
2021-05-08,33.0,0.0,25.0,19.0,0.0,0.0,0.0,20.0,0.0,0.0,12.40409207161125
2021-05-09,68.0,32.0,100.0,39.0,100.0,58.0,36.0,81.0,46.0,100.0,84.39897698209718
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,26.0,20.0,32.0,61.0,47.0,60.0,17.0,19.0,16.0,38.107416879795394
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,61.0,30.0,69.0,36.0,46.0,51.0,100.0,18.0,42.0,37.0,62.65984654731457
2021-05-14,31.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,21.0,0.0,11.381074168797953
2021-05-15,32.0,0.0,47.0,54.0,47.0,27.0,0.0,38.0,22.0,18.0,36.44501278772378
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,0.0,21.0,0.0,0.0,0.0,31.0,17.0,0.0,17.0,10.997442455242966
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,0.0,0.0,21.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,7.416879795396419
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,21.0,0.0,9.335038363171355
2021-05-21,0.0,0.0,0.0,17.0,0.0,0.0,0.0,18.0,0.0,0.0,4.475703324808184
2021-05-22,100.0,32.0,25.0,57.0,25.0,28.0,36.0,100.0,23.0,19.0,56.905370843989765
2021-05-23,63.0,0.0,47.0,55.0,49.0,27.0,34.0,0.0,0.0,38.0,40.02557544757033
2021-05-24,60.0,0.0,23.0,17.0,22.0,0.0,0.0,0.0,41.0,18.0,23.145780051150897
2021-05-25,29.0,56.0,0.0,34.0,0.0,25.0,63.0,18.0,40.0,0.0,33.887468030690535
2021-05-26,0.0,0.0,21.0,17.0,21.0,0.0,31.0,0.0,0.0,17.0,13.682864450127877
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,70.0,33.0,52.0,20.0,26.0,61.0,38.0,21.0,24.0,42.0,49.48849104859335
2021-05-30,70.0,100.0,26.0,40.0,78.0,31.0,76.0,21.0,0.0,42.0,61.8925831202046
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
