date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,21.0,52.0,38.0,100.0,17.0,0.0,21.0,51.0,36.0,43.0,28.0,42.0,47.0,56.0,0.0,0.0,76.0,27.0,32.95454545454545,62.5,52.766991067005456
2020-10-06,21.0,52.0,38.0,66.0,34.0,95.0,21.0,34.0,36.0,43.0,43.0,57.0,47.0,28.0,92.0,43.0,61.0,41.0,48.86363636363637,15.0,64.39746232641386
2020-10-07,11.0,26.0,10.0,84.0,70.0,28.0,11.0,86.0,50.0,59.0,58.0,14.0,48.0,15.0,47.0,29.0,31.0,27.0,50.0,80.0,58.64135385205427
2020-10-08,23.0,14.0,20.0,36.0,75.0,45.0,47.0,18.0,27.0,32.0,32.0,46.0,18.0,62.0,51.0,31.0,50.0,45.0,36.36363636363637,51.25,53.4109976508941
2020-10-09,38.0,31.0,33.0,39.0,20.0,32.0,62.0,20.0,43.0,34.0,33.0,49.0,37.0,16.0,72.0,17.0,36.0,64.0,76.13636363636364,55.0,56.75248094347764
2020-10-10,26.0,32.0,12.0,0.0,63.0,17.0,13.0,41.0,30.0,18.0,35.0,0.0,19.0,35.0,37.0,35.0,37.0,0.0,61.36363636363637,0.0,35.95570257442831
2020-10-11,100.0,75.0,100.0,96.0,100.0,32.0,100.0,100.0,100.0,100.0,100.0,100.0,37.0,0.0,36.0,67.0,53.0,32.0,57.95454545454545,36.25,100.0
2020-10-12,12.0,29.0,21.0,37.0,38.0,62.0,24.0,19.0,42.0,33.0,65.0,32.0,18.0,48.0,52.0,49.0,34.0,62.0,0.0,35.0,50.06312223340844
2020-10-13,12.0,29.0,32.0,74.0,57.0,15.0,35.0,57.0,27.0,16.0,64.0,63.0,0.0,16.0,17.0,48.0,67.0,46.0,36.36363636363637,86.25,56.08290585998051
2020-10-14,23.0,28.0,21.0,18.0,56.0,45.0,12.0,55.0,26.0,31.0,62.0,30.0,52.0,31.0,84.0,62.0,49.0,75.0,53.40909090909091,0.0,57.19353756172396
2020-10-15,25.0,15.0,22.0,19.0,20.0,32.0,25.0,20.0,42.0,0.0,33.0,32.0,56.0,33.0,0.0,17.0,35.0,0.0,19.318181818181817,18.75,32.63019959410007
2020-10-16,13.0,15.0,11.0,19.0,40.0,48.0,25.0,20.0,43.0,34.0,17.0,50.0,19.0,33.0,37.0,34.0,18.0,16.0,59.09090909090909,37.5,41.38581267877974
2020-10-17,13.0,16.0,12.0,21.0,42.0,0.0,27.0,21.0,15.0,18.0,0.0,18.0,20.0,18.0,38.0,18.0,57.0,51.0,0.0,0.0,28.476916438947217
2020-10-18,40.0,49.0,24.0,42.0,22.0,53.0,27.0,43.0,15.0,0.0,36.0,35.0,40.0,54.0,59.0,18.0,19.0,70.0,40.90909090909091,20.0,49.70516323888969
2020-10-19,24.0,29.0,11.0,37.0,76.0,15.0,24.0,19.0,27.0,48.0,32.0,31.0,17.0,0.0,0.0,16.0,67.0,15.0,55.68181818181818,52.5,41.919555108106806
2020-10-20,33.0,54.0,20.0,86.0,36.0,43.0,55.0,35.0,25.0,60.0,89.0,43.0,32.0,29.0,32.0,30.0,78.0,42.0,69.31818181818181,16.25,63.81418092909536
2020-10-21,24.0,28.0,41.0,36.0,92.0,30.0,11.0,37.0,13.0,31.0,15.0,31.0,34.0,31.0,50.0,62.0,0.0,15.0,53.40909090909091,51.25,48.211004043019
2020-10-22,57.0,41.0,21.0,71.0,72.0,88.0,57.0,36.0,39.0,46.0,61.0,75.0,51.0,31.0,100.0,46.0,32.0,29.0,52.27272727272727,33.75,73.05719353756173
2020-10-23,47.0,100.0,53.0,56.0,38.0,0.0,24.0,75.0,68.0,32.0,32.0,47.0,35.0,15.0,0.0,48.0,67.0,15.0,36.36363636363637,35.0,57.89347523850616
2020-10-24,26.0,32.0,46.0,81.0,21.0,100.0,40.0,21.0,30.0,35.0,35.0,0.0,77.0,52.0,75.0,0.0,19.0,100.0,60.22727272727273,18.75,61.10072390814517
2020-10-25,24.0,43.0,31.0,55.0,56.0,15.0,35.0,56.0,40.0,48.0,47.0,48.0,18.0,31.0,17.0,64.0,100.0,15.0,36.36363636363637,35.0,57.26065487319622
2020-10-26,22.0,41.0,10.0,52.0,53.0,43.0,45.0,35.0,26.0,15.0,15.0,44.0,67.0,74.0,98.0,30.0,31.0,71.0,17.045454545454547,16.25,56.6230404142097
2020-10-27,0.0,28.0,20.0,35.0,54.0,44.0,11.0,18.0,13.0,15.0,15.0,0.0,50.0,15.0,0.0,15.0,32.0,14.0,17.045454545454547,16.25,28.9898844623424
2020-10-28,34.0,28.0,10.0,36.0,73.0,30.0,47.0,73.0,13.0,15.0,46.0,15.0,35.0,46.0,33.0,46.0,49.0,44.0,87.5,50.0,56.9889895648561
2020-10-29,0.0,42.0,10.0,18.0,0.0,44.0,12.0,0.0,0.0,31.0,15.0,0.0,52.0,15.0,66.0,31.0,16.0,44.0,0.0,16.25,28.986688399891335
2020-10-30,21.0,13.0,28.0,17.0,17.0,69.0,22.0,68.0,24.0,14.0,29.0,14.0,79.0,100.0,62.0,43.0,30.0,69.0,32.95454545454545,16.25,54.0150534541445
2020-10-31,12.0,0.0,10.0,0.0,0.0,59.0,0.0,38.0,27.0,0.0,0.0,15.0,17.0,31.0,51.0,0.0,17.0,15.0,18.181818181818183,17.5,23.040414209693655
2020-11-01,24.0,43.0,31.0,55.0,37.0,30.0,48.0,19.0,40.0,32.0,31.0,0.0,0.0,0.0,0.0,32.0,33.0,45.0,18.181818181818183,0.0,36.435111942087346
2020-11-02,23.0,13.0,0.0,17.0,35.0,57.0,11.0,18.0,25.0,45.0,30.0,0.0,33.0,74.0,16.0,0.0,16.0,0.0,0.0,0.0,29.03942343033383
2020-11-03,33.0,26.0,19.0,68.0,52.0,0.0,65.0,0.0,50.0,73.0,29.0,29.0,64.0,57.0,47.0,44.0,31.0,82.0,65.9090909090909,47.5,62.04516036243348
2020-11-04,10.0,0.0,18.0,31.0,48.0,26.0,30.0,32.0,0.0,27.0,13.0,26.0,15.0,13.0,15.0,27.0,29.0,26.0,30.681818181818183,30.0,31.40770570656951
2020-11-05,21.0,13.0,9.0,16.0,17.0,40.0,20.0,0.0,36.0,14.0,41.0,14.0,62.0,28.0,45.0,28.0,0.0,13.0,15.909090909090908,0.0,30.439298783898245
2020-11-06,43.0,38.0,38.0,83.0,34.0,14.0,32.0,51.0,0.0,14.0,43.0,70.0,32.0,43.0,47.0,72.0,15.0,27.0,81.81818181818181,62.5,59.08560653275165
2020-11-07,10.0,13.0,9.0,0.0,0.0,26.0,0.0,33.0,12.0,28.0,0.0,0.0,46.0,41.0,44.0,0.0,0.0,26.0,0.0,0.0,20.25025168991802
2020-11-08,12.0,28.0,20.0,18.0,37.0,30.0,12.0,37.0,66.0,16.0,30.0,30.0,17.0,15.0,33.0,47.0,33.0,59.0,18.181818181818183,51.25,42.85120731259088
2020-11-09,22.0,0.0,19.0,17.0,51.0,42.0,22.0,35.0,25.0,44.0,29.0,58.0,49.0,29.0,47.0,43.0,62.0,42.0,17.045454545454547,47.5,49.25771449574125
2020-11-10,0.0,27.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,30.0,0.0,15.0,0.0,15.0,0.0,30.0,0.0,28.0,0.0,0.0,11.882960193042171
2020-11-11,0.0,13.0,0.0,34.0,52.0,14.0,22.0,35.0,12.0,15.0,15.0,14.0,33.0,15.0,48.0,15.0,16.0,42.0,34.09090909090909,32.5,32.45601419051729
2020-11-12,33.0,0.0,10.0,17.0,0.0,43.0,11.0,53.0,38.0,45.0,60.0,15.0,33.0,45.0,32.0,45.0,48.0,28.0,52.27272727272727,16.25,43.91230004634291
2020-11-13,22.0,27.0,30.0,51.0,18.0,43.0,22.0,17.0,25.0,30.0,74.0,29.0,100.0,45.0,32.0,0.0,48.0,71.0,51.13636363636363,65.0,56.26028732601436
2020-11-14,68.0,27.0,30.0,35.0,55.0,44.0,79.0,91.0,90.0,61.0,61.0,15.0,50.0,30.0,32.0,92.0,48.0,14.0,69.31818181818181,100.0,76.73426338750659
2020-11-15,34.0,14.0,60.0,88.0,36.0,15.0,34.0,54.0,25.0,76.0,75.0,44.0,17.0,30.0,0.0,46.0,80.0,43.0,52.27272727272727,50.0,61.40275180977036
