date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,33.0,55.0,50.0,94.0,61.0,41.0,56.0,64.0,58.0,76.0,71.35922330097087
2021-02-27,31.0,37.0,43.0,49.0,69.0,59.0,38.0,51.0,66.0,60.0,61.043689320388346
2021-02-28,84.0,65.0,87.0,60.0,66.0,84.0,60.0,73.0,71.0,77.0,88.22815533980582
2021-03-01,88.0,69.0,93.0,63.0,34.0,70.0,59.0,33.0,86.0,56.0,79.00485436893202
2021-03-02,58.0,40.0,53.0,62.0,34.0,43.0,46.0,33.0,54.0,61.0,58.7378640776699
2021-03-03,34.0,17.0,53.0,29.0,34.0,43.0,59.0,38.0,55.0,19.0,46.2378640776699
2021-03-04,68.0,46.0,65.0,69.0,24.0,42.0,63.0,42.0,54.0,55.0,64.07766990291262
2021-03-05,33.0,48.0,50.0,43.0,38.0,42.0,56.0,50.0,41.0,29.0,52.18446601941747
2021-03-06,30.0,48.0,47.0,37.0,46.0,35.0,36.0,20.0,45.0,51.0,47.93689320388349
2021-03-07,35.0,29.0,71.0,29.0,50.0,37.0,46.0,33.0,54.0,48.0,52.42718446601941
2021-03-08,61.0,49.0,74.0,43.0,41.0,46.0,33.0,50.0,35.0,29.0,55.946601941747566
2021-03-09,77.0,81.0,69.0,67.0,57.0,56.0,71.0,41.0,83.0,47.0,78.7621359223301
2021-03-10,63.0,61.0,36.0,41.0,35.0,59.0,21.0,30.0,45.0,60.0,54.73300970873786
2021-03-11,82.0,43.0,79.0,54.0,41.0,46.0,54.0,49.0,69.0,52.0,69.05339805825243
2021-03-12,22.0,22.0,38.0,33.0,19.0,26.0,45.0,32.0,23.0,35.0,35.800970873786405
2021-03-13,38.0,21.0,67.0,27.0,45.0,40.0,43.0,18.0,40.0,40.0,45.995145631067956
2021-03-14,79.0,36.0,78.0,47.0,59.0,50.0,79.0,52.0,67.0,68.0,74.63592233009709
2021-03-15,34.0,50.0,67.0,33.0,53.0,63.0,76.0,38.0,53.0,58.0,63.713592233009706
2021-03-16,48.0,52.0,59.0,51.0,52.0,90.0,33.0,54.0,50.0,71.0,67.96116504854369
2021-03-17,65.0,85.0,79.0,74.0,49.0,100.0,76.0,69.0,57.0,63.0,87.0145631067961
2021-03-18,77.0,54.0,75.0,53.0,78.0,55.0,61.0,45.0,45.0,86.0,76.33495145631068
2021-03-19,39.0,33.0,61.0,55.0,38.0,31.0,61.0,27.0,29.0,58.0,52.42718446601941
