date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-10-08,0.0,18.0,47.0,24.0,0.0,0.0,51.0,88.0,23.0,0.0,36.115107913669064
2020-10-09,0.0,0.0,52.0,50.0,25.0,0.0,26.0,0.0,25.0,0.0,25.611510791366907
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,31.0,11.654676258992806
2020-10-12,31.0,19.0,0.0,24.0,23.0,26.0,51.0,59.0,24.0,0.0,36.97841726618705
2020-10-13,0.0,0.0,25.0,24.0,25.0,28.0,52.0,31.0,0.0,65.0,35.97122302158273
2020-10-14,32.0,0.0,24.0,24.0,48.0,27.0,26.0,0.0,24.0,0.0,29.496402877697843
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,29.0,29.0,28.0,0.0,0.0,36.0,28.0,38.0,27.050359712230215
2020-10-19,33.0,20.0,49.0,25.0,50.0,55.0,0.0,63.0,25.0,0.0,46.0431654676259
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,25.0,0.0,0.0,27.0,27.0,30.0,25.0,33.0,24.028776978417266
2020-10-22,65.0,19.0,49.0,0.0,0.0,0.0,26.0,31.0,24.0,66.0,40.28776978417266
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,32.0,9.352517985611511
2020-10-24,68.0,0.0,0.0,27.0,27.0,28.0,0.0,34.0,0.0,35.0,31.510791366906474
2020-10-25,32.0,0.0,24.0,0.0,0.0,0.0,27.0,31.0,25.0,33.0,24.74820143884892
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,31.0,40.0,95.0,48.0,25.0,52.0,0.0,31.0,48.0,63.0,62.302158273381295
2020-10-28,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.503597122302159
2020-10-29,0.0,0.0,22.0,23.0,0.0,25.0,24.0,0.0,23.0,0.0,16.834532374100718
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,30.0,70.0,69.0,23.0,23.0,26.0,50.0,57.0,70.0,87.0,72.66187050359713
2020-11-02,30.0,17.0,23.0,0.0,0.0,25.0,0.0,29.0,0.0,30.0,22.158273381294965
2020-11-03,0.0,0.0,66.0,68.0,44.0,23.0,49.0,28.0,22.0,0.0,43.16546762589928
2020-11-04,27.0,17.0,42.0,21.0,63.0,23.0,44.0,0.0,63.0,81.0,54.82014388489208
2020-11-05,57.0,17.0,0.0,0.0,43.0,23.0,23.0,28.0,21.0,29.0,34.67625899280576
2020-11-06,29.0,17.0,45.0,22.0,22.0,24.0,24.0,28.0,21.0,0.0,33.381294964028775
2020-11-07,0.0,0.0,22.0,22.0,21.0,48.0,0.0,0.0,22.0,0.0,19.424460431654676
2020-11-08,30.0,19.0,23.0,23.0,0.0,25.0,0.0,29.0,0.0,30.0,25.755395683453234
2020-11-09,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0,7.625899280575539
2020-11-10,28.0,18.0,0.0,0.0,44.0,49.0,25.0,0.0,22.0,59.0,35.25179856115108
2020-11-11,29.0,18.0,23.0,22.0,0.0,0.0,24.0,29.0,45.0,29.0,31.510791366906474
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,18.0,0.0,22.0,22.0,24.0,0.0,0.0,22.0,0.0,15.53956834532374
2020-11-14,29.0,18.0,0.0,45.0,23.0,24.0,0.0,28.0,23.0,58.0,35.68345323741007
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,0.0,7.3381294964028765
2020-11-16,0.0,17.0,0.0,22.0,0.0,24.0,23.0,0.0,22.0,0.0,15.53956834532374
2020-11-17,0.0,0.0,22.0,0.0,0.0,24.0,23.0,0.0,22.0,28.0,17.12230215827338
