date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,66.0,54.0,56.0,56.0,56.0,60.46511627906977,54.63917525773196,45.91836734693877,59.0,63.0,62.82261207594832
2021-04-19,90.0,80.0,81.0,88.0,92.0,89.53488372093024,88.65979381443299,98.9795918367347,86.0,82.0,96.39469709186716
2021-04-20,83.0,84.0,81.0,66.0,80.0,80.23255813953489,68.04123711340206,76.53061224489795,92.0,77.0,86.67244620503804
2021-04-21,71.0,71.0,73.0,66.0,63.0,69.76744186046511,60.824742268041234,71.42857142857143,74.0,67.0,75.58445841511627
2021-04-22,73.0,98.0,86.0,86.0,80.0,94.18604651162791,82.47422680412372,75.51020408163265,76.0,64.0,89.68319887237259
2021-04-23,49.0,62.0,63.0,51.0,47.0,62.7906976744186,47.422680412371136,52.04081632653061,51.0,54.0,59.32751798708119
2021-04-24,46.0,48.0,39.0,42.0,50.0,45.348837209302324,48.45360824742268,46.93877551020408,39.0,46.0,49.58952229111093
2021-04-25,35.0,43.0,32.0,28.0,36.0,31.3953488372093,32.98969072164948,30.612244897959183,37.0,35.0,37.51574440541429
2021-04-26,63.0,60.0,51.0,47.0,54.0,61.627906976744185,59.79381443298969,58.16326530612245,62.0,65.0,63.98465532185584
2021-04-27,63.0,46.0,49.0,58.0,50.0,54.651162790697676,55.670103092783506,58.16326530612245,55.0,47.0,59.022805948815126
2021-04-28,62.0,71.0,59.0,63.0,66.0,76.74418604651163,65.97938144329896,62.244897959183675,50.0,64.0,70.40787264788328
2021-04-29,64.0,67.0,61.0,58.0,58.0,62.7906976744186,53.608247422680414,78.57142857142857,62.0,64.0,69.19788764509795
2021-04-30,74.0,74.0,70.0,76.0,79.0,67.44186046511628,79.38144329896907,86.73469387755102,77.0,82.0,84.22494687250621
2021-05-01,67.0,56.0,67.0,58.0,61.0,66.27906976744185,64.94845360824742,76.53061224489795,64.0,61.0,70.60476808309012
2021-05-02,57.0,57.0,63.0,60.0,60.0,63.95348837209303,61.855670103092784,53.06122448979592,60.0,48.0,64.23608941079252
2021-05-03,71.0,66.0,60.0,55.0,74.0,79.06976744186046,70.10309278350516,67.34693877551021,80.0,66.0,75.7493797598118
2021-05-04,64.0,65.0,48.0,60.0,53.0,67.44186046511628,49.48453608247423,60.204081632653065,55.0,45.0,62.39440322177908
2021-05-05,60.0,68.0,56.0,61.0,56.0,67.44186046511628,56.70103092783505,80.61224489795919,67.0,66.0,70.27438493801247
2021-05-06,100.0,98.0,100.0,73.0,83.0,100.0,93.81443298969072,96.93877551020408,82.0,82.0,99.9789577561856
2021-05-07,71.0,79.0,59.0,74.0,79.0,69.76744186046511,76.28865979381443,75.51020408163265,67.0,74.0,79.71513431276608
2021-05-08,55.0,68.0,64.0,58.0,57.0,62.7906976744186,64.94845360824742,48.97959183673469,53.0,44.0,63.339264565342646
2021-05-09,54.0,53.0,57.0,52.0,58.0,66.27906976744185,55.670103092783506,50.0,52.0,48.0,60.06408426388876
2021-05-10,79.0,53.0,66.0,64.0,63.0,65.11627906976744,53.608247422680414,72.44897959183673,57.0,62.0,69.8803421420397
2021-05-11,89.0,95.0,92.0,93.0,83.0,86.04651162790698,100.0,94.89795918367346,88.0,88.0,100.0
2021-05-12,92.0,100.0,96.0,80.0,84.0,83.72093023255815,83.50515463917526,100.0,92.0,91.0,99.2608584841439
2021-05-13,84.0,72.0,68.0,73.0,70.0,69.76744186046511,75.25773195876289,79.59183673469387,71.0,86.0,82.36113806660762
2021-05-14,75.0,83.0,90.0,100.0,100.0,88.37209302325581,98.96907216494846,72.44897959183673,100.0,100.0,99.87300367969577
2021-05-15,69.0,63.0,66.0,75.0,67.0,63.95348837209303,64.94845360824742,65.3061224489796,79.0,71.0,75.27501254487007
2021-05-16,68.0,66.0,61.0,55.0,61.0,60.46511627906977,60.824742268041234,64.28571428571429,55.0,64.0,67.72422217203089
2021-05-17,100.0,85.0,73.0,79.0,90.0,84.88372093023256,79.38144329896907,86.73469387755102,87.0,82.0,93.1849948270747
2021-05-18,89.0,74.0,73.0,76.0,96.0,81.3953488372093,74.22680412371135,83.6734693877551,86.0,79.0,89.36691386915983
2021-05-19,77.0,60.0,60.0,61.0,65.0,60.46511627906977,65.97938144329896,71.42857142857143,74.0,63.0,72.37769635845157
2021-05-20,76.0,83.0,71.0,64.0,79.0,72.09302325581395,89.69072164948453,79.59183673469387,74.0,74.0,83.87482471391026
2021-05-21,73.0,82.0,65.0,73.0,92.0,73.25581395348837,76.28865979381443,67.34693877551021,79.0,73.0,82.94141575553859
2021-05-22,38.0,63.0,54.0,42.0,46.0,52.325581395348834,42.2680412371134,50.0,43.0,33.0,51.003514243122865
2021-05-23,43.0,44.0,44.0,47.0,39.0,47.674418604651166,32.98969072164948,36.734693877551024,40.0,38.0,45.371176837197545
2021-05-24,53.0,57.0,50.0,53.0,47.0,53.48837209302326,61.855670103092784,46.93877551020408,51.0,52.0,57.790418950159236
2021-05-25,73.0,92.0,69.0,65.0,79.0,79.06976744186046,58.76288659793814,71.42857142857143,72.0,83.0,81.66188907069517
2021-05-26,72.0,61.0,61.0,46.0,73.0,63.95348837209303,58.76288659793814,58.16326530612245,69.0,58.0,68.30776358887812
2021-05-27,70.0,82.0,75.0,65.0,57.0,63.95348837209303,76.28865979381443,78.57142857142857,63.0,65.0,76.55182457032348
2021-05-28,57.0,83.0,61.0,71.0,78.0,77.90697674418605,62.88659793814433,79.59183673469387,71.0,85.0,79.91526817567278
