date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,42.0,51.0,50.0,55.0,65.0,50.0,44.0,44.0,53.0,72.0,49.0,54.0,71.0,56.0,54.0,33.0,47.0,23.0,47.0,28.0,65.04279131007242
2020-10-06,47.0,31.0,41.0,61.0,53.0,41.0,35.0,36.0,53.0,37.0,18.0,60.0,36.0,31.0,54.0,55.0,22.0,14.0,38.0,45.0,53.19289005924951
2020-10-07,34.0,47.0,51.0,22.0,35.0,46.0,40.0,63.0,43.0,47.0,41.0,41.0,41.0,26.0,43.0,33.0,35.0,71.0,43.0,79.0,57.998683344305455
2020-10-08,52.0,62.0,67.0,61.0,31.0,77.0,84.0,45.0,70.0,69.0,59.0,56.0,47.0,67.0,54.0,67.0,53.0,62.0,27.0,62.0,77.1560236998025
2020-10-09,14.0,28.0,44.0,60.0,43.0,17.0,37.0,54.0,35.0,57.0,49.0,45.0,51.0,28.0,52.0,61.0,28.0,46.0,53.0,91.0,58.78867676102699
2020-10-10,69.0,65.0,26.0,56.0,39.0,58.0,44.0,34.0,34.0,40.0,40.0,82.0,71.0,71.0,40.0,63.0,27.0,42.0,27.0,49.0,64.31863067807768
2020-10-11,47.0,57.0,44.0,20.0,38.0,31.0,60.0,33.0,40.0,64.0,61.0,51.0,44.0,51.0,26.0,41.0,32.0,75.0,32.0,41.0,58.45951283739303
2020-10-12,31.0,72.0,16.0,40.0,28.0,32.0,73.0,71.0,17.0,67.0,43.0,38.0,32.0,21.0,51.0,52.0,27.0,60.0,45.0,100.0,60.30283080974325
2020-10-13,31.0,53.0,37.0,23.0,27.0,26.0,57.0,37.0,33.0,22.0,42.0,29.0,21.0,0.0,44.0,46.0,22.0,59.0,22.0,40.0,44.17379855167872
2020-10-14,49.0,48.0,59.0,58.0,32.0,53.0,36.0,24.0,79.0,55.0,38.0,43.0,59.0,53.0,61.0,51.0,49.0,64.0,45.0,29.0,64.84529295589203
