date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-12-06,44.0,27.0,35.0,8.0,23.0,30.0,21.0,41.0,8.0,30.0,48.0,46.0,22.0,21.0,31.0,58.0,37.0,29.0,60.0,44.0,38.125359401955144
2020-12-07,20.0,47.0,31.0,74.0,42.0,68.0,39.0,36.0,48.0,68.0,50.0,68.0,52.0,44.0,71.0,59.0,66.0,66.0,87.0,47.0,62.277170787809084
2020-12-08,33.0,59.0,41.0,72.0,35.0,79.0,83.0,72.0,41.0,47.0,43.0,88.0,45.0,49.0,28.0,29.0,72.0,46.0,79.0,33.0,61.759631972397926
2020-12-09,47.0,48.0,37.0,44.0,35.0,34.0,39.0,43.0,28.0,62.0,31.0,28.0,33.0,38.0,71.0,7.0,46.0,40.0,27.0,54.0,45.54341575618171
2020-12-10,48.0,31.0,38.0,37.0,29.0,48.0,53.0,50.0,49.0,28.0,38.0,49.0,41.0,52.0,22.0,45.0,61.0,61.0,61.0,48.0,51.1213341000575
2020-12-11,47.0,31.0,11.0,37.0,29.0,14.0,27.0,44.0,35.0,42.0,19.0,63.0,41.0,45.0,29.0,68.0,34.0,13.0,34.0,41.0,40.48303622771708
2020-12-12,58.0,39.0,58.0,56.0,54.0,59.0,70.0,60.0,53.0,97.0,48.0,74.0,51.0,55.0,38.0,57.0,58.0,43.0,88.0,66.0,67.9700977573318
2020-12-13,51.0,71.0,52.0,56.0,100.0,44.0,50.0,79.0,68.0,59.0,75.0,75.0,65.0,69.0,76.0,89.0,58.0,43.0,88.0,66.0,76.71075330649799
2020-12-14,52.0,53.0,72.0,57.0,48.0,46.0,45.0,60.0,48.0,74.0,25.0,74.0,39.0,43.0,42.0,66.0,39.0,52.0,53.0,66.0,60.60954571592869
2020-12-15,100.0,84.0,100.0,81.0,77.0,88.0,71.0,92.0,48.0,96.0,100.0,88.0,73.0,100.0,99.0,82.0,100.0,86.0,74.0,100.0,100.0
2020-12-16,41.0,56.0,43.0,68.0,43.0,48.0,46.0,88.0,64.0,35.0,57.0,14.0,68.0,77.0,29.0,69.0,54.0,62.0,41.0,55.0,60.83956296722254
2020-12-17,82.0,49.0,64.0,68.0,57.0,84.0,66.0,63.0,92.0,43.0,64.0,70.0,75.0,65.0,58.0,54.0,68.0,54.0,62.0,69.0,75.1581368602645
2020-12-18,65.0,64.0,23.0,71.0,31.0,36.0,49.0,59.0,22.0,66.0,75.0,29.0,7.0,7.0,53.0,24.0,64.0,57.0,64.0,58.0,53.133985048878664
2020-12-19,95.0,100.0,47.0,82.0,78.0,89.0,86.0,100.0,100.0,100.0,77.0,99.0,73.0,98.0,86.0,83.0,73.0,58.0,74.0,66.0,95.68717653824037
2020-12-20,74.0,53.0,29.0,65.0,54.0,45.0,36.0,61.0,46.0,61.0,70.0,61.0,73.0,49.0,94.0,58.0,44.0,59.0,75.0,52.0,66.64749856239217
2020-12-21,47.0,42.0,52.0,73.0,63.0,41.0,26.0,43.0,56.0,41.0,44.0,34.0,53.0,50.0,71.0,30.0,46.0,72.0,40.0,59.0,56.526739505462906
2020-12-22,41.0,25.0,27.0,60.0,44.0,42.0,54.0,38.0,28.0,36.0,19.0,35.0,41.0,33.0,52.0,39.0,41.0,48.0,49.0,41.0,45.60092006900518
2020-12-23,71.0,38.0,50.0,39.0,68.0,57.0,55.0,71.0,59.0,36.0,40.0,66.0,50.0,27.0,38.0,56.0,70.0,64.0,43.0,50.0,60.26451983898792
2020-12-24,24.0,29.0,13.0,52.0,26.0,49.0,39.0,29.0,42.0,66.0,23.0,41.0,40.0,38.0,68.0,36.0,24.0,39.0,32.0,24.0,42.208165612420935
2020-12-25,34.0,61.0,13.0,66.0,63.0,69.0,91.0,47.0,62.0,35.0,40.0,44.0,68.0,65.0,54.0,28.0,25.0,43.0,34.0,52.0,57.159286946520986
2020-12-26,69.0,55.0,42.0,34.0,40.0,70.0,82.0,78.0,40.0,79.0,51.0,87.0,53.0,57.0,41.0,69.0,46.0,38.0,54.0,54.0,65.49741230592294
2020-12-27,62.0,43.0,38.0,46.0,87.0,70.0,73.0,76.0,36.0,64.0,45.0,21.0,96.0,78.0,73.0,85.0,41.0,14.0,63.0,49.0,66.70500287521564
2020-12-28,28.0,12.0,66.0,46.0,52.0,35.0,47.0,45.0,36.0,36.0,46.0,43.0,41.0,46.0,66.0,62.0,34.0,69.0,56.0,49.0,52.61644623346751
2020-12-29,42.0,6.0,33.0,77.0,45.0,64.0,55.0,39.0,73.0,66.0,53.0,51.0,28.0,66.0,52.0,32.0,76.0,56.0,42.0,28.0,56.58424381828637
2020-12-30,22.0,58.0,40.0,56.0,23.0,44.0,42.0,46.0,37.0,30.0,27.0,52.0,58.0,34.0,38.0,48.0,43.0,22.0,51.0,36.0,46.40598044853364
2020-12-31,23.0,21.0,31.0,60.0,41.0,32.0,38.0,36.0,82.0,48.0,37.0,40.0,39.0,30.0,50.0,26.0,38.0,39.0,39.0,47.0,45.83093732029902
2021-01-01,66.0,37.0,46.0,37.0,62.0,59.0,33.0,38.0,17.0,60.0,79.0,43.0,58.0,55.0,18.0,38.0,75.0,42.0,50.0,42.0,54.91661874640598
2021-01-02,91.0,40.0,54.0,59.0,48.0,99.0,89.0,56.0,55.0,39.0,29.0,46.0,45.0,57.0,73.0,76.0,38.0,45.0,76.0,53.0,67.16503737780333
2021-01-03,82.0,47.0,77.0,66.0,95.0,46.0,88.0,41.0,54.0,70.0,35.0,100.0,37.0,92.0,55.0,67.0,52.0,37.0,53.0,45.0,71.24784358826912
2021-01-04,26.0,29.0,62.0,57.0,56.0,26.0,25.0,41.0,47.0,40.0,67.0,60.0,51.0,42.0,55.0,43.0,64.0,38.0,52.0,59.0,54.05405405405405
2021-01-05,47.0,24.0,37.0,44.0,29.0,41.0,58.0,31.0,49.0,42.0,38.0,42.0,33.0,32.0,50.0,53.0,33.0,27.0,47.0,60.0,46.98102357676826
