date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,73.0,56.0,59.0,61.0,74.0,67.01030927835052,71.57894736842105,73.03370786516854,65.4320987654321,71.11111111111111,71.89094208243324
2021-04-19,87.0,89.0,92.0,87.0,91.0,100.0,98.94736842105263,100.0,97.53086419753086,91.11111111111111,100.0
2021-04-20,99.0,92.0,79.0,100.0,100.0,90.72164948453609,85.26315789473684,95.50561797752809,85.18518518518519,100.0,99.2594460043762
2021-04-21,100.0,100.0,100.0,95.0,86.0,72.16494845360825,100.0,89.88764044943821,100.0,72.22222222222223,98.03826674678409
2021-04-22,88.0,79.0,72.0,83.0,78.0,69.0721649484536,82.10526315789474,73.03370786516854,74.07407407407408,73.33333333333333,82.6507445228867
2021-04-23,60.0,54.0,45.0,74.0,68.0,67.01030927835052,56.8421052631579,55.056179775280896,72.8395061728395,52.22222222222222,64.80047429579598
2021-04-24,75.0,65.0,71.0,80.0,81.0,61.855670103092784,71.57894736842105,82.02247191011236,88.88888888888889,80.0,81.0148469828189
2021-04-25,52.0,66.0,45.0,80.0,56.0,70.10309278350516,53.68421052631579,59.550561797752806,70.37037037037037,56.666666666666664,65.272264110273
2021-04-26,71.0,73.0,77.0,73.0,67.0,83.50515463917526,75.78947368421052,69.66292134831461,70.37037037037037,58.888888888888886,77.03781258445865
2021-04-27,53.0,66.0,73.0,60.0,51.0,64.94845360824742,68.42105263157895,83.14606741573034,75.30864197530865,70.0,71.21163283364922
2021-04-28,81.0,96.0,79.0,77.0,78.0,78.35051546391753,77.89473684210526,71.91011235955057,81.48148148148148,84.44444444444444,86.23505570181372
2021-04-29,73.0,73.0,61.0,65.0,68.0,57.7319587628866,64.21052631578948,69.66292134831461,83.95061728395062,62.22222222222222,72.59918405082
2021-04-30,70.0,82.0,81.0,92.0,70.0,78.35051546391753,66.3157894736842,73.03370786516854,86.41975308641975,73.33333333333333,82.74013670042217
2021-05-01,58.0,67.0,59.0,79.0,69.0,78.35051546391753,70.52631578947368,69.66292134831461,72.8395061728395,58.888888888888886,73.08011303318537
2021-05-02,56.0,42.0,50.0,37.0,60.0,51.54639175257732,58.94736842105263,59.550561797752806,62.96296296296296,58.888888888888886,57.508815565346055
2021-05-03,66.0,74.0,73.0,90.0,50.0,67.01030927835052,74.73684210526316,69.66292134831461,72.8395061728395,64.44444444444444,75.16088610715506
2021-05-04,57.0,50.0,56.0,51.0,51.0,52.577319587628864,68.42105263157895,60.674157303370784,64.19753086419753,65.55555555555556,61.74295152507934
2021-05-05,63.0,58.0,50.0,45.0,43.0,52.577319587628864,60.0,51.68539325842696,60.49382716049383,43.333333333333336,56.45842863138905
2021-05-06,84.0,76.0,73.0,61.0,67.0,70.10309278350516,68.42105263157895,70.78651685393258,70.37037037037037,55.55555555555556,74.57632125635384
2021-05-07,72.0,56.0,63.0,54.0,70.0,50.51546391752577,81.05263157894737,69.66292134831461,62.96296296296296,58.888888888888886,68.3472742038266
2021-05-08,50.0,44.0,45.0,43.0,48.0,49.48453608247423,56.8421052631579,50.561797752808985,61.72839506172839,54.44444444444444,53.8846423198107
2021-05-09,56.0,56.0,48.0,39.0,55.0,53.608247422680414,51.578947368421055,52.80898876404494,54.32098765432099,54.44444444444444,55.7805869520175
2021-05-10,63.0,47.0,58.0,60.0,53.0,59.79381443298969,58.94736842105263,66.29213483146067,67.90123456790124,70.0,64.68952932139118
2021-05-11,73.0,77.0,69.0,67.0,72.0,69.0721649484536,70.52631578947368,85.3932584269663,87.65432098765432,82.22222222222223,80.64233888607353
2021-05-12,83.0,78.0,78.0,85.0,77.0,87.62886597938144,95.78947368421052,93.25842696629213,96.29629629629629,75.55555555555556,90.99596350231081
2021-05-13,64.0,58.0,50.0,56.0,47.0,61.855670103092784,54.73684210526316,65.1685393258427,56.79012345679013,37.77777777777778,59.054760690198584
2021-05-14,52.0,69.0,59.0,53.0,64.0,64.94845360824742,70.52631578947368,55.056179775280896,50.617283950617285,53.333333333333336,63.35564672299927
2021-05-15,56.0,44.0,43.0,49.0,40.0,49.48453608247423,51.578947368421055,44.943820224719104,51.851851851851855,54.44444444444444,51.87544215501809
2021-05-16,51.0,44.0,52.0,53.0,55.0,47.422680412371136,46.31578947368421,57.30337078651685,56.79012345679013,46.666666666666664,54.574169490900495
2021-05-17,54.0,60.0,65.0,50.0,51.0,74.22680412371135,64.21052631578948,65.1685393258427,91.35802469135803,46.666666666666664,66.58501034726369
2021-05-18,59.0,55.0,61.0,43.0,49.0,56.70103092783505,63.1578947368421,58.42696629213483,61.72839506172839,60.0,60.73487136788807
2021-05-19,43.0,49.0,41.0,55.0,54.0,37.11340206185567,44.21052631578947,49.438202247191015,41.97530864197531,45.55555555555556,49.30358277050313
2021-05-20,51.0,50.0,56.0,38.0,59.0,43.29896907216495,58.94736842105263,73.03370786516854,60.49382716049383,63.333333333333336,59.245235559624845
2021-05-21,40.0,54.0,40.0,50.0,59.0,52.577319587628864,61.05263157894737,48.31460674157304,61.72839506172839,48.888888888888886,55.22362110508826
2021-05-22,37.0,41.0,47.0,35.0,38.0,42.2680412371134,49.473684210526315,42.69662921348315,48.148148148148145,32.22222222222222,44.21737756584925
2021-05-23,40.0,35.0,37.0,28.0,27.0,42.2680412371134,35.78947368421053,34.831460674157306,37.03703703703704,30.0,37.16045121579332
2021-05-24,49.0,42.0,51.0,40.0,50.0,41.23711340206186,43.1578947368421,48.31460674157304,43.20987654320987,55.55555555555556,49.64442343864562
2021-05-25,51.0,43.0,54.0,58.0,57.0,51.54639175257732,56.8421052631579,58.42696629213483,54.32098765432099,51.111111111111114,57.33222702981861
2021-05-26,56.0,39.0,42.0,48.0,44.0,46.391752577319586,50.526315789473685,53.93258426966292,46.91358024691358,33.333333333333336,49.28264973319113
2021-05-27,62.0,57.0,63.0,55.0,46.0,41.23711340206186,57.89473684210526,64.04494382022472,59.25925925925926,57.77777777777778,60.32779132325852
