date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-11-15,69.0,73.0,38.0,24.0,23.0,0.0,24.0,0.0,24.0,90.0,50.20632737276478
2020-11-16,23.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,9.491059147180192
2020-11-17,68.0,73.0,74.0,69.0,46.0,59.0,23.0,66.0,48.0,45.0,78.54195323246218
2020-11-18,0.0,0.0,0.0,0.0,22.0,0.0,23.0,0.0,0.0,23.0,9.353507565337
2020-11-19,45.0,0.0,19.0,23.0,0.0,19.0,24.0,22.0,46.0,0.0,27.235213204951854
2020-11-20,24.0,25.0,0.0,24.0,0.0,39.0,0.0,24.0,49.0,23.0,28.61072902338377
2020-11-21,46.0,49.0,19.0,45.0,67.0,38.0,23.0,22.0,24.0,68.0,55.15818431911967
2020-11-22,23.0,49.0,0.0,46.0,22.0,0.0,0.0,45.0,96.0,45.0,44.84181568088033
2020-11-23,49.0,24.0,40.0,24.0,24.0,60.0,25.0,47.0,25.0,71.0,53.507565337001374
2020-11-24,0.0,0.0,19.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,8.940852819807427
2020-11-25,22.0,0.0,19.0,0.0,44.0,0.0,0.0,22.0,0.0,0.0,14.718019257221458
2020-11-26,47.0,76.0,80.0,24.0,70.0,60.0,71.0,70.0,74.0,47.0,85.14442916093535
2020-11-27,0.0,0.0,39.0,0.0,23.0,19.0,0.0,22.0,0.0,0.0,14.167812929848692
2020-11-28,22.0,48.0,0.0,0.0,22.0,38.0,22.0,22.0,0.0,0.0,23.933975240715263
2020-11-29,67.0,69.0,38.0,22.0,22.0,18.0,45.0,21.0,69.0,65.0,59.97248968363136
2020-11-30,0.0,0.0,55.0,45.0,0.0,19.0,23.0,44.0,23.0,22.0,31.774415405777166
2020-12-01,23.0,0.0,38.0,0.0,23.0,19.0,46.0,22.0,0.0,22.0,26.5474552957359
2020-12-02,0.0,23.0,18.0,44.0,66.0,0.0,22.0,21.0,0.0,21.0,29.573590096286107
2020-12-03,0.0,0.0,0.0,23.0,0.0,0.0,24.0,23.0,24.0,0.0,12.929848693259972
