date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2021-01-13,41.0,39.0,42.0,55.0,55.0,15.0,86.0,61.0,50.0,44.0,63.874345549738216
2021-01-14,59.0,57.0,60.0,52.0,65.0,47.0,57.0,44.0,47.0,93.0,76.04712041884817
2021-01-15,27.0,42.0,49.0,41.0,32.0,35.0,49.0,28.0,37.0,42.0,50.0
2021-01-16,25.0,26.0,49.0,36.0,31.0,30.0,67.0,68.0,46.0,52.0,56.282722513089
2021-01-17,50.0,31.0,55.0,31.0,45.0,30.0,66.0,56.0,40.0,51.0,59.55497382198953
2021-01-18,59.0,57.0,47.0,56.0,51.0,58.0,41.0,30.0,47.0,35.0,62.95811518324607
2021-01-19,17.0,35.0,42.0,73.0,43.0,32.0,56.0,44.0,47.0,49.0,57.329842931937165
2021-01-20,40.0,34.0,22.0,42.0,29.0,35.0,29.0,33.0,37.0,51.0,46.07329842931937
2021-01-21,42.0,22.0,37.0,39.0,34.0,29.0,51.0,39.0,47.0,44.0,50.26178010471204
2021-01-22,39.0,59.0,63.0,85.0,93.0,49.0,53.0,36.0,40.0,55.0,74.86910994764398
2021-01-23,68.0,52.0,59.0,40.0,45.0,52.0,54.0,71.0,40.0,62.0,71.07329842931937
2021-01-24,54.0,31.0,54.0,65.0,59.0,38.0,100.0,70.0,74.0,77.0,81.41361256544502
2021-01-25,34.0,57.0,74.0,60.0,43.0,18.0,97.0,52.0,55.0,69.0,73.1675392670157
2021-01-26,55.0,36.0,61.0,48.0,39.0,41.0,51.0,61.0,60.0,61.0,67.14659685863874
2021-01-27,54.0,92.0,79.0,81.0,55.0,69.0,35.0,39.0,34.0,56.0,77.74869109947643
2021-01-28,25.0,49.0,47.0,48.0,26.0,22.0,62.0,53.0,56.0,53.0,57.72251308900523
2021-01-29,61.0,73.0,76.0,53.0,66.0,60.0,58.0,49.0,57.0,68.0,81.282722513089
2021-01-30,68.0,46.0,90.0,45.0,100.0,64.0,77.0,55.0,69.0,56.0,87.69633507853402
2021-01-31,44.0,55.0,75.0,68.0,68.0,50.0,64.0,40.0,83.0,76.0,81.54450261780104
2021-02-01,29.0,43.0,64.0,29.0,55.0,28.0,86.0,69.0,89.0,74.0,74.08376963350784
2021-02-02,50.0,61.0,51.0,34.0,59.0,36.0,96.0,86.0,84.0,65.0,81.41361256544502
2021-02-03,33.0,30.0,27.0,37.0,45.0,25.0,54.0,34.0,46.0,38.0,48.29842931937172
2021-02-04,55.0,89.0,47.0,65.0,53.0,55.0,98.0,53.0,78.0,76.0,87.56544502617801
2021-02-05,66.0,50.0,68.0,54.0,36.0,68.0,79.0,49.0,57.0,68.0,77.87958115183245
2021-02-06,43.0,50.0,53.0,39.0,34.0,25.0,63.0,64.0,53.0,45.0,61.387434554973815
2021-02-07,52.0,49.0,79.0,44.0,48.0,41.0,92.0,99.0,100.0,79.0,89.3979057591623
2021-02-08,66.0,48.0,55.0,55.0,64.0,43.0,70.0,73.0,80.0,70.0,81.67539267015707
2021-02-09,67.0,61.0,61.0,56.0,51.0,44.0,56.0,56.0,55.0,48.0,72.64397905759162
2021-02-10,42.0,48.0,32.0,34.0,51.0,43.0,70.0,39.0,42.0,26.0,55.89005235602094
2021-02-11,52.0,86.0,43.0,80.0,49.0,45.0,48.0,59.0,48.0,14.0,68.58638743455496
2021-02-12,13.0,33.0,34.0,36.0,36.0,34.0,82.0,47.0,78.0,80.0,61.9109947643979
2021-02-13,51.0,38.0,69.0,100.0,68.0,76.0,75.0,48.0,36.0,70.0,82.59162303664921
2021-02-14,47.0,44.0,63.0,85.0,48.0,45.0,57.0,65.0,74.0,60.0,76.96335078534031
2021-02-15,49.0,56.0,54.0,59.0,59.0,50.0,48.0,45.0,49.0,41.0,66.75392670157068
2021-02-16,56.0,63.0,38.0,57.0,35.0,41.0,69.0,54.0,79.0,68.0,73.29842931937172
2021-02-17,71.0,61.0,79.0,77.0,54.0,46.0,88.0,79.0,72.0,70.0,91.23036649214659
2021-02-18,49.0,65.0,59.0,50.0,45.0,50.0,98.0,65.0,68.0,70.0,81.02094240837695
2021-02-19,46.0,74.0,77.0,68.0,61.0,57.0,81.0,58.0,38.0,39.0,78.40314136125654
2021-02-20,28.0,41.0,79.0,46.0,51.0,43.0,61.0,64.0,73.0,70.0,72.77486910994764
2021-02-21,83.0,64.0,55.0,52.0,85.0,39.0,75.0,63.0,73.0,52.0,83.90052356020941
2021-02-22,43.0,59.0,43.0,40.0,44.0,60.0,64.0,59.0,66.0,60.0,70.41884816753927
2021-02-23,55.0,38.0,40.0,37.0,46.0,43.0,50.0,42.0,32.0,61.0,58.11518324607329
2021-02-24,100.0,100.0,55.0,80.0,84.0,47.0,51.0,28.0,28.0,33.0,79.31937172774869
2021-02-25,60.0,43.0,36.0,28.0,42.0,36.0,77.0,43.0,60.0,53.0,62.565445026178004
2021-02-26,19.0,19.0,41.0,43.0,38.0,44.0,57.0,48.0,28.0,19.0,46.596858638743456
2021-02-27,54.0,50.0,53.0,38.0,54.0,28.0,65.0,61.0,38.0,56.0,65.0523560209424
2021-02-28,72.0,71.0,57.0,43.0,37.0,59.0,50.0,37.0,41.0,37.0,65.96858638743456
2021-03-01,26.0,55.0,53.0,31.0,31.0,34.0,27.0,49.0,48.0,41.0,51.701570680628265
2021-03-02,30.0,45.0,29.0,58.0,49.0,38.0,48.0,54.0,39.0,46.0,57.06806282722513
2021-03-03,34.0,40.0,42.0,31.0,39.0,40.0,72.0,53.0,47.0,58.0,59.68586387434554
2021-03-04,52.0,49.0,57.0,44.0,52.0,26.0,82.0,48.0,56.0,71.0,70.28795811518324
2021-03-05,35.0,46.0,58.0,49.0,27.0,23.0,53.0,23.0,27.0,14.0,46.46596858638743
2021-03-06,30.0,27.0,45.0,36.0,21.0,26.0,43.0,63.0,57.0,37.0,50.39267015706806
2021-03-07,51.0,32.0,50.0,61.0,42.0,31.0,55.0,52.0,46.0,59.0,62.69633507853403
2021-03-08,64.0,58.0,52.0,48.0,70.0,48.0,52.0,36.0,39.0,63.0,69.3717277486911
2021-03-09,38.0,40.0,38.0,22.0,40.0,33.0,16.0,44.0,35.0,53.0,46.989528795811516
2021-03-10,66.0,65.0,82.0,67.0,46.0,39.0,59.0,59.0,41.0,81.0,79.18848167539267
2021-03-11,77.0,59.0,75.0,79.0,70.0,63.0,52.0,50.0,61.0,32.0,80.89005235602093
2021-03-12,40.0,41.0,68.0,45.0,67.0,30.0,81.0,23.0,40.0,28.0,60.602094240837694
2021-03-13,24.0,50.0,69.0,89.0,60.0,46.0,52.0,50.0,64.0,45.0,71.85863874345549
2021-03-14,43.0,40.0,74.0,60.0,45.0,54.0,80.0,69.0,77.0,49.0,77.35602094240838
2021-03-15,51.0,42.0,40.0,45.0,65.0,47.0,87.0,69.0,58.0,70.0,75.13089005235601
2021-03-16,67.0,23.0,54.0,50.0,60.0,45.0,46.0,39.0,41.0,63.0,63.874345549738216
2021-03-17,75.0,61.0,73.0,97.0,63.0,57.0,50.0,51.0,33.0,43.0,78.92670157068062
2021-03-18,29.0,43.0,36.0,25.0,33.0,32.0,55.0,60.0,53.0,64.0,56.282722513089
2021-03-19,90.0,86.0,95.0,66.0,61.0,63.0,99.0,81.0,78.0,45.0,100.0
2021-03-20,54.0,57.0,75.0,37.0,65.0,35.0,61.0,61.0,51.0,80.0,75.39267015706805
2021-03-21,47.0,55.0,84.0,88.0,58.0,62.0,92.0,54.0,72.0,100.0,93.19371727748691
2021-03-22,41.0,43.0,54.0,64.0,55.0,57.0,76.0,51.0,63.0,61.0,73.95287958115183
2021-03-23,51.0,53.0,47.0,87.0,60.0,62.0,56.0,65.0,17.0,48.0,71.46596858638743
2021-03-24,47.0,58.0,65.0,70.0,61.0,40.0,57.0,35.0,73.0,49.0,72.64397905759162
2021-03-25,38.0,40.0,61.0,43.0,35.0,25.0,92.0,100.0,55.0,57.0,71.46596858638743
2021-03-26,60.0,69.0,72.0,36.0,62.0,56.0,85.0,67.0,44.0,54.0,79.18848167539267
2021-03-27,78.0,62.0,92.0,71.0,75.0,38.0,48.0,61.0,40.0,57.0,81.41361256544502
2021-03-28,57.0,54.0,52.0,79.0,58.0,40.0,69.0,81.0,79.0,54.0,81.54450261780104
2021-03-29,60.0,45.0,71.0,70.0,61.0,48.0,46.0,35.0,56.0,40.0,69.63350785340313
2021-03-30,60.0,63.0,43.0,62.0,57.0,41.0,62.0,58.0,61.0,54.0,73.42931937172774
2021-03-31,100.0,84.0,98.0,69.0,81.0,100.0,46.0,61.0,39.0,48.0,95.02617801047118
2021-04-01,52.0,28.0,43.0,36.0,40.0,37.0,53.0,49.0,71.0,45.0,59.424083769633505
2021-04-02,50.0,80.0,71.0,60.0,65.0,59.0,55.0,42.0,36.0,33.0,72.12041884816753
2021-04-03,61.0,75.0,51.0,78.0,57.0,49.0,30.0,57.0,51.0,58.0,74.21465968586386
2021-04-04,60.0,40.0,42.0,33.0,39.0,47.0,71.0,73.0,86.0,56.0,71.59685863874346
2021-04-05,75.0,70.0,78.0,63.0,73.0,58.0,29.0,44.0,43.0,70.0,78.92670157068062
2021-04-06,71.0,79.0,70.0,89.0,64.0,27.0,62.0,57.0,48.0,33.0,78.53403141361255
2021-04-07,44.0,46.0,36.0,50.0,41.0,35.0,64.0,59.0,62.0,71.0,66.49214659685863
2021-04-08,70.0,39.0,23.0,55.0,63.0,25.0,75.0,63.0,54.0,56.0,68.45549738219894
2021-04-09,37.0,39.0,46.0,30.0,47.0,32.0,55.0,51.0,50.0,47.0,56.80628272251308
2021-04-10,56.0,84.0,73.0,29.0,43.0,54.0,87.0,44.0,53.0,34.0,72.90575916230365
2021-04-11,54.0,46.0,32.0,45.0,30.0,30.0,24.0,51.0,45.0,36.0,51.43979057591622
2021-04-12,60.0,49.0,52.0,40.0,48.0,48.0,73.0,62.0,48.0,63.0,71.07329842931937
2021-04-13,47.0,53.0,52.0,52.0,56.0,44.0,72.0,66.0,60.0,62.0,73.82198952879581
2021-04-14,48.0,27.0,29.0,36.0,40.0,41.0,69.0,36.0,53.0,41.0,54.973821989528794
2021-04-15,61.0,74.0,49.0,68.0,59.0,42.0,37.0,27.0,22.0,32.0,61.64921465968586
2021-04-16,36.0,57.0,60.0,47.0,55.0,47.0,77.0,66.0,51.0,61.0,72.90575916230365
2021-04-17,36.0,54.0,34.0,58.0,42.0,63.0,32.0,48.0,37.0,33.0,57.19895287958115
2021-04-18,26.0,39.0,40.0,21.0,27.0,27.0,75.0,27.0,47.0,44.0,48.821989528795804
2021-04-19,35.0,65.0,29.0,46.0,72.0,50.0,43.0,14.0,18.0,28.0,52.35602094240837
2021-04-20,36.0,42.0,69.0,36.0,73.0,55.0,32.0,41.0,40.0,28.0,59.16230366492146
2021-04-21,66.0,82.0,64.0,54.0,40.0,34.0,58.0,27.0,13.0,27.0,60.86387434554973
2021-04-22,31.0,9.0,25.0,18.0,9.0,20.0,38.0,33.0,54.0,37.0,35.86387434554974
2021-04-23,32.0,24.0,15.0,33.0,28.0,32.0,62.0,48.0,42.0,48.0,47.64397905759162
2021-04-24,37.0,44.0,59.0,44.0,38.0,36.0,13.0,38.0,16.0,44.0,48.29842931937172
2021-04-25,52.0,33.0,23.0,37.0,48.0,18.0,38.0,43.0,42.0,60.0,51.57068062827225
2021-04-26,21.0,17.0,46.0,17.0,34.0,25.0,40.0,30.0,21.0,30.0,36.78010471204188
2021-04-27,45.0,26.0,27.0,55.0,34.0,50.0,61.0,51.0,58.0,65.0,61.78010471204188
2021-04-28,60.0,60.0,58.0,49.0,62.0,31.0,68.0,37.0,24.0,33.0,63.08900523560209
2021-04-29,53.0,52.0,27.0,46.0,37.0,28.0,50.0,64.0,25.0,30.0,53.92670157068063
2021-04-30,33.0,26.0,28.0,34.0,21.0,22.0,35.0,34.0,34.0,22.0,37.82722513089005
2021-05-01,36.0,48.0,30.0,33.0,42.0,28.0,17.0,43.0,28.0,14.0,41.75392670157068
2021-05-02,47.0,35.0,32.0,24.0,64.0,25.0,47.0,45.0,59.0,45.0,55.366492146596855
2021-05-03,29.0,22.0,9.0,21.0,8.0,25.0,45.0,51.0,50.0,43.0,39.659685863874344
2021-05-04,28.0,17.0,39.0,45.0,20.0,14.0,67.0,29.0,20.0,41.0,41.8848167539267
2021-05-05,29.0,30.0,32.0,29.0,21.0,32.0,35.0,29.0,29.0,43.0,40.445026178010465
2021-05-06,45.0,39.0,50.0,33.0,38.0,28.0,40.0,34.0,46.0,65.0,54.71204188481675
2021-05-07,26.0,32.0,34.0,36.0,36.0,19.0,27.0,36.0,31.0,41.0,41.623036649214654
2021-05-08,30.0,42.0,45.0,51.0,26.0,43.0,31.0,42.0,51.0,31.0,51.30890052356021
2021-05-09,25.0,36.0,38.0,20.0,20.0,22.0,72.0,57.0,65.0,62.0,54.581151832460726
2021-05-10,37.0,30.0,50.0,38.0,42.0,43.0,50.0,51.0,54.0,26.0,55.10471204188481
2021-05-11,28.0,25.0,36.0,37.0,29.0,24.0,44.0,46.0,70.0,59.0,52.094240837696326
2021-05-12,30.0,22.0,47.0,35.0,35.0,26.0,51.0,18.0,30.0,35.0,43.06282722513089
2021-05-13,36.0,43.0,46.0,42.0,47.0,36.0,62.0,42.0,36.0,54.0,58.11518324607329
2021-05-14,34.0,26.0,43.0,25.0,40.0,30.0,42.0,20.0,49.0,31.0,44.502617801047116
2021-05-15,31.0,60.0,34.0,43.0,32.0,54.0,31.0,33.0,21.0,33.0,48.691099476439796
2021-05-16,35.0,26.0,60.0,36.0,15.0,21.0,36.0,31.0,15.0,16.0,38.089005235602095
2021-05-17,25.0,47.0,36.0,29.0,34.0,28.0,30.0,25.0,16.0,9.0,36.51832460732984
2021-05-18,33.0,43.0,73.0,46.0,37.0,39.0,50.0,30.0,25.0,38.0,54.188481675392666
2021-05-19,37.0,30.0,23.0,34.0,34.0,18.0,45.0,42.0,50.0,21.0,43.717277486910994
2021-05-20,34.0,41.0,72.0,71.0,40.0,41.0,42.0,45.0,13.0,36.0,56.937172774869104
2021-05-21,22.0,51.0,45.0,27.0,23.0,23.0,37.0,50.0,22.0,28.0,42.93193717277486
2021-05-22,31.0,27.0,28.0,16.0,10.0,13.0,44.0,42.0,26.0,21.0,33.7696335078534
2021-05-23,31.0,43.0,28.0,26.0,26.0,40.0,63.0,60.0,52.0,43.0,53.92670157068063
2021-05-24,42.0,49.0,46.0,43.0,38.0,24.0,34.0,10.0,19.0,29.0,43.717277486910994
2021-05-25,38.0,35.0,56.0,48.0,21.0,26.0,86.0,57.0,55.0,58.0,62.82722513089005
2021-05-26,38.0,44.0,73.0,46.0,46.0,29.0,65.0,60.0,42.0,65.0,66.49214659685863
2021-05-27,42.0,13.0,47.0,44.0,48.0,37.0,52.0,44.0,60.0,58.0,58.246073298429316
2021-05-28,36.0,33.0,35.0,9.0,37.0,24.0,55.0,47.0,32.0,37.0,45.15706806282722
2021-05-29,48.0,44.0,35.0,65.0,59.0,36.0,51.0,44.0,59.0,66.0,66.36125654450261
2021-05-30,52.0,50.0,69.0,69.0,21.0,36.0,51.0,44.0,48.0,60.0,65.44502617801047
2021-05-31,21.0,26.0,19.0,21.0,26.0,22.0,51.0,30.0,42.0,35.0,38.35078534031413
