date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-10-08,54.0,48.0,41.0,42.0,41.0,58.0,81.0,30.0,59.0,49.0,64.0,57.0,50.0,56.56565656565657,50.0,82.0,46.0,59.0,16.0,62.0,66.85547833725165
2020-10-09,49.0,15.0,54.0,46.0,51.0,32.0,37.0,24.0,50.0,34.0,60.0,26.0,28.0,48.484848484848484,31.0,18.0,49.0,55.0,18.0,39.0,48.88263104864753
2020-10-10,9.0,46.0,37.0,29.0,73.0,49.0,91.0,58.0,15.0,18.0,10.0,62.0,48.0,25.252525252525253,55.0,64.0,0.0,38.0,63.0,38.0,52.9600589040742
2020-10-11,40.0,66.0,60.0,70.0,52.0,61.0,35.0,63.0,40.0,16.0,37.0,51.0,43.0,35.35353535353536,57.0,34.0,55.0,53.0,77.0,37.0,62.81357377218591
2020-10-12,57.0,66.0,85.0,61.0,57.0,51.0,83.0,69.0,41.0,40.0,68.0,100.0,60.0,91.91919191919192,94.0,100.0,39.0,52.0,41.0,64.0,84.39817087348541
2020-10-13,24.0,71.0,50.0,43.0,100.0,52.0,60.0,46.0,34.0,49.0,39.0,50.0,67.0,57.57575757575758,37.0,84.0,85.0,53.0,69.0,64.0,72.54695533107707
2020-10-14,55.0,50.0,42.0,62.0,56.0,52.0,41.0,46.0,41.0,67.0,47.0,50.0,58.0,56.56565656565657,29.0,32.0,56.0,61.0,66.0,42.0,64.55356912186426
2020-10-15,41.0,0.0,18.0,37.0,35.0,39.0,35.0,16.0,49.0,84.0,68.0,43.0,36.0,35.35353535353536,37.0,44.0,48.0,28.0,45.0,30.0,49.130002325160824
2020-10-16,25.0,47.0,45.0,37.0,9.0,57.0,36.0,40.0,44.0,43.0,50.0,27.0,19.0,24.242424242424242,23.0,36.0,40.0,28.0,54.0,23.0,45.22244038546
2020-10-17,17.0,23.0,45.0,29.0,9.0,16.0,37.0,25.0,7.0,71.0,31.0,18.0,46.0,37.37373737373738,48.0,18.0,51.0,28.0,18.0,32.0,38.77270261193067
2020-10-18,52.0,53.0,53.0,48.0,60.0,63.0,54.0,57.0,29.0,64.0,41.0,44.0,27.0,100.0,47.0,63.0,40.0,46.0,44.0,46.0,65.92412225178909
2020-10-19,54.0,43.0,34.0,43.0,24.0,36.0,100.0,15.0,27.0,64.0,47.0,41.0,33.0,78.78787878787878,49.0,32.0,46.0,60.0,33.0,55.0,58.493295786291874
2020-10-20,15.0,48.0,33.0,34.0,38.0,21.0,64.0,62.0,52.0,24.0,71.0,48.0,74.0,77.77777777777777,42.0,87.0,54.0,67.0,56.0,35.0,64.11953910145454
2020-10-21,67.0,40.0,40.0,59.0,47.0,35.0,47.0,71.0,45.0,23.0,72.0,62.0,32.0,95.95959595959596,47.0,69.0,81.0,40.0,39.0,60.0,68.54315756839847
2020-10-22,79.0,86.0,33.0,77.0,57.0,59.0,59.0,62.0,61.0,39.0,84.0,41.0,50.0,55.55555555555556,58.0,58.0,37.0,43.0,93.0,43.0,75.10334048104995
2020-10-23,55.0,35.0,94.0,79.0,24.0,44.0,41.0,60.0,40.0,81.0,37.0,42.0,59.0,90.9090909090909,43.0,58.0,94.0,85.0,17.0,57.0,72.63221122794327
2020-10-24,100.0,100.0,100.0,60.0,87.0,75.0,66.0,100.0,54.0,55.0,64.0,90.0,50.0,91.91919191919192,100.0,49.0,54.0,68.0,100.0,100.0,100.0
2020-10-25,52.0,55.0,48.0,49.0,70.0,49.0,24.0,57.0,58.0,15.0,62.0,47.0,80.0,52.525252525252526,47.0,46.0,53.0,88.0,48.0,67.0,68.25961712351771
2020-10-26,50.0,45.0,76.0,55.0,51.0,27.0,75.0,54.0,43.0,76.0,87.0,53.0,68.0,50.505050505050505,76.0,52.0,68.0,93.0,68.0,64.0,78.74480068204717
2020-10-27,84.0,45.0,61.0,78.0,59.0,100.0,61.0,34.0,79.0,87.0,94.0,38.0,46.0,71.71717171717172,40.0,82.0,76.0,55.0,74.0,58.0,84.57707908130313
2020-10-28,30.0,39.0,63.0,0.0,38.0,34.0,69.0,42.0,32.0,8.0,63.0,54.0,63.0,72.72727272727273,20.0,30.0,35.0,55.0,47.0,39.0,53.310124783630876
2020-10-29,58.0,26.0,31.0,56.0,23.0,21.0,15.0,42.0,49.0,38.0,17.0,31.0,15.0,62.62626262626262,39.0,45.0,51.0,16.0,31.0,26.0,44.2878549099646
2020-10-30,65.0,35.0,21.0,58.0,47.0,37.0,28.0,31.0,60.0,66.0,68.0,27.0,14.0,28.282828282828284,30.0,41.0,63.0,50.0,56.0,18.0,53.921125377838635
2020-10-31,53.0,60.0,93.0,37.0,68.0,44.0,70.0,38.0,52.0,28.0,56.0,79.0,87.0,67.67676767676768,36.0,64.0,72.0,59.0,57.0,61.0,75.55868447567623
2020-11-01,48.0,49.0,52.0,77.0,65.0,53.0,83.0,59.0,42.0,29.0,81.0,52.0,82.0,90.9090909090909,68.0,44.0,50.0,53.0,80.0,52.0,77.36391350401738
2020-11-02,41.0,25.0,59.0,84.0,43.0,52.0,22.0,27.0,42.0,50.0,76.0,44.0,15.0,79.79797979797979,38.0,43.0,49.0,45.0,22.0,50.0,57.982406283101255
2020-11-03,50.0,31.0,44.0,100.0,36.0,39.0,37.0,48.0,62.0,29.0,25.0,51.0,66.0,97.97979797979798,44.0,21.0,75.0,67.0,52.0,44.0,65.15552742398016
2020-11-04,51.0,23.0,27.0,21.0,54.0,12.0,55.0,55.0,17.0,27.0,46.0,47.0,62.0,83.83838383838383,23.0,20.0,45.0,55.0,28.0,35.0,50.3119590771695
2020-11-05,13.0,24.0,57.0,67.0,62.0,12.0,49.0,32.0,23.0,48.0,47.0,42.0,29.0,66.66666666666667,18.0,28.0,40.0,58.0,63.0,54.0,53.24230759294184
2020-11-06,34.0,31.0,30.0,53.0,21.0,26.0,37.0,40.0,18.0,35.0,58.0,15.0,53.0,82.82828282828282,32.0,29.0,48.0,38.0,52.0,63.0,50.88679050300979
2020-11-07,27.0,18.0,29.0,45.0,21.0,6.0,29.0,33.0,17.0,49.0,66.0,21.0,22.0,47.474747474747474,12.0,35.0,40.0,44.0,50.0,25.0,40.697419071485776
2020-11-08,60.0,49.0,22.0,46.0,29.0,39.0,44.0,13.0,46.0,34.0,75.0,36.0,30.0,20.2020202020202,19.0,7.0,41.0,61.0,29.0,38.0,47.20205647557289
2020-11-09,28.0,63.0,59.0,38.0,36.0,65.0,66.0,20.0,18.0,14.0,25.0,67.0,44.0,70.70707070707071,63.0,29.0,66.0,68.0,58.0,70.0,61.87705066267083
2020-11-10,14.0,38.0,52.0,77.0,22.0,40.0,52.0,34.0,36.0,22.0,50.0,51.0,37.0,40.4040404040404,32.0,37.0,58.0,53.0,75.0,32.0,54.50435321776423
2020-11-11,33.0,53.0,69.0,22.0,27.0,56.0,34.0,56.0,28.0,27.0,31.0,56.0,55.0,84.84848484848484,60.0,89.0,39.0,36.0,43.0,48.0,60.543312579120055
2020-11-12,50.0,32.0,45.0,93.0,36.0,53.0,60.0,34.0,30.0,72.0,58.0,7.0,30.0,61.61616161616162,13.0,59.0,97.0,39.0,15.0,19.0,57.77895471103418
2020-11-13,14.0,64.0,59.0,46.0,35.0,19.0,74.0,72.0,29.0,42.0,41.0,51.0,68.0,90.9090909090909,51.0,58.0,32.0,60.0,52.0,43.0,64.00005167024054
2020-11-14,20.0,18.0,22.0,23.0,43.0,52.0,29.0,20.0,29.0,35.0,42.0,66.0,36.0,59.5959595959596,31.0,28.0,24.0,30.0,29.0,44.0,43.51861420414912
2020-11-15,33.0,43.0,45.0,52.0,44.0,33.0,22.0,14.0,18.0,63.0,48.0,59.0,45.0,60.60606060606061,45.0,43.0,79.0,22.0,29.0,6.0,51.38411656806262
2020-11-16,41.0,48.0,35.0,45.0,56.0,19.0,43.0,58.0,36.0,21.0,49.0,64.0,36.0,58.58585858585859,55.0,36.0,16.0,51.0,57.0,43.0,55.4751078616271
2020-11-17,35.0,25.0,22.0,54.0,49.0,26.0,65.0,32.0,30.0,65.0,66.0,29.0,51.0,68.68686868686869,31.0,29.0,73.0,45.0,29.0,25.0,54.330612033999024
2020-11-18,35.0,43.0,58.0,23.0,49.0,26.0,51.0,26.0,36.0,29.0,48.0,29.0,44.0,69.6969696969697,25.0,36.0,25.0,66.0,52.0,31.0,51.262045624822385
2020-11-19,50.0,95.0,52.0,78.0,72.0,73.0,67.0,60.0,48.0,43.0,91.0,66.0,89.0,40.4040404040404,89.0,51.0,91.0,100.0,89.0,75.0,90.75942336011575
2020-11-20,43.0,19.0,38.0,24.0,36.0,20.0,15.0,34.0,25.0,29.0,43.0,22.0,38.0,0.0,6.0,15.0,17.0,31.0,7.0,6.0,29.924819800036172
2020-11-21,14.0,19.0,15.0,32.0,36.0,27.0,44.0,27.0,49.0,51.0,42.0,36.0,8.0,89.8989898989899,25.0,22.0,100.0,46.0,15.0,44.0,47.43844782597462
2020-11-22,21.0,19.0,22.0,54.0,58.0,20.0,51.0,47.0,35.0,29.0,33.0,38.0,44.0,70.70707070707071,32.0,15.0,50.0,31.0,51.0,19.0,47.29829229855065
2020-11-23,28.0,81.0,38.0,39.0,36.0,53.0,76.0,54.0,18.0,29.0,42.0,30.0,100.0,51.515151515151516,31.0,95.0,25.0,53.0,74.0,44.0,63.78303666003566
2020-11-24,48.0,25.0,44.0,23.0,42.0,20.0,22.0,27.0,18.0,29.0,24.0,36.0,45.0,70.70707070707071,12.0,29.0,49.0,38.0,51.0,37.0,44.10119616606815
2020-11-25,47.0,6.0,35.0,59.0,20.0,31.0,28.0,26.0,34.0,20.0,47.0,35.0,14.0,19.19191919191919,12.0,21.0,32.0,22.0,21.0,6.0,34.221200299687396
2020-11-26,14.0,38.0,30.0,47.0,44.0,20.0,15.0,13.0,30.0,36.0,35.0,30.0,23.0,40.4040404040404,26.0,22.0,59.0,39.0,52.0,32.0,41.2683752292867
