date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-12-06,49.0,33.0,61.0,31.0,74.0,33.0,49.0,40.0,62.0,42.0,45.0,35.0,48.0,47.0,34.0,34.0,71.0,51.0,62.0,54.0,58.16077953714982
2020-12-07,47.0,46.0,72.0,60.0,50.0,33.0,60.0,55.0,68.0,72.0,40.0,35.0,72.0,65.0,64.0,49.0,81.0,46.0,59.0,56.0,68.81851400730817
2020-12-08,39.0,55.0,63.0,56.0,78.0,46.0,56.0,67.0,40.0,49.0,64.0,70.0,55.0,72.0,63.0,67.0,26.0,66.0,55.0,63.0,70.0365408038977
2020-12-09,39.0,54.0,49.0,51.0,53.0,32.0,57.0,36.0,51.0,57.0,51.0,57.0,72.0,53.0,45.0,45.0,67.0,61.0,34.0,48.0,61.63215590742997
2020-12-10,40.0,73.0,41.0,36.0,46.0,51.0,57.0,40.0,32.0,39.0,52.0,67.0,52.0,50.0,42.0,34.0,47.0,46.0,47.0,42.0,56.88185140073082
2020-12-11,59.0,71.0,53.0,59.0,70.0,73.0,78.0,64.0,21.0,56.0,51.0,61.0,40.0,49.0,44.0,87.0,63.0,66.0,82.0,48.0,72.77710109622411
2020-12-12,100.0,95.0,73.0,65.0,90.0,62.0,55.0,60.0,63.0,87.0,73.0,77.0,52.0,83.0,78.0,64.0,58.0,77.0,49.0,52.0,86.05359317904995
2020-12-13,59.0,48.0,73.0,41.0,70.0,45.0,59.0,82.0,46.0,43.0,64.0,50.0,54.0,52.0,69.0,56.0,58.0,48.0,58.0,69.0,69.67113276492083
2020-12-14,56.0,51.0,59.0,45.0,50.0,44.0,79.0,36.0,45.0,54.0,36.0,57.0,64.0,46.0,49.0,38.0,56.0,55.0,39.0,61.0,62.119366626065776
2020-12-15,33.0,65.0,33.0,33.0,43.0,57.0,23.0,50.0,55.0,36.0,38.0,46.0,67.0,39.0,46.0,58.0,31.0,39.0,35.0,59.0,53.95858708891596
2020-12-16,51.0,54.0,62.0,72.0,22.0,46.0,77.0,42.0,47.0,44.0,51.0,32.0,54.0,48.0,52.0,40.0,58.0,53.0,31.0,55.0,60.353227771010964
2020-12-17,30.0,42.0,59.0,57.0,49.0,51.0,24.0,44.0,61.0,41.0,48.0,24.0,60.0,37.0,50.0,37.0,47.0,32.0,56.0,24.0,53.166869671132766
2020-12-18,42.0,44.0,63.0,43.0,48.0,38.0,61.0,56.0,65.0,44.0,28.0,62.0,63.0,58.0,44.0,61.0,64.0,44.0,45.0,48.0,62.180267965895254
2020-12-19,35.0,57.0,57.0,35.0,57.0,41.0,54.0,40.0,65.0,72.0,59.0,61.0,64.0,52.0,52.0,56.0,69.0,78.0,42.0,75.0,68.27040194884287
2020-12-20,73.0,55.0,54.0,73.0,60.0,52.0,68.0,79.0,47.0,65.0,68.0,97.0,39.0,65.0,55.0,49.0,55.0,66.0,78.0,59.0,76.55298416565165
2020-12-21,73.0,49.0,67.0,37.0,57.0,54.0,46.0,51.0,28.0,48.0,55.0,36.0,30.0,39.0,61.0,52.0,44.0,58.0,59.0,39.0,59.866017052375156
2020-12-22,46.0,49.0,37.0,37.0,58.0,42.0,55.0,33.0,42.0,31.0,37.0,26.0,50.0,44.0,62.0,39.0,74.0,54.0,55.0,40.0,55.481120584652864
2020-12-23,69.0,47.0,67.0,25.0,36.0,63.0,54.0,55.0,59.0,38.0,55.0,50.0,89.0,28.0,57.0,70.0,84.0,73.0,63.0,42.0,68.45310596833131
2020-12-24,29.0,43.0,52.0,41.0,66.0,47.0,50.0,29.0,52.0,39.0,46.0,45.0,55.0,33.0,33.0,27.0,56.0,30.0,25.0,49.0,51.583434835566386
2020-12-25,75.0,53.0,64.0,82.0,59.0,40.0,89.0,50.0,38.0,78.0,75.0,69.0,60.0,48.0,65.0,100.0,54.0,46.0,46.0,65.0,76.49208282582218
2020-12-26,48.0,63.0,55.0,66.0,37.0,49.0,46.0,42.0,42.0,28.0,42.0,53.0,38.0,63.0,34.0,51.0,32.0,56.0,38.0,56.0,57.1863580998782
2020-12-27,88.0,100.0,44.0,62.0,57.0,76.0,66.0,78.0,94.0,58.0,83.0,74.0,53.0,69.0,53.0,63.0,82.0,70.0,100.0,79.0,88.24604141291108
2020-12-28,40.0,16.0,40.0,15.0,10.0,37.0,27.0,40.0,66.0,14.0,45.0,56.0,64.0,43.0,33.0,24.0,58.0,31.0,27.0,14.0,42.630937880633375
2020-12-29,66.0,70.0,62.0,41.0,74.0,77.0,66.0,50.0,50.0,57.0,70.0,100.0,74.0,58.0,48.0,33.0,63.0,57.0,86.0,47.0,76.06577344701584
2020-12-30,61.0,71.0,64.0,78.0,91.0,38.0,39.0,82.0,77.0,54.0,57.0,51.0,99.0,59.0,44.0,34.0,83.0,92.0,55.0,39.0,77.22289890377589
2020-12-31,56.0,59.0,51.0,50.0,52.0,61.0,49.0,50.0,73.0,43.0,39.0,68.0,48.0,43.0,53.0,37.0,83.0,64.0,71.0,58.0,67.47868453105968
2021-01-01,47.0,32.0,81.0,42.0,68.0,33.0,52.0,60.0,36.0,40.0,30.0,52.0,50.0,57.0,57.0,22.0,44.0,50.0,38.0,34.0,56.33373934226553
2021-01-02,60.0,82.0,69.0,100.0,57.0,69.0,71.0,66.0,55.0,58.0,65.0,73.0,53.0,63.0,67.0,62.0,82.0,63.0,99.0,77.0,84.71376370280147
2021-01-03,46.0,49.0,46.0,36.0,32.0,57.0,50.0,41.0,62.0,35.0,67.0,74.0,100.0,59.0,39.0,58.0,78.0,49.0,44.0,29.0,64.00730816077954
2021-01-04,51.0,59.0,78.0,56.0,62.0,58.0,60.0,39.0,69.0,77.0,64.0,47.0,87.0,65.0,33.0,36.0,73.0,40.0,41.0,64.0,70.58465286236297
2021-01-05,65.0,59.0,54.0,40.0,40.0,39.0,61.0,61.0,34.0,41.0,43.0,57.0,55.0,25.0,57.0,49.0,23.0,55.0,78.0,56.0,60.41412911084044
2021-01-06,47.0,31.0,53.0,55.0,40.0,54.0,46.0,39.0,34.0,49.0,43.0,38.0,55.0,33.0,28.0,48.0,77.0,54.0,59.0,56.0,57.1863580998782
2021-01-07,47.0,32.0,53.0,43.0,44.0,19.0,47.0,38.0,43.0,29.0,38.0,52.0,54.0,41.0,28.0,36.0,59.0,40.0,46.0,45.0,50.7917174177832
2021-01-08,35.0,47.0,40.0,31.0,46.0,28.0,29.0,49.0,66.0,13.0,40.0,44.0,61.0,46.0,33.0,25.0,84.0,52.0,19.0,29.0,49.756394640682096
2021-01-09,21.0,43.0,58.0,36.0,37.0,51.0,51.0,36.0,72.0,39.0,30.0,45.0,82.0,73.0,24.0,62.0,99.0,70.0,55.0,44.0,62.606577344701584
