date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-12-06,22.0,0.0,32.0,14.0,0.0,19.0,19.27710843373494,0.0,40.0,36.25,30.357142857142858,31.0,17.204301075268816,35.0,37.0,18.666666666666668,48.0,38.0,20.0,0.0,31.281424290302944
2020-12-07,19.0,13.0,43.0,50.0,60.0,17.0,44.57831325301205,34.0,18.181818181818183,16.25,26.785714285714285,28.0,16.129032258064516,32.0,17.0,68.0,29.0,34.0,18.0,33.333333333333336,42.18131263586584
2020-12-08,19.0,13.0,28.0,25.0,15.0,17.0,36.144578313253014,33.0,18.181818181818183,16.25,12.5,28.0,0.0,0.0,33.0,33.333333333333336,0.0,11.0,9.0,16.666666666666668,24.87973431938195
2020-12-09,59.0,91.0,29.0,38.0,60.0,34.0,27.710843373493976,51.0,89.0909090909091,16.25,80.35714285714286,56.0,32.25806451612903,32.0,67.0,85.33333333333333,57.0,34.0,27.0,50.0,69.42998119585887
2020-12-10,20.0,27.0,29.0,13.0,31.0,35.0,45.78313253012048,35.0,0.0,16.25,14.285714285714286,14.0,16.129032258064516,16.0,35.0,34.666666666666664,15.0,0.0,18.0,16.666666666666668,29.5064496139013
2020-12-11,40.0,13.0,59.0,0.0,31.0,52.0,36.144578313253014,70.0,72.72727272727273,0.0,26.785714285714285,43.0,33.333333333333336,48.0,35.0,52.0,44.0,23.0,27.0,34.44444444444444,50.59881605743637
2020-12-12,21.0,14.0,31.0,14.0,33.0,18.0,39.75903614457831,56.0,20.0,17.5,14.285714285714286,15.0,17.204301075268816,17.0,0.0,37.333333333333336,0.0,0.0,0.0,35.55555555555556,27.378225040779995
2020-12-13,21.0,0.0,16.0,14.0,33.0,74.0,49.397590361445786,18.0,20.0,17.5,58.92857142857143,46.0,17.204301075268816,17.0,37.0,0.0,16.0,25.0,0.0,36.666666666666664,35.30931263355408
2020-12-14,38.0,13.0,28.0,62.0,29.0,33.0,18.072289156626507,17.0,52.72727272727273,16.25,25.0,14.0,15.053763440860216,47.0,33.0,33.333333333333336,14.0,11.0,17.0,48.888888888888886,38.632412214392055
2020-12-15,59.0,65.0,72.0,51.0,60.0,51.0,62.65060240963855,51.0,89.0909090909091,47.5,39.285714285714285,42.0,48.38709677419355,32.0,34.0,52.0,100.0,56.0,35.0,83.33333333333333,77.23725477524161
2020-12-16,100.0,40.0,88.0,39.0,31.0,18.0,45.78313253012048,17.0,36.36363636363637,48.75,0.0,43.0,32.25806451612903,49.0,52.0,52.0,59.0,69.0,18.0,16.666666666666668,58.41557436060835
2020-12-17,20.0,27.0,0.0,13.0,15.0,35.0,37.34939759036145,18.0,18.181818181818183,0.0,0.0,29.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,16.666666666666668,17.576022626538922
2020-12-18,42.0,14.0,15.0,41.0,16.0,37.0,28.91566265060241,55.0,20.0,68.75,42.857142857142854,15.0,34.40860215053763,34.0,0.0,0.0,31.0,12.0,19.0,0.0,35.94035158204435
2020-12-19,64.0,100.0,63.0,85.0,100.0,75.0,100.0,75.0,100.0,88.75,30.357142857142858,63.0,35.483870967741936,71.0,74.0,57.333333333333336,63.0,100.0,20.0,74.44444444444444,98.36153474225262
2020-12-20,44.0,29.0,32.0,0.0,17.0,56.0,80.72289156626506,0.0,20.0,0.0,14.285714285714286,0.0,18.27956989247312,0.0,37.0,18.666666666666668,32.0,13.0,0.0,0.0,28.151583374920204
2020-12-21,78.0,52.0,100.0,76.0,30.0,68.0,80.72289156626506,68.0,90.9090909090909,96.25,53.57142857142857,100.0,80.64516129032258,80.0,34.0,52.0,29.0,45.0,53.0,100.0,93.42283541474804
2020-12-22,40.0,54.0,0.0,26.0,47.0,35.0,74.6987951807229,35.0,38.18181818181818,50.0,28.571428571428573,59.0,49.46236559139785,49.0,35.0,0.0,15.0,24.0,28.0,34.44444444444444,49.363530548199044
2020-12-23,21.0,14.0,15.0,0.0,0.0,18.0,56.626506024096386,18.0,20.0,67.5,28.571428571428573,0.0,34.40860215053763,51.0,72.0,36.0,30.0,0.0,38.0,17.77777777777778,36.75717230984293
2020-12-24,70.0,16.0,35.0,31.0,36.0,0.0,54.21686746987952,20.0,63.63636363636363,18.75,32.142857142857146,34.0,19.35483870967742,0.0,20.0,21.333333333333332,17.0,27.0,21.0,20.0,38.0248120876382
2020-12-25,25.0,17.0,74.0,33.0,38.0,0.0,34.93975903614458,65.0,45.45454545454545,20.0,50.0,73.0,20.43010752688172,41.0,65.0,44.0,55.0,29.0,11.0,0.0,50.625403694795835
2020-12-26,0.0,45.0,33.0,0.0,52.0,0.0,40.963855421686745,58.0,61.81818181818182,36.25,0.0,33.0,36.55913978494624,0.0,39.0,20.0,16.0,26.0,0.0,18.88888888888889,35.29447924912041
2020-12-27,41.0,27.0,45.0,13.0,0.0,53.0,65.06024096385542,35.0,36.36363636363637,50.0,41.07142857142857,44.0,33.333333333333336,33.0,69.0,36.0,44.0,23.0,9.0,34.44444444444444,50.041035196187
2020-12-28,0.0,0.0,15.0,13.0,0.0,0.0,19.27710843373494,18.0,0.0,0.0,14.285714285714286,15.0,0.0,0.0,0.0,17.333333333333332,0.0,0.0,9.0,17.77777777777778,9.47650181099999
2020-12-29,41.0,28.0,46.0,53.0,48.0,18.0,95.18072289156626,18.0,18.181818181818183,33.75,28.571428571428573,15.0,50.53763440860215,17.0,35.0,53.333333333333336,0.0,24.0,28.0,34.44444444444444,46.81051227975353
2020-12-30,85.0,28.0,31.0,41.0,33.0,55.0,48.19277108433735,18.0,58.18181818181818,52.5,28.571428571428573,31.0,34.40860215053763,17.0,0.0,37.333333333333336,62.0,12.0,29.0,91.11111111111111,54.14300518886834
2020-12-31,69.0,77.0,34.0,60.0,35.0,60.0,42.16867469879518,60.0,63.63636363636363,93.75,32.142857142857146,100.0,37.634408602150536,37.0,59.0,20.0,67.0,13.0,31.0,78.88888888888889,73.13525183279097
2021-01-01,49.0,81.0,91.0,32.0,57.0,21.0,78.3132530120482,43.0,90.9090909090909,100.0,100.0,36.0,100.0,100.0,84.0,86.66666666666667,36.0,42.0,100.0,83.33333333333333,96.43810288264244
2021-01-02,0.0,44.0,49.0,29.0,34.0,38.0,61.44578313253012,58.0,20.0,18.75,14.285714285714286,32.0,0.0,0.0,38.0,20.0,16.0,13.0,10.0,37.77777777777778,36.441112958562336
2021-01-03,65.0,29.0,32.0,57.0,51.0,38.0,60.24096385542169,96.0,60.0,17.5,30.357142857142858,32.0,35.483870967741936,54.0,19.0,77.33333333333333,65.0,13.0,20.0,37.77777777777778,60.79857933119383
2021-01-04,38.0,0.0,14.0,12.0,15.0,17.0,16.867469879518072,33.0,18.181818181818183,16.25,26.785714285714285,14.0,0.0,0.0,16.0,17.333333333333332,41.0,33.0,9.0,32.22222222222222,25.259970057986056
2021-01-05,59.0,27.0,29.0,26.0,76.0,51.0,36.144578313253014,51.0,18.181818181818183,48.75,41.07142857142857,57.0,32.25806451612903,16.0,17.0,52.0,43.0,11.0,18.0,33.333333333333336,50.756255315176716
2021-01-06,78.0,65.0,14.0,38.0,60.0,68.0,53.01204819277108,34.0,36.36363636363637,47.5,12.5,14.0,16.129032258064516,63.0,17.0,50.666666666666664,28.0,11.0,26.0,83.33333333333333,55.728800015250506
