date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-12-06,33.0,22.0,34.0,54.0,28.0,0.0,0.0,46.0,28.571428571428573,34.0,18.0,0.0,21.0,0.0,34.42622950819672,23.711340206185568,0.0,59.0,43.0,18.0,35.52872937429776
2020-12-07,30.0,0.0,30.0,32.0,100.0,0.0,40.0,0.0,0.0,30.0,100.0,46.0,58.0,48.0,60.65573770491803,85.56701030927834,52.0,18.0,39.0,32.0,57.31006742573187
2020-12-08,59.0,58.0,60.0,32.0,49.0,29.0,0.0,61.0,48.57142857142857,30.0,16.0,0.0,19.0,47.0,0.0,42.2680412371134,25.0,35.0,0.0,0.0,43.692283185656095
2020-12-09,30.0,0.0,0.0,16.0,0.0,0.0,20.0,42.0,0.0,31.0,0.0,0.0,19.0,48.0,31.147540983606557,21.649484536082475,26.0,18.0,0.0,16.0,22.802995887146754
2020-12-10,91.0,61.0,62.0,0.0,0.0,60.0,21.0,42.0,0.0,31.0,17.0,24.0,59.0,49.0,62.295081967213115,65.97938144329896,27.0,36.0,40.0,16.0,54.66722099238926
2020-12-11,0.0,0.0,31.0,0.0,0.0,0.0,21.0,0.0,50.0,31.0,17.0,0.0,20.0,0.0,62.295081967213115,0.0,0.0,0.0,0.0,0.0,16.615662552270685
2020-12-12,0.0,43.0,66.0,35.0,54.0,0.0,0.0,23.0,81.42857142857143,66.0,18.0,0.0,0.0,26.0,49.18032786885246,23.711340206185568,28.0,19.0,42.0,0.0,41.08012625888543
2020-12-13,65.0,43.0,33.0,17.0,54.0,63.0,88.0,68.0,27.142857142857142,33.0,55.0,100.0,64.0,27.0,65.57377049180327,46.391752577319586,85.0,39.0,42.0,17.0,73.8249144912738
2020-12-14,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.508196721311474,0.0,25.0,0.0,0.0,16.0,6.473893645101373
2020-12-15,60.0,20.0,61.0,16.0,25.0,87.0,40.0,62.0,25.714285714285715,92.0,50.0,69.0,0.0,72.0,31.147540983606557,43.29896907216495,51.0,36.0,39.0,32.0,65.24527272628681
2020-12-16,31.0,81.0,0.0,16.0,26.0,30.0,21.0,0.0,51.42857142857143,31.0,51.0,47.0,39.0,0.0,77.04918032786885,21.649484536082475,79.0,36.0,0.0,0.0,45.644129586635785
2020-12-17,0.0,0.0,31.0,0.0,0.0,0.0,20.0,0.0,25.714285714285715,32.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206708635299416
2020-12-18,32.0,43.0,33.0,17.0,80.0,31.0,43.0,44.0,27.142857142857142,0.0,36.0,50.0,0.0,52.0,32.78688524590164,46.391752577319586,55.0,38.0,0.0,0.0,47.23164624688801
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,100.0,67.0,67.0,35.0,0.0,64.0,68.0,92.0,82.85714285714286,68.0,37.0,77.0,65.0,81.0,100.0,23.711340206185568,0.0,40.0,43.0,36.0,82.0120462573464
2020-12-21,90.0,100.0,30.0,64.0,75.0,29.0,40.0,21.0,50.0,31.0,67.0,47.0,19.0,48.0,60.65573770491803,43.29896907216495,77.0,36.0,39.0,64.0,73.7423942401887
2020-12-22,0.0,21.0,0.0,33.0,26.0,30.0,0.0,21.0,0.0,32.0,17.0,0.0,0.0,25.0,47.540983606557376,22.68041237113402,53.0,37.0,0.0,0.0,26.12365023419249
2020-12-23,32.0,21.0,0.0,17.0,27.0,31.0,0.0,22.0,0.0,65.0,36.0,0.0,0.0,26.0,32.78688524590164,0.0,27.0,0.0,21.0,17.0,26.8078530183495
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,21.0,32.0,0.0,26.0,26.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,27.835051546391753,33.0,23.0,0.0,0.0,17.226511699538975
2020-12-26,69.0,23.0,70.0,18.0,87.0,100.0,47.0,48.0,57.142857142857146,70.0,19.0,54.0,22.0,28.0,34.42622950819672,100.0,0.0,62.0,22.0,74.0,71.85507679664342
2020-12-27,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,25.714285714285715,63.0,17.0,0.0,40.0,25.0,47.540983606557376,0.0,0.0,18.0,20.0,0.0,22.335075462061774
2020-12-28,62.0,41.0,95.0,100.0,26.0,30.0,63.0,86.0,78.57142857142857,63.0,69.0,73.0,100.0,100.0,31.147540983606557,44.329896907216494,80.0,56.0,100.0,100.0,100.0
2020-12-29,0.0,0.0,64.0,33.0,26.0,31.0,21.0,22.0,78.57142857142857,0.0,53.0,49.0,20.0,25.0,47.540983606557376,0.0,54.0,19.0,20.0,50.0,43.8548627938493
2020-12-30,33.0,22.0,33.0,17.0,27.0,31.0,65.0,0.0,27.142857142857142,0.0,37.0,50.0,21.0,26.0,32.78688524590164,23.711340206185568,28.0,39.0,42.0,35.0,42.175999476114534
2020-12-31,35.0,23.0,35.0,19.0,0.0,34.0,0.0,0.0,30.0,36.0,20.0,0.0,23.0,0.0,36.0655737704918,24.742268041237114,30.0,42.0,23.0,38.0,32.10244309610097
2021-01-01,0.0,49.0,38.0,20.0,62.0,36.0,25.0,0.0,31.428571428571427,0.0,42.0,0.0,24.0,61.0,37.704918032786885,26.804123711340207,0.0,22.0,24.0,20.0,37.11870347464069
2021-01-02,68.0,45.0,0.0,0.0,28.0,0.0,23.0,0.0,28.571428571428573,0.0,0.0,0.0,44.0,27.0,34.42622950819672,48.45360824742268,29.0,0.0,0.0,18.0,28.14288368350617
2021-01-03,67.0,67.0,68.0,18.0,84.0,97.0,91.0,47.0,84.28571428571429,35.0,56.0,78.0,43.0,27.0,68.85245901639344,23.711340206185568,58.0,100.0,65.0,0.0,84.2495238731411
2021-01-04,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,24.0,29.508196721311474,0.0,0.0,18.0,0.0,16.0,10.47947609242365
2021-01-05,30.0,41.0,0.0,0.0,0.0,58.0,20.0,21.0,0.0,62.0,17.0,47.0,0.0,49.0,45.90163934426229,21.649484536082475,26.0,36.0,39.0,32.0,39.02232153450089
