date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2592152199762188
2020-02-03,0.0,19.0,19.0,0.0,0.0,0.0,32.0,0.0,20.0,25.0,13.674197384066588
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,44.0,21.0,69.0,0.0,27.0,0.0,37.0,0.0,0.0,23.543400713436387
2020-02-07,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,22.0,0.0,8.085612366230679
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,73.0,43.0,85.0,22.0,44.0,52.0,18.0,18.0,44.0,55.0,53.983353151010704
2020-02-10,35.0,40.0,60.0,21.0,62.0,25.0,50.0,17.0,41.0,78.0,51.010701545778836
2020-02-11,17.0,0.0,0.0,21.0,0.0,0.0,17.0,17.0,0.0,0.0,8.561236623067778
2020-02-12,18.0,40.0,41.0,0.0,0.0,24.0,34.0,34.0,21.0,0.0,25.208085612366233
2020-02-13,35.0,21.0,0.0,84.0,21.0,25.0,0.0,34.0,0.0,26.0,29.25089179548157
2020-02-14,19.0,0.0,0.0,23.0,22.0,0.0,18.0,0.0,22.0,0.0,12.366230677764566
2020-02-15,19.0,22.0,45.0,24.0,0.0,0.0,19.0,19.0,0.0,30.0,21.165279429250894
2020-02-16,0.0,22.0,21.0,0.0,22.0,26.0,0.0,18.0,22.0,0.0,15.576694411414984
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,52.0,20.0,0.0,20.0,41.0,49.0,0.0,33.0,21.0,26.0,31.153388822829967
2020-02-19,0.0,60.0,39.0,0.0,20.0,24.0,0.0,33.0,60.0,0.0,28.061831153388823
2020-02-20,18.0,21.0,42.0,0.0,21.0,51.0,34.0,52.0,0.0,0.0,28.41854934601665
2020-02-21,19.0,22.0,22.0,0.0,23.0,27.0,0.0,0.0,0.0,58.0,20.332936979785973
2020-02-22,0.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0,5.35077288941736
2020-02-23,38.0,45.0,66.0,24.0,46.0,54.0,18.0,19.0,23.0,0.0,39.59571938168846
2020-02-24,0.0,0.0,41.0,22.0,21.0,52.0,17.0,17.0,0.0,0.0,20.214030915576696
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,52.0,41.0,0.0,64.0,83.0,50.0,33.0,51.0,63.0,26.0,55.053507728894175
2020-02-27,35.0,21.0,20.0,21.0,21.0,49.0,34.0,17.0,21.0,26.0,31.51010701545779
2020-02-28,18.0,0.0,41.0,22.0,22.0,0.0,17.0,17.0,21.0,27.0,21.997621878715815
2020-02-29,0.0,23.0,22.0,23.0,0.0,27.0,18.0,18.0,23.0,0.0,18.3115338882283
2020-03-01,0.0,44.0,21.0,22.0,22.0,27.0,0.0,0.0,23.0,0.0,18.906064209274675
2020-03-02,34.0,21.0,20.0,0.0,0.0,25.0,17.0,34.0,42.0,26.0,26.040428061831154
2020-03-03,17.0,20.0,40.0,21.0,41.0,25.0,17.0,17.0,21.0,52.0,32.22354340071344
2020-03-04,35.0,81.0,20.0,63.0,41.0,50.0,33.0,51.0,63.0,26.0,55.053507728894175
2020-03-05,0.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.35077288941736
2020-03-06,0.0,0.0,0.0,21.0,0.0,25.0,0.0,17.0,21.0,0.0,9.988109393579073
2020-03-07,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,9.15576694411415
2020-03-08,0.0,0.0,41.0,0.0,0.0,0.0,17.0,0.0,21.0,0.0,9.3935790725327
2020-03-09,53.0,20.0,20.0,62.0,63.0,99.0,65.0,33.0,41.0,77.0,63.376932223543406
2020-03-10,18.0,20.0,19.0,20.0,41.0,49.0,16.0,17.0,41.0,53.0,34.95838287752676
2020-03-11,32.0,19.0,38.0,40.0,20.0,72.0,16.0,32.0,40.0,75.0,45.65992865636148
2020-03-12,0.0,20.0,20.0,0.0,20.0,24.0,0.0,16.0,0.0,0.0,11.890606420927469
2020-03-13,0.0,22.0,21.0,0.0,23.0,26.0,18.0,18.0,22.0,0.0,17.835909631391203
2020-03-14,19.0,0.0,22.0,23.0,0.0,52.0,54.0,18.0,44.0,28.0,30.915576694411417
2020-03-15,17.0,0.0,39.0,41.0,20.0,49.0,16.0,33.0,41.0,26.0,33.53151010701546
2020-03-16,0.0,17.0,16.0,17.0,17.0,21.0,14.0,0.0,0.0,22.0,14.744351961950061
2020-03-17,29.0,17.0,17.0,0.0,17.0,41.0,14.0,28.0,17.0,0.0,21.40309155766944
2020-03-18,0.0,37.0,0.0,37.0,0.0,23.0,15.0,0.0,18.0,24.0,18.3115338882283
2020-03-19,32.0,38.0,56.0,39.0,19.0,69.0,31.0,16.0,39.0,24.0,43.162901307966706
2020-03-20,62.0,55.0,35.0,0.0,92.0,0.0,59.0,15.0,38.0,0.0,42.33055885850179
2020-03-21,86.0,40.0,20.0,82.0,62.0,74.0,100.0,100.0,83.0,52.0,83.11533888228301
2020-03-22,17.0,20.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,75.0,20.332936979785973
2020-03-23,55.0,33.0,16.0,0.0,33.0,20.0,54.0,27.0,50.0,0.0,34.24494649227111
2020-03-24,45.0,0.0,17.0,53.0,36.0,42.0,29.0,29.0,18.0,89.0,42.56837098692033
2020-03-25,29.0,17.0,17.0,0.0,34.0,0.0,14.0,14.0,35.0,44.0,24.25683709869203
2020-03-26,44.0,17.0,52.0,35.0,17.0,21.0,29.0,28.0,18.0,22.0,33.650416171224734
2020-03-27,71.0,83.0,100.0,68.0,85.0,100.0,82.0,28.0,70.0,42.0,86.68252080856125
2020-03-28,34.0,0.0,38.0,20.0,80.0,24.0,49.0,16.0,80.0,25.0,43.51961950059453
2020-03-29,64.0,38.0,55.0,19.0,19.0,67.0,46.0,47.0,76.0,48.0,56.95600475624257
2020-03-30,55.0,33.0,96.0,67.0,33.0,80.0,66.0,54.0,49.0,85.0,73.48394768133176
2020-03-31,28.0,33.0,48.0,34.0,17.0,60.0,28.0,14.0,34.0,43.0,40.309155766944116
2020-04-01,15.0,18.0,67.0,18.0,54.0,0.0,28.0,57.0,54.0,22.0,39.59571938168846
2020-04-02,59.0,17.0,34.0,53.0,70.0,64.0,28.0,14.0,88.0,43.0,55.8858501783591
2020-04-03,15.0,52.0,34.0,55.0,36.0,44.0,29.0,0.0,70.0,46.0,45.303210463733656
2020-04-04,34.0,0.0,40.0,21.0,41.0,24.0,16.0,17.0,41.0,0.0,27.824019024970276
2020-04-05,17.0,20.0,0.0,42.0,21.0,25.0,33.0,17.0,21.0,77.0,32.461355529131986
2020-04-06,52.0,46.0,46.0,47.0,16.0,37.0,13.0,38.0,46.0,19.0,42.80618311533888
2020-04-07,28.0,16.0,49.0,69.0,50.0,60.0,14.0,28.0,51.0,42.0,48.3947681331748
2020-04-08,44.0,17.0,0.0,53.0,35.0,21.0,28.0,14.0,35.0,44.0,34.601664684898935
2020-04-09,15.0,36.0,35.0,36.0,36.0,43.0,15.0,0.0,18.0,22.0,30.43995243757432
2020-04-10,0.0,0.0,17.0,18.0,36.0,0.0,29.0,15.0,37.0,23.0,20.80856123662307
2020-04-11,34.0,40.0,58.0,40.0,59.0,24.0,31.0,81.0,100.0,75.0,64.44708680142688
2020-04-12,100.0,100.0,58.0,100.0,100.0,73.0,48.0,82.0,80.0,100.0,100.0
2020-04-13,31.0,18.0,18.0,19.0,37.0,23.0,30.0,15.0,19.0,24.0,27.824019024970276
2020-04-14,42.0,16.0,47.0,0.0,17.0,20.0,13.0,14.0,16.0,0.0,21.997621878715815
2020-04-15,76.0,52.0,69.0,91.0,54.0,84.0,72.0,43.0,72.0,45.0,78.24019024970274
2020-04-16,29.0,51.0,17.0,54.0,53.0,82.0,14.0,58.0,53.0,22.0,51.48632580261594
